chromosome,start,end,strand,A549,CACO2,GM12878,H1,H9,HEK293,HELAS3,HEPG2,HL60,JURKAT,K562,MCF7,PC3
chr2,29485143,29486143,.,0,0,0,0,1,0,0,0,1,0,0,0,0
chr2,29537730,29538730,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr2,29673997,29674997,.,0,0,0,0,0,0,0,0,0,0,1,1,0
chr2,29746093,29747093,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,29803053,29804053,.,0,0,0,0,0,0,0,1,0,0,1,0,0
chr2,29879065,29880065,.,0,0,0,1,0,0,0,0,1,0,0,0,0
chr2,29888037,29889037,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,30063198,30064198,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,30140849,30141849,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,30230941,30231941,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,30391031,30392031,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,30414318,30415318,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,30440286,30441286,.,0,1,1,1,0,0,0,0,0,0,0,0,1
chr2,30446129,30447129,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,30447775,30448775,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr2,30448998,30449998,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,30451301,30452301,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,30457902,30458902,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,30559576,30560576,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,30644297,30645297,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr2,30644635,30645635,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr2,30703921,30704921,.,0,0,1,1,0,1,0,1,1,0,0,0,0
chr2,30787662,30788662,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,30791401,30792401,.,0,0,1,0,0,1,1,1,1,0,0,0,0
chr2,30807490,30808490,.,0,0,1,1,1,0,0,1,0,0,1,0,1
chr2,30849711,30850711,.,0,0,1,0,0,0,0,0,0,0,0,1,0
chr2,30887500,30888500,.,0,0,0,0,0,0,1,1,0,0,0,0,1
chr2,30888958,30889958,.,0,0,1,0,0,0,0,1,0,0,0,0,1
chr2,31442139,31443139,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,31541195,31542195,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,32165863,32166863,.,0,0,1,0,0,0,1,1,0,0,1,1,0
chr2,33110878,33111878,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,33162767,33163767,.,0,0,0,1,1,0,0,1,0,0,0,0,0
chr2,33295086,33296086,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,33383171,33384171,.,0,0,0,1,0,1,0,0,0,0,0,0,1
chr2,33435385,33436385,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,33436882,33437882,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,33441263,33442263,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,33462917,33463917,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr2,33702366,33703366,.,0,0,1,1,0,0,0,0,0,0,1,0,0
chr2,33804954,33805954,.,0,0,1,0,0,0,1,1,1,0,0,1,0
chr2,33823169,33824169,.,0,0,1,1,0,0,0,1,0,0,0,0,0
chr2,33862679,33863679,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr2,34215113,34216113,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,35217035,35218035,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,36046413,36047413,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,36188747,36189747,.,0,0,0,1,0,0,1,0,0,0,0,0,0
chr2,36584385,36585385,.,1,1,0,1,1,0,1,1,0,1,0,0,1
chr2,36598928,36599928,.,1,1,0,1,0,0,1,0,0,0,0,1,1
chr2,36603226,36604226,.,1,1,0,0,0,0,0,1,0,0,0,0,0
chr2,36653952,36654952,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr2,36665402,36666402,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr2,36686745,36687745,.,0,1,0,1,0,1,1,0,0,0,0,0,0
chr2,36688110,36689110,.,0,0,0,1,0,0,0,1,0,0,1,0,1
chr2,36700077,36701077,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,36712251,36713251,.,1,1,0,1,0,0,1,1,0,0,0,0,1
chr2,36713436,36714436,.,1,1,0,0,0,0,1,0,0,0,0,0,0
chr2,36761620,36762620,.,1,0,1,0,0,0,1,1,0,0,0,0,1
chr2,36789797,36790797,.,0,0,0,0,0,0,1,0,1,0,0,0,1
chr2,36790617,36791617,.,1,1,1,0,1,0,1,1,1,0,1,1,1
chr2,36791503,36792503,.,0,1,0,1,0,1,1,0,0,0,1,0,1
chr2,36795256,36796256,.,1,1,0,0,1,0,1,1,0,0,1,0,1
chr2,36980626,36981626,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,37043166,37044166,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr2,37103149,37104149,.,0,0,1,0,1,0,0,1,0,0,0,0,1
chr2,37116600,37117600,.,0,0,0,0,0,0,1,1,1,0,0,0,0
chr2,37139523,37140523,.,0,0,0,0,0,0,0,1,0,0,1,0,0
chr2,37198784,37199784,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,37308299,37309299,.,1,0,1,1,0,1,0,0,0,1,1,0,0
chr2,37382799,37383799,.,1,1,1,0,0,0,1,1,1,0,0,1,0
chr2,37432023,37433023,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,37488804,37489804,.,0,0,0,1,1,0,1,0,0,0,0,0,1
chr2,37490999,37491999,.,0,0,1,1,0,0,1,1,0,0,0,0,0
chr2,37497073,37498073,.,0,0,1,0,0,0,0,1,0,1,0,1,1
chr2,37576311,37577311,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,37603518,37604518,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,37605255,37606255,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr2,37617398,37618398,.,0,0,1,1,0,0,0,1,0,0,0,0,1
chr2,37760034,37761034,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr2,37762663,37763663,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr2,37762987,37763987,.,0,0,1,0,1,0,0,0,0,1,1,0,0
chr2,37782492,37783492,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr2,37785556,37786556,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37788435,37789435,.,0,0,1,1,0,0,1,0,0,0,1,0,0
chr2,37789188,37790188,.,0,0,0,0,0,0,1,1,0,0,1,0,1
chr2,37797655,37798655,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,37798544,37799544,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37810772,37811772,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,37813011,37814011,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr2,37815175,37816175,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,37820264,37821264,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,37827584,37828584,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr2,37842586,37843586,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,37843371,37844371,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,37843926,37844926,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37845033,37846033,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37846752,37847752,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37849571,37850571,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,37850833,37851833,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,37851326,37852326,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37851968,37852968,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr2,37853000,37854000,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37854488,37855488,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37856349,37857349,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37858015,37859015,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr2,37860575,37861575,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37863938,37864938,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37867887,37868887,.,0,0,1,0,0,0,0,0,0,0,1,0,1
chr2,37875380,37876380,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37879133,37880133,.,0,0,1,0,1,0,0,0,0,0,1,0,0
chr2,37880528,37881528,.,0,1,1,0,1,0,0,0,0,0,0,0,1
chr2,37881283,37882283,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37883728,37884728,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,37884903,37885903,.,0,0,1,0,0,0,0,0,0,0,1,0,1
chr2,37892197,37893197,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,37893308,37894308,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr2,37896920,37897920,.,0,1,1,1,1,1,0,0,0,0,1,0,0
chr2,37938182,37939182,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr2,37989043,37990043,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,37995422,37996422,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr2,38003357,38004357,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr2,38049530,38050530,.,0,0,0,1,1,0,0,0,1,0,1,0,0
chr2,38060256,38061256,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,38098698,38099698,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,38118569,38119569,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,38119612,38120612,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr2,38146542,38147542,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,38264231,38265231,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,38264736,38265736,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,38265092,38266092,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr2,38323006,38324006,.,0,1,0,1,1,1,0,0,1,0,0,0,0
chr2,38333326,38334326,.,1,0,0,1,1,0,0,0,0,0,0,0,0
chr2,38334504,38335504,.,0,0,0,1,0,0,0,0,0,0,1,0,0
chr2,38339881,38340881,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,38347910,38348910,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr2,38356839,38357839,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,38368459,38369459,.,1,0,0,0,0,0,0,0,0,0,0,1,0
chr2,38369142,38370142,.,0,1,0,0,0,0,1,0,0,0,0,0,1
chr2,38372811,38373811,.,0,0,0,0,0,1,0,0,0,0,0,1,0
chr2,38373456,38374456,.,0,0,1,1,0,0,1,0,1,0,1,0,1
chr2,38375287,38376287,.,0,0,0,0,1,0,1,0,0,0,0,1,0
chr2,38380452,38381452,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,38384009,38385009,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr2,38395581,38396581,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,38401327,38402327,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,38417426,38418426,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,38471902,38472902,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,38537974,38538974,.,0,0,0,0,0,0,1,0,0,0,1,0,1
chr2,38552160,38553160,.,0,0,0,0,1,0,1,1,0,0,1,0,1
chr2,38598688,38599688,.,0,0,0,1,0,0,0,1,0,0,0,0,0
chr2,38607224,38608224,.,0,0,0,0,0,1,0,0,0,1,0,0,0
chr2,38724460,38725460,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,38735264,38736264,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,38769766,38770766,.,0,0,0,1,0,0,0,1,1,1,0,0,0
chr2,38839995,38840995,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr2,38888192,38889192,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,38893861,38894861,.,0,0,0,0,0,1,0,1,0,0,0,0,0
chr2,38949467,38950467,.,0,0,1,0,0,0,0,1,0,1,1,0,1
chr2,39058927,39059927,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,39062773,39063773,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,39078466,39079466,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,39078893,39079893,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr2,39227410,39228410,.,0,0,1,0,0,0,1,0,0,0,1,0,0
chr2,39334584,39335584,.,0,0,1,0,1,1,1,1,1,0,1,1,1
chr2,39338333,39339333,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,39340506,39341506,.,0,0,1,0,1,0,0,1,1,0,1,0,0
chr2,39354900,39355900,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,39355679,39356679,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,39443653,39444653,.,0,0,0,0,0,0,0,1,0,1,1,0,0
chr2,39445219,39446219,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,39664723,39665723,.,0,1,1,1,0,0,1,1,1,0,1,1,1
chr2,39683412,39684412,.,1,0,0,0,0,0,0,1,0,0,0,1,1
chr2,39694655,39695655,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr2,39718941,39719941,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,39721692,39722692,.,0,0,0,0,1,0,0,1,0,0,0,0,1
chr2,39727298,39728298,.,0,1,0,0,0,0,0,1,0,0,0,1,0
chr2,39731695,39732695,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,39893732,39894732,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,39919240,39920240,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,40147068,40148068,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,40264153,40265153,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,40358439,40359439,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,40562835,40563835,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,40608272,40609272,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,40647455,40648455,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,40661728,40662728,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,40677034,40678034,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,40698323,40699323,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,40706940,40707940,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr2,40740086,40741086,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,40766701,40767701,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr2,40852726,40853726,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,40898777,40899777,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,40946314,40947314,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,40958177,40959177,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr2,40961661,40962661,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,40963740,40964740,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,41141452,41142452,.,1,0,0,0,1,0,0,0,0,0,0,0,0
chr2,41736166,41737166,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,41887035,41888035,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,42029990,42030990,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,42046328,42047328,.,0,0,1,0,0,1,1,0,0,0,0,1,0
chr2,42053335,42054335,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr2,42065428,42066428,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,42067967,42068967,.,1,0,0,0,0,0,1,1,0,0,0,0,0
chr2,42105342,42106342,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,42149013,42150013,.,1,1,0,0,0,0,1,0,0,0,0,0,0
chr2,42155512,42156512,.,1,0,0,0,0,0,1,0,0,0,0,0,0
chr2,42157638,42158638,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,42161313,42162313,.,0,0,1,1,0,0,1,0,0,0,0,0,0
chr2,42181865,42182865,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,42190395,42191395,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,42193262,42194262,.,1,0,0,0,0,0,1,0,0,0,0,0,0
chr2,42194197,42195197,.,0,0,0,0,0,1,1,0,0,0,0,0,0
chr2,42224178,42225178,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,42236040,42237040,.,0,0,1,0,0,1,0,0,0,0,0,0,0
chr2,42277886,42278886,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr2,42325527,42326527,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,42328910,42329910,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr2,42329567,42330567,.,0,1,1,1,1,0,0,0,0,0,0,0,0
chr2,42332172,42333172,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr2,42332802,42333802,.,0,0,1,0,0,0,0,1,1,0,0,0,0
chr2,42350939,42351939,.,0,0,1,0,0,0,1,1,0,0,0,0,0
chr2,42354538,42355538,.,0,0,0,1,0,0,0,1,0,0,0,0,0
chr2,42356125,42357125,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,42359211,42360211,.,0,0,0,1,0,0,0,1,0,0,1,0,0
chr2,42359950,42360950,.,0,1,1,1,0,1,1,1,0,0,0,1,0
chr2,42363540,42364540,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,42363907,42364907,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,42368080,42369080,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr2,42368551,42369551,.,0,0,0,1,1,0,1,1,0,0,1,0,0
chr2,42412111,42413111,.,0,0,0,0,0,0,0,1,0,1,0,0,0
chr2,42481216,42482216,.,0,0,1,0,1,0,1,1,1,0,0,1,0
chr2,42535506,42536506,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr2,42566835,42567835,.,0,1,1,1,0,0,1,1,1,0,1,0,0
chr2,42696259,42697259,.,1,0,1,1,1,1,1,1,1,1,0,0,1
chr2,42869238,42870238,.,1,1,0,0,0,0,0,0,0,0,0,0,0
chr2,42952493,42953493,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,43020156,43021156,.,0,1,1,1,1,0,0,1,0,0,0,0,0
chr2,43022772,43023772,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr2,43023133,43024133,.,0,0,1,0,1,1,0,1,0,0,0,0,0
chr2,43031267,43032267,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,43037111,43038111,.,0,0,1,1,1,1,1,1,0,1,1,1,1
chr2,43038276,43039276,.,0,0,1,1,1,0,1,1,0,0,0,0,0
chr2,43062826,43063826,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,43151548,43152548,.,0,0,1,1,1,0,1,1,0,0,1,0,0
chr2,43152313,43153313,.,0,1,0,0,1,0,1,1,0,0,1,0,0
chr2,43153343,43154343,.,0,0,0,0,1,0,0,1,0,0,1,0,0
chr2,43154870,43155870,.,0,0,0,0,0,0,0,1,1,0,0,0,0
chr2,43156800,43157800,.,0,0,0,0,0,1,0,1,0,0,0,0,0
chr2,43163148,43164148,.,0,0,0,0,0,1,1,0,1,0,0,0,0
chr2,43186216,43187216,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,43194800,43195800,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,43197443,43198443,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr2,43201721,43202721,.,0,1,0,1,0,0,0,1,0,0,0,0,0
chr2,43205133,43206133,.,0,0,0,1,0,0,0,1,0,0,0,0,0
chr2,43206494,43207494,.,0,1,0,0,0,0,0,1,0,0,0,0,0
chr2,43241408,43242408,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,43245108,43246108,.,0,1,0,0,0,0,1,1,1,0,0,0,0
chr2,43265337,43266337,.,0,1,0,0,0,0,1,1,0,0,1,0,0
chr2,43267134,43268134,.,0,1,0,0,0,0,1,1,0,0,0,0,0
chr2,43268674,43269674,.,0,0,0,0,0,0,1,0,0,0,1,0,1
chr2,43273346,43274346,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr2,43301883,43302883,.,0,0,0,0,0,0,1,0,0,0,0,0,1
chr2,43310530,43311530,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,43313338,43314338,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr2,43327496,43328496,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,43336179,43337179,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr2,43354953,43355953,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,43355398,43356398,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,43356723,43357723,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,43358000,43359000,.,0,0,0,0,0,0,1,0,1,0,0,0,0
chr2,43359435,43360435,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,43360795,43361795,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,43361207,43362207,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,43363748,43364748,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr2,43366760,43367760,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,43379038,43380038,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,43385722,43386722,.,0,0,1,0,0,0,1,1,1,0,1,0,1
chr2,43389813,43390813,.,0,1,0,1,0,0,0,1,0,0,0,0,0
chr2,43396121,43397121,.,0,0,1,0,0,0,1,1,1,0,0,0,0
chr2,43401285,43402285,.,0,1,1,0,0,0,0,1,0,0,0,0,1
chr2,43405655,43406655,.,1,0,0,1,1,0,1,1,1,0,0,0,1
chr2,43420930,43421930,.,1,1,1,1,1,0,0,1,1,0,1,0,0
chr2,43421738,43422738,.,1,1,1,1,0,0,1,1,1,1,1,0,0
chr2,43434355,43435355,.,0,0,0,0,0,0,0,1,1,0,0,0,1
chr2,43437483,43438483,.,1,0,0,0,0,0,0,1,1,0,0,0,0
chr2,43439822,43440822,.,0,0,0,0,0,0,0,0,1,1,0,0,1
chr2,43527463,43528463,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr2,43529853,43530853,.,0,0,0,0,0,0,0,0,0,0,1,0,1
chr2,43531835,43532835,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,43560355,43561355,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,43567566,43568566,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr2,43613885,43614885,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,43630119,43631119,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,43635369,43636369,.,0,0,1,0,0,1,0,0,0,0,0,0,1
chr2,43646700,43647700,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,43650460,43651460,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,43653267,43654267,.,0,1,1,0,0,0,0,1,0,0,0,0,0
chr2,43665716,43666716,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr2,43672079,43673079,.,0,0,1,1,0,0,0,1,1,0,0,0,0
chr2,43684855,43685855,.,0,0,0,0,0,0,0,0,0,0,1,0,1
chr2,43685584,43686584,.,0,0,0,0,0,0,0,0,0,0,1,1,0
chr2,43692488,43693488,.,1,0,0,1,0,0,0,0,0,0,0,0,0
chr2,43705498,43706498,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,43744990,43745990,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,43762361,43763361,.,0,0,1,0,0,0,1,0,0,0,0,0,1
chr2,43818113,43819113,.,0,0,0,0,0,0,1,0,0,0,0,1,0
chr2,43845654,43846654,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,43908235,43909235,.,0,0,0,0,0,0,0,0,0,0,1,1,1
chr2,43942052,43943052,.,0,0,0,1,1,0,0,0,0,0,0,0,1
chr2,44006939,44007939,.,1,0,0,0,1,0,1,0,0,0,1,0,0
chr2,44211808,44212808,.,0,0,1,0,1,0,1,1,0,0,0,0,1
chr2,44362258,44363258,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,44397940,44398940,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,44514278,44515278,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr2,44518332,44519332,.,1,1,0,0,0,0,0,0,0,0,0,0,0
chr2,44542443,44543443,.,0,0,1,0,1,0,0,0,0,0,0,0,1
chr2,44664483,44665483,.,0,0,0,0,1,1,0,0,1,0,1,0,0
chr2,44805177,44806177,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,44848869,44849869,.,0,1,1,1,1,0,0,0,0,0,1,0,0
chr2,44935181,44936181,.,0,1,1,0,0,0,1,1,1,0,0,0,0
chr2,44944485,44945485,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,44995844,44996844,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,45016553,45017553,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,45028080,45029080,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,45029787,45030787,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,45062893,45063893,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,45064978,45065978,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,45159685,45160685,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,45160341,45161341,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,45160774,45161774,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,45163901,45164901,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,45164493,45165493,.,0,0,0,1,0,0,0,1,0,0,1,0,0
chr2,45176021,45177021,.,0,0,0,0,1,0,0,0,0,0,0,0,1
chr2,45176677,45177677,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr2,45224787,45225787,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,45236822,45237822,.,0,0,0,0,0,0,1,0,0,0,0,0,1
chr2,45404721,45405721,.,0,0,0,0,0,0,1,0,1,0,0,0,0
chr2,45411302,45412302,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,45463929,45464929,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,45810778,45811778,.,0,0,1,0,0,0,1,0,0,0,1,0,0
chr2,45870651,45871651,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,45880944,45881944,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr2,45973828,45974828,.,0,0,1,0,0,0,0,0,0,0,0,1,1
chr2,45999141,46000141,.,0,0,0,0,0,0,0,1,0,1,0,0,1
chr2,46100104,46101104,.,1,0,0,0,0,0,0,1,0,0,0,1,0
chr2,46211970,46212970,.,0,0,0,0,0,1,0,0,0,0,0,1,1
