chromosome,start,end,strand,A549,CACO2,GM12878,HEK293,HELAS3,HEPG2,HL60,K562,MCF7,PC3
chr2,110871949,110872049,.,1,0,0,0,1,0,0,0,0,1
chr2,111606306,111606406,.,0,0,1,0,0,0,0,0,0,0
chr2,111817859,111817959,.,0,0,0,0,0,0,0,0,0,1
chr2,111829434,111829534,.,0,0,1,0,0,0,0,0,0,0
chr2,111874617,111874717,.,0,0,0,1,0,0,0,0,0,1
chr2,111879067,111879167,.,1,1,1,0,0,1,0,1,0,0
chr2,111941716,111941816,.,0,0,0,0,0,0,0,0,0,1
chr2,111959020,111959120,.,0,0,1,0,0,0,0,0,0,0
chr2,111977087,111977187,.,0,0,1,0,0,0,0,0,0,0
chr2,112375500,112375600,.,0,0,0,0,1,1,0,0,0,1
chr2,112376700,112376800,.,0,0,0,0,0,1,1,0,0,0
chr2,112383777,112383877,.,0,0,0,0,1,0,0,0,0,0
chr2,112417133,112417233,.,0,1,0,0,1,1,0,0,1,1
chr2,112456578,112456678,.,1,0,0,1,1,1,0,1,0,1
chr2,112459822,112459922,.,0,0,0,0,0,1,0,0,0,0
chr2,112463742,112463842,.,0,0,0,1,1,0,0,0,0,0
chr2,112699236,112699336,.,0,1,0,0,0,0,0,0,0,0
chr2,112789571,112789671,.,0,0,1,0,0,0,0,0,0,0
chr2,112811827,112811927,.,0,0,0,0,1,1,1,1,0,1
chr2,113009090,113009190,.,0,0,0,0,1,0,0,0,0,0
chr2,113058850,113058950,.,0,1,0,0,0,0,1,1,0,1
chr2,113292781,113292881,.,0,0,0,0,1,1,1,1,0,0
chr2,113341101,113341201,.,0,1,1,1,0,1,0,1,0,0
chr2,113380272,113380372,.,0,0,0,0,1,0,0,0,0,1
chr2,113385080,113385180,.,0,0,0,0,1,0,1,0,0,0
chr2,113388785,113388885,.,0,0,1,0,0,0,1,1,0,0
chr2,113392046,113392146,.,0,0,1,0,0,0,0,0,0,0
chr2,113398472,113398572,.,0,0,0,0,0,1,0,1,0,1
chr2,113444239,113444339,.,0,0,0,0,0,0,0,1,1,0
chr2,113448399,113448499,.,0,0,1,0,0,1,0,0,0,1
chr2,113448734,113448834,.,1,0,1,0,1,1,0,1,1,0
chr2,113450180,113450280,.,1,0,1,0,1,1,0,1,1,0
chr2,113450801,113450901,.,0,0,1,0,1,0,0,0,0,0
chr2,113458014,113458114,.,0,0,1,0,0,0,0,0,0,0
chr2,113458686,113458786,.,0,0,1,0,0,0,0,0,0,0
chr2,113465901,113466001,.,0,0,1,0,0,0,0,0,0,0
chr2,113512323,113512423,.,0,0,1,0,1,0,0,0,0,0
chr2,113551876,113551976,.,0,0,0,0,1,0,0,1,0,0
chr2,113552596,113552696,.,0,0,0,0,1,0,0,0,0,0
chr2,113557023,113557123,.,0,0,1,0,0,0,0,0,0,0
chr2,113561907,113562007,.,0,0,0,0,0,1,0,0,0,0
chr2,113562516,113562616,.,0,0,1,0,0,0,0,0,0,0
chr2,113563273,113563373,.,0,0,1,0,0,0,0,0,0,0
chr2,113569632,113569732,.,0,0,1,0,1,1,0,0,0,1
chr2,113570447,113570547,.,0,0,1,0,0,0,0,0,0,0
chr2,113571374,113571474,.,0,1,0,0,0,0,0,0,0,0
chr2,113571852,113571952,.,0,1,0,0,0,0,0,0,0,0
chr2,113573508,113573608,.,0,0,0,1,0,0,0,0,0,0
chr2,113576322,113576422,.,0,1,1,1,0,1,1,0,0,1
chr2,113581959,113582059,.,0,0,0,0,1,1,0,0,0,0
chr2,113629142,113629242,.,0,0,0,0,0,1,0,0,0,0
chr2,113637739,113637839,.,0,0,1,0,0,0,0,0,0,0
chr2,113638910,113639010,.,0,0,1,0,0,0,0,0,0,0
chr2,113643254,113643354,.,0,0,0,0,0,0,1,0,0,1
chr2,113657886,113657986,.,0,0,0,0,1,0,0,1,0,0
chr2,113847762,113847862,.,0,0,0,0,0,0,1,0,0,0
chr2,113862885,113862985,.,0,0,0,1,0,0,0,0,0,0
chr2,113869735,113869835,.,0,0,0,0,0,0,1,0,0,0
chr2,113876830,113876930,.,0,0,0,0,0,0,0,1,0,0
chr2,113916047,113916147,.,0,0,0,0,0,1,0,0,0,1
chr2,113924952,113925052,.,0,0,0,0,0,1,0,0,0,0
chr2,113945566,113945666,.,0,0,1,0,0,0,0,0,0,0
chr2,113970060,113970160,.,0,0,0,0,0,1,0,0,0,0
chr2,114015220,114015320,.,0,1,0,0,0,0,0,0,0,0
chr2,114046397,114046497,.,0,0,0,0,1,1,0,0,0,0
chr2,114082472,114082572,.,1,0,0,1,1,1,0,0,0,1
chr2,114126368,114126468,.,0,0,0,0,0,0,1,0,0,0
chr2,114132609,114132709,.,0,0,1,0,0,0,1,0,0,0
chr2,114163840,114163940,.,0,0,0,1,0,0,0,0,1,0
chr2,114457958,114458058,.,0,0,1,0,0,1,0,0,0,0
chr2,114469671,114469771,.,0,1,1,1,1,1,0,0,0,1
chr2,114615202,114615302,.,0,0,1,0,0,0,0,0,0,0
chr2,114616485,114616585,.,0,0,1,0,0,0,0,0,0,0
chr2,114634488,114634588,.,0,0,0,0,1,1,0,0,0,1
chr2,114644148,114644248,.,0,0,1,0,1,0,0,1,0,0
chr2,114649025,114649125,.,0,0,1,0,1,1,0,1,0,0
chr2,114651984,114652084,.,0,1,1,0,0,1,0,1,0,0
chr2,114653039,114653139,.,0,0,0,0,0,1,0,0,0,0
chr2,114672864,114672964,.,0,0,1,0,1,1,1,0,0,0
chr2,115177511,115177611,.,0,0,1,0,1,1,0,1,0,0
chr2,115356028,115356128,.,0,0,0,1,0,0,0,0,0,0
chr2,115897383,115897483,.,0,0,0,0,0,1,0,0,0,0
chr2,115982984,115983084,.,1,0,0,0,0,0,0,0,0,0
chr2,116027275,116027375,.,0,0,0,0,0,1,0,0,0,0
chr2,116280994,116281094,.,0,0,0,1,0,0,0,0,0,0
chr2,116469455,116469555,.,0,0,0,1,0,0,0,0,0,0
chr2,116515069,116515169,.,0,0,1,0,0,0,0,0,0,0
chr2,118309167,118309267,.,0,0,0,1,0,0,0,0,0,1
chr2,118432669,118432769,.,1,0,0,0,0,0,0,0,0,0
chr2,118578144,118578244,.,0,0,1,0,0,0,0,1,0,0
chr2,118722766,118722866,.,0,0,1,0,0,0,0,0,1,0
chr2,118737978,118738078,.,1,0,0,0,0,0,0,1,0,0
chr2,118738600,118738700,.,0,0,0,1,0,0,0,0,0,0
chr2,118739679,118739779,.,0,1,1,0,1,1,1,0,1,0
chr2,118740847,118740947,.,0,0,0,0,1,0,0,0,0,0
chr2,118741942,118742042,.,0,0,0,0,0,1,0,0,0,1
chr2,118847036,118847136,.,0,0,1,0,0,1,0,0,0,1
chr2,118878129,118878229,.,0,0,1,0,0,0,0,0,0,0
chr2,118982644,118982744,.,0,0,1,0,0,0,0,0,0,0
chr2,118983289,118983389,.,0,0,1,0,0,0,0,0,0,0
chr2,119067686,119067786,.,0,0,0,0,0,0,0,1,0,0
chr2,119068490,119068590,.,0,1,0,0,0,0,0,0,0,0
chr2,119145270,119145370,.,0,0,0,0,0,0,0,0,0,1
chr2,119498767,119498867,.,0,0,0,1,0,0,0,0,0,0
chr2,119932179,119932279,.,0,0,0,1,0,0,0,0,0,0
chr2,119989715,119989815,.,0,0,1,0,1,0,0,0,0,0
chr2,120025352,120025452,.,0,0,1,0,0,0,0,0,0,0
chr2,120039910,120040010,.,1,0,0,0,0,0,0,0,0,0
chr2,120190562,120190662,.,0,0,0,0,0,1,0,0,0,0
chr2,120191518,120191618,.,0,0,0,0,0,1,0,0,0,0
chr2,120192903,120193003,.,0,0,0,0,0,1,0,0,0,0
chr2,120222663,120222763,.,0,0,0,0,0,1,0,0,0,0
chr2,120471855,120471955,.,1,0,0,0,0,0,0,0,0,0
chr2,120492182,120492282,.,0,0,0,0,0,0,0,1,0,0
chr2,120585867,120585967,.,1,0,0,1,0,0,0,0,0,0
chr2,120887859,120887959,.,0,0,1,0,0,1,0,1,0,0
chr2,120892070,120892170,.,0,0,1,0,0,0,0,0,1,0
chr2,120905935,120906035,.,0,0,0,1,0,1,0,0,1,0
chr2,120971885,120971985,.,0,0,0,0,0,1,0,0,0,0
chr2,120996447,120996547,.,0,1,0,0,1,1,0,0,0,1
chr2,121011945,121012045,.,0,0,0,0,0,0,0,1,0,0
chr2,121040440,121040540,.,0,0,1,0,0,0,0,1,0,0
chr2,121155657,121155757,.,0,1,0,0,0,0,0,0,1,1
chr2,121156940,121157040,.,1,1,0,0,0,1,0,0,0,0
chr2,121200646,121200746,.,0,1,0,0,0,0,0,0,1,1
chr2,121213570,121213670,.,0,0,0,0,0,1,0,0,0,0
chr2,121303975,121304075,.,0,0,0,0,0,1,0,0,0,0
chr2,121355518,121355618,.,0,0,1,0,0,0,1,0,0,0
chr2,121480320,121480420,.,0,0,0,0,1,0,0,0,0,0
chr2,121575526,121575626,.,0,0,0,0,0,1,0,0,0,0
chr2,121614993,121615093,.,0,0,0,1,0,0,0,0,0,1
chr2,121624950,121625050,.,0,0,1,0,0,0,0,0,0,1
chr2,121650891,121650991,.,0,0,0,0,1,0,0,0,0,0
chr2,121943350,121943450,.,0,0,0,0,0,1,0,0,0,0
chr2,122226809,122226909,.,0,0,1,0,0,1,1,0,0,0
chr2,122275404,122275504,.,0,0,1,0,1,0,0,0,0,0
chr2,122297570,122297670,.,1,0,1,0,0,0,0,0,0,0
chr2,122313411,122313511,.,0,0,1,0,0,0,0,0,0,0
chr2,122405809,122405909,.,0,0,1,0,1,1,0,1,0,0
chr2,122457116,122457216,.,0,0,0,0,0,1,0,0,0,0
chr2,122458252,122458352,.,0,0,0,0,0,1,1,0,0,0
chr2,122480281,122480381,.,0,0,0,0,1,0,0,0,0,0
chr2,122536508,122536608,.,0,1,0,1,0,0,0,0,0,0
chr2,122924650,122924750,.,0,0,1,0,0,0,0,0,0,0
chr2,122994567,122994667,.,0,0,0,0,0,0,0,1,0,0
chr2,123097936,123098036,.,0,0,1,0,0,0,0,0,0,0
chr2,123419175,123419275,.,0,0,0,0,1,0,0,0,0,0
chr2,123461736,123461836,.,0,0,1,0,0,0,0,0,0,0
chr2,123464978,123465078,.,0,0,1,0,0,0,0,0,0,0
chr2,123497424,123497524,.,0,0,1,0,0,0,0,0,0,0
chr2,123566484,123566584,.,0,0,1,0,0,0,0,0,0,0
chr2,123587823,123587923,.,0,0,1,0,0,0,0,0,0,0
chr2,124260746,124260846,.,0,0,0,0,0,0,0,0,0,1
chr2,125343211,125343311,.,0,0,0,1,0,0,0,0,0,0
chr2,126401005,126401105,.,0,0,1,0,0,0,0,0,0,0
chr2,127416835,127416935,.,0,0,1,0,0,0,0,1,0,0
chr2,127772449,127772549,.,0,0,0,0,0,0,0,0,0,1
chr2,127797233,127797333,.,0,0,0,0,0,0,1,0,0,0
chr2,127797899,127797999,.,0,0,1,0,0,0,0,0,0,1
chr2,127824720,127824820,.,0,0,1,0,0,0,0,0,1,0
chr2,127836572,127836672,.,0,0,1,0,0,0,0,0,0,0
chr2,127837381,127837481,.,0,1,1,0,0,0,0,0,1,0
chr2,127838303,127838403,.,0,0,1,0,0,0,0,0,0,0
chr2,127844677,127844777,.,0,0,1,0,0,0,0,0,0,0
chr2,127862586,127862686,.,0,1,0,0,0,0,0,0,0,0
chr2,127863462,127863562,.,0,0,0,0,1,0,0,0,0,0
chr2,127915371,127915471,.,0,0,1,0,1,0,0,1,1,0
chr2,127975669,127975769,.,0,0,0,0,1,0,0,0,0,1
chr2,128090663,128090763,.,0,1,1,1,0,1,0,1,0,1
chr2,128119525,128119625,.,0,0,0,0,0,0,0,1,1,0
chr2,128143972,128144072,.,0,0,1,0,1,1,0,1,0,0
chr2,128147446,128147546,.,0,0,1,0,0,0,1,0,0,0
chr2,128165483,128165583,.,0,0,0,0,0,1,0,0,0,0
chr2,128169851,128169951,.,0,0,0,0,1,0,0,0,0,0
chr2,128171529,128171629,.,0,0,0,0,0,1,0,0,0,1
chr2,128173680,128173780,.,1,1,0,1,0,0,0,0,0,0
chr2,128258597,128258697,.,0,0,1,0,1,1,1,1,0,1
chr2,128266297,128266397,.,0,0,0,1,0,0,0,0,0,0
chr2,128283121,128283221,.,1,1,1,0,1,1,1,1,1,0
chr2,128376042,128376142,.,0,0,0,0,0,0,0,0,0,1
chr2,128453847,128453947,.,0,0,0,0,1,0,0,0,0,0
chr2,128469128,128469228,.,0,0,1,0,1,1,0,1,0,0
chr2,128470085,128470185,.,0,0,0,0,1,1,0,0,0,0
chr2,128562520,128562620,.,0,0,1,1,1,1,1,1,0,0
chr2,128587637,128587737,.,0,0,1,0,0,0,0,0,0,1
chr2,128599002,128599102,.,0,0,1,0,1,1,1,1,1,1
chr2,128617413,128617513,.,0,0,0,0,0,1,0,1,1,1
chr2,128651296,128651396,.,0,0,0,0,0,1,0,0,0,0
chr2,128761728,128761828,.,0,0,1,0,1,0,0,1,1,1
chr2,128773532,128773632,.,0,1,1,1,0,1,0,1,0,0
chr2,128800647,128800747,.,0,0,0,0,1,0,0,0,0,0
chr2,128919957,128920057,.,0,0,0,0,1,0,0,0,0,0
chr2,128927270,128927370,.,0,0,0,0,0,1,0,1,0,0
chr2,129038262,129038362,.,0,1,0,0,0,0,0,0,0,0
chr2,129074061,129074161,.,0,0,0,0,1,1,0,0,1,0
chr2,129074837,129074937,.,0,0,1,0,1,1,0,0,0,0
chr2,129131925,129132025,.,0,1,0,0,0,0,1,0,0,0
chr2,129294838,129294938,.,0,0,0,0,0,1,0,0,0,0
chr2,129381660,129381760,.,0,0,1,0,1,1,0,0,0,0
chr2,129490800,129490900,.,0,0,1,0,0,0,0,0,0,0
chr2,129901801,129901901,.,0,0,0,0,1,0,0,0,0,0
chr2,130087177,130087277,.,0,0,0,0,1,0,0,0,0,0
chr2,130201034,130201134,.,0,0,1,1,1,0,1,1,0,0
chr2,130928487,130928587,.,0,0,1,0,0,0,0,1,0,1
chr2,131110225,131110325,.,0,0,1,0,0,0,0,1,0,0
chr2,131112855,131112955,.,0,0,0,0,0,1,0,0,0,0
chr2,131148857,131148957,.,0,1,1,1,1,1,1,1,0,0
chr2,131149359,131149459,.,0,1,1,1,1,1,1,1,0,0
chr2,131485288,131485388,.,0,0,1,1,0,0,0,1,0,1
chr2,131555638,131555738,.,0,0,1,1,1,1,0,0,0,0
chr2,131580851,131580951,.,0,0,0,0,0,1,0,0,0,0
chr2,131582184,131582284,.,0,0,1,0,1,0,0,0,0,0
chr2,131586721,131586821,.,0,0,0,0,1,0,0,0,0,0
chr2,131745096,131745196,.,0,0,0,0,1,0,0,0,0,0
chr2,131828743,131828843,.,0,0,1,0,1,1,1,0,1,0
chr2,131863939,131864039,.,0,0,1,0,1,1,0,0,1,1
chr2,132130323,132130423,.,0,0,0,0,1,0,0,0,0,0
chr2,132152330,132152430,.,0,0,0,0,0,1,0,1,0,0
chr2,132182722,132182822,.,0,0,0,1,0,0,0,0,1,0
chr2,132426611,132426711,.,0,0,1,0,0,0,0,0,0,0
chr2,132511092,132511192,.,0,0,1,0,0,0,0,0,0,0
chr2,133011487,133011587,.,0,0,0,0,0,1,0,1,0,0
chr2,133025537,133025637,.,0,0,1,0,0,0,0,0,0,0
chr2,133111165,133111265,.,1,0,0,0,0,0,0,0,0,0
chr2,133226567,133226667,.,0,1,0,0,0,0,0,0,0,0
chr2,133304370,133304470,.,0,0,0,1,0,0,0,0,0,0
chr2,133319588,133319688,.,0,0,0,0,0,0,0,0,0,1
chr2,133433749,133433849,.,0,0,0,1,0,0,0,0,1,1
chr2,133449461,133449561,.,0,0,1,0,0,0,0,0,0,0
chr2,133561799,133561899,.,0,0,1,0,0,0,0,0,0,1
chr2,133609267,133609367,.,0,0,0,0,0,0,0,0,1,0
chr2,133640575,133640675,.,0,0,0,0,1,0,0,0,0,0
chr2,133737455,133737555,.,0,0,1,0,0,0,0,0,1,0
chr2,133755384,133755484,.,0,0,0,0,0,0,0,0,0,1
chr2,133914516,133914616,.,0,0,1,0,1,0,0,1,0,0
chr2,134084250,134084350,.,0,0,0,0,1,0,0,0,0,0
chr2,134193011,134193111,.,0,0,0,0,1,0,0,0,1,0
chr2,134472370,134472470,.,0,0,0,0,0,0,1,0,0,0
chr2,134570938,134571038,.,0,0,0,0,0,0,0,0,0,1
chr2,134878558,134878658,.,1,0,1,1,1,1,1,0,0,1
chr2,134878946,134879046,.,0,0,1,0,1,1,1,0,0,0
chr2,135020314,135020414,.,0,0,1,0,0,0,0,0,0,0
chr2,135054809,135054909,.,0,0,0,1,0,0,0,0,0,0
chr2,135062324,135062424,.,0,0,1,0,0,1,1,0,0,0
chr2,135437440,135437540,.,0,0,0,0,0,0,0,0,1,0
chr2,135691214,135691314,.,0,1,0,0,0,1,0,1,0,1
chr2,135701262,135701362,.,0,0,1,1,0,1,1,0,0,1
chr2,135931234,135931334,.,0,0,0,0,0,1,0,1,0,0
chr2,136217505,136217605,.,0,0,1,0,0,0,0,1,0,0
chr2,136242463,136242563,.,0,0,0,0,0,1,0,1,0,0
chr2,136268379,136268479,.,0,0,1,1,1,1,0,1,0,1
chr2,136314237,136314337,.,0,0,0,1,0,0,0,0,0,0
chr2,136337619,136337719,.,0,0,0,0,0,0,1,1,0,0
chr2,136390067,136390167,.,0,0,1,0,0,0,1,0,0,0
chr2,136404446,136404546,.,0,0,0,0,0,0,1,0,0,0
chr2,136504410,136504510,.,0,0,1,1,1,1,0,1,0,0
chr2,136633257,136633357,.,0,1,1,0,1,1,1,1,1,0
chr2,136720288,136720388,.,0,0,1,0,0,0,0,0,0,0
chr2,136765840,136765940,.,0,0,0,0,0,0,1,0,0,0
chr2,136774541,136774641,.,0,0,1,0,0,0,0,0,0,0
chr2,136810139,136810239,.,0,0,1,0,0,0,0,0,0,0
chr2,136816871,136816971,.,0,0,1,0,0,0,0,0,0,0
chr2,136887309,136887409,.,0,0,0,0,0,1,0,0,0,0
chr2,136889144,136889244,.,0,0,1,0,0,0,0,0,0,0
chr2,136889708,136889808,.,0,0,1,0,0,0,0,0,0,0
chr2,136891863,136891963,.,0,0,1,0,0,0,0,0,0,0
chr2,136893868,136893968,.,0,0,1,0,0,0,0,0,0,0
chr2,136964377,136964477,.,0,0,1,0,0,0,0,0,0,0
chr2,136964871,136964971,.,0,0,1,0,0,0,0,0,0,0
chr2,136970482,136970582,.,0,0,1,0,0,0,0,0,0,0
chr2,136971980,136972080,.,0,0,1,0,1,0,0,0,0,0
chr2,136996468,136996568,.,0,0,1,0,1,0,0,0,0,0
chr2,137003906,137004006,.,0,0,1,0,1,0,1,0,0,0
chr2,137011220,137011320,.,0,0,0,0,0,0,1,0,0,0
chr2,137013277,137013377,.,0,0,1,0,0,0,0,0,0,0
chr2,137039297,137039397,.,0,0,1,0,0,0,0,0,0,0
chr2,137063326,137063426,.,0,0,1,0,0,0,0,0,0,0
chr2,137083763,137083863,.,0,0,1,0,0,0,0,0,0,0
chr2,137085188,137085288,.,0,0,1,0,0,0,0,0,0,0
chr2,137139978,137140078,.,0,0,1,0,0,0,1,0,0,0
chr2,137142155,137142255,.,0,0,1,0,0,0,0,0,0,0
chr2,138052321,138052421,.,0,0,1,0,0,0,0,0,0,0
chr2,138059489,138059589,.,0,0,1,0,0,0,0,0,0,0
chr2,138710408,138710508,.,0,0,1,0,0,0,0,0,0,0
chr2,138765072,138765172,.,0,0,0,0,0,1,0,0,0,0
chr2,138825299,138825399,.,0,1,0,0,0,0,0,0,0,0
chr2,138829911,138830011,.,0,0,0,0,1,0,0,0,0,0
chr2,138845730,138845830,.,0,0,0,0,0,0,0,0,1,0
chr2,138909548,138909648,.,0,0,0,1,0,0,0,0,0,0
chr2,139112329,139112429,.,0,0,1,0,0,1,0,0,0,0
chr2,139226471,139226571,.,0,0,0,0,0,1,1,1,0,0
chr2,139260195,139260295,.,0,1,1,1,1,1,0,0,0,0
chr2,139260869,139260969,.,0,0,1,0,0,0,0,0,0,0
chr2,139289205,139289305,.,0,0,0,0,0,0,1,1,0,0
chr2,139342225,139342325,.,0,1,1,0,1,1,1,0,0,0
chr2,140168949,140169049,.,1,0,0,0,0,0,1,1,0,0
chr2,140978055,140978155,.,0,0,0,1,0,1,0,0,0,0
chr2,141284363,141284463,.,0,0,0,0,0,0,0,0,0,1
chr2,141476118,141476218,.,0,0,0,1,0,0,0,0,0,0
chr2,141602654,141602754,.,0,0,0,0,1,0,1,0,0,0
chr2,141613014,141613114,.,0,0,0,0,1,0,0,0,0,0
chr2,141778880,141778980,.,0,0,0,0,0,0,0,0,0,1
chr2,141813589,141813689,.,0,0,0,1,0,0,0,0,0,0
chr2,141844286,141844386,.,0,0,0,0,1,0,0,0,0,0
chr2,142137744,142137844,.,1,0,0,1,0,0,0,0,0,0
chr2,142150348,142150448,.,0,0,0,0,1,0,0,0,0,0
chr2,142223030,142223130,.,0,0,0,0,1,0,0,0,0,0
chr2,142254541,142254641,.,0,0,0,1,0,0,0,0,0,0
chr2,142343395,142343495,.,0,0,0,1,1,0,0,0,0,0
chr2,142404891,142404991,.,0,0,0,0,1,0,0,0,0,0
chr2,142448953,142449053,.,0,0,0,0,1,0,0,0,0,0
chr2,142490644,142490744,.,0,0,0,0,0,0,1,0,0,0
chr2,142647513,142647613,.,0,0,0,1,1,0,0,0,0,0
chr2,142789595,142789695,.,0,0,0,0,1,0,0,0,0,0
chr2,142874845,142874945,.,0,0,0,0,1,0,0,1,0,0
chr2,142887001,142887101,.,0,0,0,0,1,0,0,0,0,0
chr2,143077995,143078095,.,0,0,0,0,1,0,0,0,0,0
chr2,143451362,143451462,.,0,0,0,0,0,0,0,1,0,0
chr2,143598209,143598309,.,0,0,1,0,0,0,0,0,0,0
chr2,143611633,143611733,.,0,0,0,0,0,0,0,0,0,1
chr2,143614859,143614959,.,0,0,0,0,1,0,0,0,0,0
chr2,143615480,143615580,.,0,0,0,0,1,0,0,0,0,0
chr2,143616031,143616131,.,0,0,0,0,1,0,0,0,1,1
chr2,143621013,143621113,.,0,0,0,1,1,0,0,0,0,0
chr2,143621464,143621564,.,0,0,0,0,1,0,0,1,0,0
chr2,143622151,143622251,.,0,0,1,0,0,1,0,0,0,0
chr2,143624828,143624928,.,0,0,0,0,1,0,0,0,0,0
chr2,143625875,143625975,.,1,0,1,0,1,0,0,0,0,0
chr2,143627365,143627465,.,0,0,0,0,0,1,0,0,0,0
chr2,143628374,143628474,.,1,0,0,0,1,1,0,0,0,0
chr2,143631120,143631220,.,1,0,1,0,1,1,0,0,1,1
chr2,143688661,143688761,.,1,0,0,0,1,0,0,1,1,0
chr2,143695964,143696064,.,0,0,1,0,1,1,0,0,0,0
chr2,143697399,143697499,.,1,0,1,0,1,1,0,0,0,0
chr2,143699864,143699964,.,0,0,1,0,1,0,0,0,1,0
chr2,143720678,143720778,.,0,0,1,0,1,1,0,0,0,0
chr2,143756634,143756734,.,0,0,0,0,1,0,0,1,1,0
chr2,143787865,143787965,.,1,0,0,0,0,0,0,0,0,0
chr2,143841287,143841387,.,1,0,0,0,1,1,0,0,0,0
chr2,143852307,143852407,.,0,0,0,0,0,1,1,0,0,0
chr2,143908026,143908126,.,0,0,1,0,0,0,0,0,0,0
chr2,143910296,143910396,.,0,0,1,0,0,0,0,0,0,0
chr2,143960170,143960270,.,0,0,1,0,0,0,0,0,0,0
chr2,143962938,143963038,.,0,0,1,0,0,0,1,0,0,0
chr2,143964471,143964571,.,0,0,1,0,0,0,0,0,0,0
chr2,144013777,144013877,.,0,0,1,0,0,0,1,0,0,0
chr2,144019798,144019898,.,0,0,1,0,0,0,1,0,0,0
chr2,144020750,144020850,.,0,0,1,0,0,0,0,0,0,0
chr2,144048909,144049009,.,0,0,1,0,0,0,0,0,0,0
chr2,144155582,144155682,.,0,0,0,1,1,0,0,0,0,1
chr2,144160046,144160146,.,0,0,1,1,0,0,0,1,0,0
chr2,144282932,144283032,.,0,0,1,1,0,0,0,0,0,0
chr2,144333953,144334053,.,0,0,1,0,0,0,0,0,0,0
chr2,144380322,144380422,.,0,0,0,1,0,0,0,0,0,0
chr2,144403871,144403971,.,0,0,1,0,0,0,0,0,0,0
chr2,144488436,144488536,.,0,0,1,0,0,0,0,0,0,0
chr2,144499791,144499891,.,0,0,0,0,0,0,0,1,0,0
chr2,144769260,144769360,.,0,1,1,1,0,0,0,0,0,0
chr2,144941468,144941568,.,0,0,1,0,0,0,0,1,0,0
chr2,144991887,144991987,.,0,0,0,1,0,1,0,0,0,0
chr2,144998685,144998785,.,0,0,1,0,0,0,0,0,0,0
chr2,145114044,145114144,.,0,0,1,0,0,0,0,0,0,0
chr2,145115678,145115778,.,0,0,1,0,0,0,0,0,0,0
chr2,145116584,145116684,.,0,1,1,0,0,0,0,1,0,0
chr2,145122668,145122768,.,0,0,1,0,0,0,0,0,0,0
chr2,145136293,145136393,.,0,1,0,0,0,0,0,0,0,0
chr2,145212564,145212664,.,0,0,0,1,0,0,0,1,0,0
chr2,145215606,145215706,.,0,0,0,0,0,0,0,1,0,0
chr2,145287486,145287586,.,0,0,0,0,0,0,0,0,0,1
chr2,145338359,145338459,.,0,0,0,1,0,0,0,1,0,0
chr2,145420947,145421047,.,1,0,0,0,0,0,0,0,0,0
chr2,145423776,145423876,.,0,0,0,0,0,0,1,1,0,0
chr2,145439972,145440072,.,0,0,0,0,0,0,0,1,0,0
chr2,145450961,145451061,.,0,0,0,0,0,0,0,0,0,1
chr2,145459730,145459830,.,0,0,0,0,0,0,1,0,0,0
chr2,145461533,145461633,.,0,0,0,1,0,0,1,0,0,0
chr2,145583379,145583479,.,0,0,0,1,0,0,0,0,0,0
chr2,145756149,145756249,.,0,0,0,1,0,0,0,0,0,0
chr2,145785870,145785970,.,0,0,0,1,0,0,0,0,0,0
chr2,146317139,146317239,.,0,0,0,1,0,0,0,0,0,0
chr2,146447872,146447972,.,0,0,0,1,0,0,0,0,0,0
chr2,146450831,146450931,.,0,0,1,0,0,0,0,1,0,0
chr2,146509283,146509383,.,0,0,1,0,1,0,1,0,0,0
chr2,146510176,146510276,.,0,0,0,0,1,0,0,0,0,0
chr2,147189256,147189356,.,0,0,1,0,0,0,0,0,1,1
chr2,147562951,147563051,.,0,0,1,0,0,0,1,0,0,0
chr2,148094747,148094847,.,0,0,0,0,0,0,0,0,0,1
chr2,148126688,148126788,.,0,0,1,0,0,0,0,0,0,0
chr2,148296601,148296701,.,0,0,0,0,1,0,0,0,0,0
chr2,148366223,148366323,.,0,0,0,1,0,0,0,0,0,0
chr2,148386565,148386665,.,0,0,1,0,0,0,0,0,0,0
chr2,148389909,148390009,.,0,0,1,0,0,0,1,0,0,0
chr2,148640432,148640532,.,0,0,0,1,0,1,0,0,0,0
chr2,148671361,148671461,.,1,1,1,0,1,0,0,1,1,1
chr2,149267082,149267182,.,0,0,0,0,1,1,0,0,0,0
chr2,149371995,149372095,.,0,0,1,0,0,0,0,0,0,0
chr2,149403769,149403869,.,1,1,1,0,0,1,0,1,0,0
chr2,149416825,149416925,.,0,0,0,0,0,1,0,0,0,1
chr2,149527689,149527789,.,1,1,0,0,0,0,1,0,0,0
chr2,149566368,149566468,.,0,0,0,0,0,0,0,1,0,0
chr2,149571306,149571406,.,0,0,1,0,0,0,0,0,0,1
chr2,149633928,149634028,.,0,0,0,0,0,0,0,1,0,0
chr2,149634451,149634551,.,0,0,0,1,0,1,0,0,0,0
chr2,149925382,149925482,.,0,0,0,0,0,1,1,0,1,0
chr2,149981658,149981758,.,0,1,0,0,0,0,0,0,0,0
chr2,150184592,150184692,.,0,0,0,1,0,0,0,0,1,0
chr2,150222370,150222470,.,0,1,1,0,1,1,0,1,1,0
chr2,150279036,150279136,.,0,1,0,0,1,0,0,0,1,0
chr2,150314698,150314798,.,0,0,0,0,0,0,0,1,0,0
chr2,150440366,150440466,.,0,0,1,0,0,1,1,0,0,0
