chromosome,start,end,strand,A549,CACO2,GM12878,HEK293,HELAS3,HEPG2,HL60,K562,MCF7,PC3
chr17,43449220,43449320,.,0,1,0,0,1,1,1,0,1,1
chr17,43490967,43491067,.,0,0,1,0,0,0,0,0,0,0
chr17,43660942,43661042,.,0,0,1,0,1,0,1,1,0,1
chr17,43818002,43818102,.,0,0,0,1,0,0,0,0,0,0
chr17,43886818,43886918,.,0,0,0,0,0,0,0,0,0,1
chr17,43919078,43919178,.,0,0,0,0,0,0,0,1,0,0
chr17,43951101,43951201,.,0,0,0,0,1,0,0,0,0,0
chr17,43993309,43993409,.,0,0,0,0,0,1,0,0,0,0
chr17,44113985,44114085,.,0,0,1,1,1,1,0,1,0,0
chr17,44132014,44132114,.,1,0,1,1,1,1,0,1,0,1
chr17,44135776,44135876,.,1,0,0,0,0,0,0,0,1,1
chr17,44155469,44155569,.,0,0,1,0,1,1,0,1,1,0
chr17,44198171,44198271,.,0,0,1,1,0,0,1,0,0,0
chr17,44198496,44198596,.,0,1,1,0,0,1,0,1,0,1
chr17,44213268,44213368,.,0,0,1,0,1,0,0,0,0,1
chr17,44232435,44232535,.,0,0,1,1,1,0,0,1,0,0
chr17,44234452,44234552,.,0,0,1,0,0,0,0,0,0,0
chr17,44240623,44240723,.,0,1,1,0,1,1,1,1,0,1
chr17,44262012,44262112,.,0,0,1,0,1,1,0,0,0,0
chr17,44268713,44268813,.,0,1,0,0,0,0,1,1,0,0
chr17,44272048,44272148,.,0,0,1,0,0,0,1,0,0,0
chr17,44341802,44341902,.,0,0,0,0,1,0,0,0,0,0
chr17,44342259,44342359,.,0,0,0,0,1,0,0,0,0,0
chr17,44344271,44344371,.,1,1,1,1,1,1,1,1,1,1
chr17,44847740,44847840,.,0,1,0,0,0,1,0,1,0,0
chr17,44848356,44848456,.,0,0,0,0,1,1,0,0,0,1
chr17,44849029,44849129,.,1,1,0,1,1,1,0,1,0,1
chr17,44850004,44850104,.,0,0,0,0,1,0,0,0,0,0
chr17,44850645,44850745,.,0,0,0,0,0,0,0,1,0,0
chr17,44896677,44896777,.,0,0,0,0,0,0,0,1,0,0
chr17,45021791,45021891,.,0,0,0,0,1,1,0,0,0,0
chr17,45144145,45144245,.,0,0,1,0,1,1,0,1,0,1
chr17,45277679,45277779,.,0,0,1,0,0,0,0,0,0,0
chr17,45282430,45282530,.,0,0,1,0,0,0,0,1,0,0
chr17,45282996,45283096,.,0,0,1,0,0,0,0,0,0,0
chr17,45317507,45317607,.,0,0,0,0,1,1,0,1,0,1
chr17,45343438,45343538,.,0,0,0,0,0,0,0,1,0,0
chr17,45344878,45344978,.,0,0,1,0,0,0,0,0,0,0
chr17,45352972,45353072,.,0,0,0,0,0,0,0,1,0,0
chr17,45356642,45356742,.,0,0,1,0,0,0,0,0,0,0
chr17,45515643,45515743,.,0,0,1,0,1,1,0,1,0,1
chr17,45609485,45609585,.,0,1,1,1,1,1,0,1,1,1
chr17,45717970,45718070,.,0,1,1,0,0,0,1,1,0,1
chr17,45725144,45725244,.,0,0,0,0,1,1,1,0,0,0
chr17,45771190,45771290,.,1,1,1,1,0,1,1,1,0,1
chr17,45775336,45775436,.,1,0,0,0,0,0,0,0,0,1
chr17,45778480,45778580,.,0,0,1,0,0,0,1,0,0,1
chr17,45797052,45797152,.,0,0,0,1,0,0,0,0,0,0
chr17,45797586,45797686,.,0,0,1,0,0,0,0,0,0,0
chr17,45812283,45812383,.,0,0,1,0,0,0,0,0,0,0
chr17,45814225,45814325,.,0,0,0,0,0,0,0,0,1,0
chr17,45814671,45814771,.,0,0,1,0,0,0,0,0,0,0
chr17,45818603,45818703,.,0,0,1,1,0,0,0,0,0,0
chr17,45867525,45867625,.,0,1,0,0,0,0,0,0,0,0
chr17,45867966,45868066,.,0,0,0,1,0,0,0,0,0,0
chr17,45980179,45980279,.,0,0,0,0,1,1,0,1,0,0
chr17,45983838,45983938,.,0,0,1,0,1,1,0,1,0,1
chr17,46043792,46043892,.,0,1,0,1,0,0,0,0,0,0
chr17,46073618,46073718,.,0,0,0,0,0,0,0,0,0,1
chr17,46080047,46080147,.,0,0,1,1,0,0,0,1,0,1
chr17,46083773,46083873,.,0,0,0,0,0,0,0,1,0,0
chr17,46101415,46101515,.,0,0,0,0,1,0,0,0,0,0
chr17,46102578,46102678,.,1,0,1,1,1,0,0,0,0,1
chr17,46168535,46168635,.,0,0,1,0,1,0,0,0,0,1
chr17,46206055,46206155,.,0,0,1,0,0,0,0,0,0,0
chr17,46217344,46217444,.,0,0,0,0,0,0,1,0,0,1
chr17,46226874,46226974,.,0,0,0,0,1,0,0,0,0,0
chr17,46289220,46289320,.,1,1,1,1,1,1,0,1,0,1
chr17,46291657,46291757,.,0,1,1,0,0,0,0,0,0,0
chr17,46314383,46314483,.,0,0,1,0,0,0,0,0,0,0
chr17,46315165,46315265,.,0,0,1,0,0,0,0,0,0,0
chr17,46318558,46318658,.,0,0,1,0,0,0,0,1,0,1
chr17,46334835,46334935,.,0,0,1,0,0,0,0,0,0,0
chr17,46377148,46377248,.,0,0,1,0,0,0,0,0,0,0
chr17,46395384,46395484,.,0,0,1,0,0,0,0,0,0,0
chr17,46510576,46510676,.,0,0,0,0,1,0,0,0,0,0
chr17,46517553,46517653,.,0,0,1,0,0,0,0,0,0,0
chr17,46518784,46518884,.,0,0,1,0,0,0,0,0,0,0
chr17,46531098,46531198,.,0,0,0,0,0,0,1,0,0,0
chr17,46569110,46569210,.,0,0,1,0,0,0,0,1,0,0
chr17,46583281,46583381,.,0,0,1,0,0,0,0,0,0,0
chr17,46642381,46642481,.,0,0,0,1,0,0,0,1,0,0
chr17,46643863,46643963,.,0,0,1,0,0,0,0,1,0,0
chr17,46654726,46654826,.,0,0,0,0,0,0,0,1,0,0
chr17,46662264,46662364,.,0,0,1,1,1,0,0,1,0,1
chr17,46662907,46663007,.,1,0,1,1,0,0,0,1,0,1
chr17,46665117,46665217,.,0,0,0,1,1,0,0,0,0,0
chr17,46680545,46680645,.,0,0,0,1,1,0,0,0,0,0
chr17,46697048,46697148,.,0,1,0,0,0,0,0,1,0,0
chr17,46702614,46702714,.,0,1,0,1,0,0,0,1,0,1
chr17,46824082,46824182,.,0,0,0,0,0,0,0,0,0,1
chr17,46824668,46824768,.,0,0,0,1,0,0,0,0,0,0
chr17,47017399,47017499,.,0,0,0,0,1,1,0,0,0,1
chr17,47048809,47048909,.,0,0,0,0,0,1,0,0,0,0
chr17,47049839,47049939,.,0,1,0,0,0,1,0,1,0,1
chr17,47081107,47081207,.,0,1,0,0,1,1,0,0,0,0
chr17,47081415,47081515,.,0,0,1,1,1,1,0,0,0,0
chr17,47092034,47092134,.,0,0,0,0,0,1,0,0,0,0
chr17,47098461,47098561,.,0,1,0,0,0,0,0,0,0,0
chr17,47099970,47100070,.,0,0,1,0,1,1,0,0,0,0
chr17,47113495,47113595,.,0,0,0,0,0,1,1,1,0,0
chr17,47270305,47270405,.,1,1,1,1,1,1,1,1,1,1
chr17,47279042,47279142,.,0,0,0,0,0,0,0,0,0,1
chr17,47290891,47290991,.,0,0,1,0,0,0,0,0,0,0
chr17,47295589,47295689,.,0,0,1,0,0,0,0,0,0,0
chr17,47337643,47337743,.,0,0,0,0,1,0,0,0,0,0
chr17,47425046,47425146,.,0,0,1,0,1,0,1,0,0,0
chr17,47465702,47465802,.,0,0,1,0,0,0,0,0,0,0
chr17,47467998,47468098,.,0,1,1,1,1,1,0,1,0,0
chr17,47468454,47468554,.,0,0,0,0,1,1,0,1,0,0
chr17,47585603,47585703,.,0,0,0,0,0,0,0,0,0,1
chr17,47586091,47586191,.,0,0,0,0,1,1,0,0,0,1
chr17,47647416,47647516,.,0,0,1,0,1,1,0,1,0,0
chr17,47738495,47738595,.,0,0,0,1,0,0,0,0,0,0
chr17,47765494,47765594,.,0,0,0,0,0,1,0,0,0,0
chr17,47792759,47792859,.,0,0,0,1,0,0,1,1,0,0
chr17,47815876,47815976,.,0,0,0,0,0,1,0,1,0,0
chr17,47817189,47817289,.,0,1,0,0,0,0,1,0,0,0
chr17,47913627,47913727,.,1,1,0,0,0,1,0,0,0,0
chr17,47929209,47929309,.,1,0,0,1,0,0,0,0,0,0
chr17,47941429,47941529,.,1,0,0,0,0,0,0,0,0,0
chr17,47943249,47943349,.,0,0,0,0,0,1,0,0,0,0
chr17,47960477,47960577,.,0,0,0,1,0,0,0,0,0,0
chr17,48066769,48066869,.,0,1,0,0,0,0,0,0,0,1
chr17,48105093,48105193,.,1,0,0,1,1,0,0,0,0,1
chr17,48136666,48136766,.,0,0,0,0,0,0,0,0,0,1
chr17,48139962,48140062,.,0,0,0,0,1,0,0,0,0,1
chr17,48205234,48205334,.,0,0,0,0,0,0,0,1,0,0
chr17,48206059,48206159,.,0,0,1,0,0,0,0,0,0,0
chr17,48208372,48208472,.,0,0,1,0,0,1,0,0,0,0
chr17,48229220,48229320,.,1,0,1,1,1,1,1,1,0,1
chr17,48255702,48255802,.,0,0,0,1,1,1,0,0,0,1
chr17,48282955,48283055,.,0,0,0,0,0,1,0,0,0,0
chr17,48287835,48287935,.,0,1,0,0,0,1,0,0,0,1
chr17,48338491,48338591,.,0,0,1,0,0,0,0,1,0,0
chr17,48367530,48367630,.,1,0,1,0,1,0,1,1,0,1
chr17,48386780,48386880,.,0,0,1,0,0,0,0,0,0,0
chr17,48421774,48421874,.,1,0,0,0,0,0,0,0,0,0
chr17,48467745,48467845,.,0,0,0,1,0,0,1,0,0,0
chr17,48504875,48504975,.,0,0,1,1,1,1,0,0,1,0
chr17,48710222,48710322,.,0,0,1,0,0,0,0,0,0,1
chr17,48716347,48716447,.,1,0,0,0,1,1,0,0,0,1
chr17,48716837,48716937,.,1,0,0,0,1,0,0,0,0,1
chr17,48726644,48726744,.,0,0,1,0,1,1,0,1,0,1
chr17,48870501,48870601,.,0,0,0,0,1,0,0,0,0,0
chr17,48908403,48908503,.,0,0,0,0,1,0,1,0,0,0
chr17,48942824,48942924,.,1,1,0,0,1,1,0,1,1,1
chr17,48981662,48981762,.,0,0,0,0,0,1,0,0,0,0
chr17,48996382,48996482,.,0,0,0,0,1,1,0,0,0,0
chr17,48997104,48997204,.,0,0,1,0,1,1,0,0,1,0
chr17,48998357,48998457,.,0,0,0,0,1,1,0,0,0,0
chr17,49008601,49008701,.,0,1,0,0,1,0,1,0,0,1
chr17,49027335,49027435,.,1,0,0,0,1,0,0,1,0,1
chr17,49028213,49028313,.,0,0,0,0,1,0,0,0,0,0
chr17,49031708,49031808,.,0,0,1,1,1,1,0,0,0,0
chr17,49075175,49075275,.,0,1,0,1,0,0,0,0,1,0
chr17,49142870,49142970,.,0,0,1,0,0,0,0,0,0,1
chr17,49182683,49182783,.,0,0,0,0,1,1,0,0,1,1
chr17,49196896,49196996,.,0,1,1,0,0,0,0,1,0,1
chr17,49210475,49210575,.,0,1,1,0,0,0,0,0,1,0
chr17,49324669,49324769,.,0,0,1,0,0,1,0,1,0,0
chr17,49513128,49513228,.,0,0,0,1,0,0,0,0,0,0
chr17,50180081,50180181,.,0,0,0,1,0,0,0,0,0,0
chr17,50795972,50796072,.,0,0,0,1,0,0,0,1,0,0
chr17,50838448,50838548,.,0,0,0,0,0,0,0,1,0,1
chr17,50877328,50877428,.,0,0,0,0,0,0,0,0,1,0
chr17,52384588,52384688,.,0,0,0,0,0,0,0,0,1,0
chr17,52502727,52502827,.,1,0,0,0,0,0,0,0,0,0
chr17,53006876,53006976,.,1,0,0,0,1,0,0,0,0,1
chr17,53017407,53017507,.,0,0,0,0,1,1,0,0,1,1
chr17,53035030,53035130,.,1,0,1,1,1,1,0,1,1,1
chr17,53047830,53047930,.,0,1,1,0,0,1,0,0,0,1
chr17,53171931,53172031,.,0,0,0,1,0,0,0,0,0,1
chr17,53315750,53315850,.,0,1,1,0,1,1,0,1,0,1
chr17,53361619,53361719,.,0,0,0,0,0,1,0,0,0,0
chr17,53394871,53394971,.,0,0,1,0,1,1,0,0,0,0
chr17,53494152,53494252,.,0,0,0,0,0,1,0,0,0,0
chr17,53497360,53497460,.,0,0,1,1,1,1,0,1,0,1
chr17,53497982,53498082,.,0,0,1,0,0,1,0,0,0,0
chr17,53502613,53502713,.,0,0,1,1,0,0,0,0,0,0
chr17,53510712,53510812,.,0,0,1,0,0,1,0,0,0,1
chr17,53535814,53535914,.,0,0,0,1,0,0,0,0,0,0
chr17,53875613,53875713,.,0,0,0,0,0,1,0,0,0,0
chr17,54263890,54263990,.,0,0,0,0,1,0,0,0,0,0
chr17,54367651,54367751,.,0,0,0,0,0,0,0,0,0,1
chr17,54502622,54502722,.,0,0,0,0,0,0,0,0,0,1
chr17,54669968,54670068,.,0,0,1,0,1,0,0,0,0,0
chr17,54833384,54833484,.,1,0,0,0,0,0,1,0,0,0
chr17,54857308,54857408,.,0,0,0,0,0,0,0,1,0,0
chr17,54857671,54857771,.,0,0,0,0,1,1,0,0,0,0
chr17,54864566,54864666,.,0,0,1,0,1,1,0,0,0,1
chr17,54876379,54876479,.,0,0,0,1,1,0,0,0,0,1
chr17,54890888,54890988,.,0,0,1,0,0,0,1,0,0,1
chr17,54947487,54947587,.,0,0,1,0,0,1,0,0,0,1
chr17,54987500,54987600,.,1,0,1,0,1,1,0,1,0,0
chr17,54993231,54993331,.,1,0,0,1,1,1,0,1,0,0
chr17,55056234,55056334,.,0,0,0,0,0,1,0,0,0,0
chr17,55211085,55211185,.,0,0,0,0,0,0,0,0,1,0
chr17,55288377,55288477,.,0,0,0,0,1,0,0,0,0,0
chr17,55292848,55292948,.,0,0,0,0,1,0,0,0,1,0
chr17,55432929,55433029,.,0,0,1,0,0,0,0,0,0,0
chr17,55434966,55435066,.,0,0,1,0,0,0,0,0,0,0
chr17,55447374,55447474,.,0,0,1,0,0,1,0,0,0,0
chr17,55478135,55478235,.,0,0,0,1,0,0,0,0,0,1
chr17,55502301,55502401,.,0,0,0,1,1,1,0,0,1,1
chr17,55504853,55504953,.,0,0,1,1,1,1,0,0,0,1
chr17,55517912,55518012,.,0,0,1,0,0,1,0,0,1,1
chr17,55518461,55518561,.,0,0,1,0,0,1,0,0,0,0
chr17,55523299,55523399,.,0,0,1,0,0,1,0,0,0,0
chr17,55540704,55540804,.,0,0,1,0,1,1,0,0,0,0
chr17,55568790,55568890,.,0,0,1,1,0,0,0,0,1,0
chr17,55605006,55605106,.,0,0,1,0,0,0,0,0,0,0
chr17,55628935,55629035,.,0,0,1,0,0,0,0,0,0,0
chr17,55655300,55655400,.,0,0,0,0,0,1,0,0,0,0
chr17,55690144,55690244,.,0,0,0,0,0,1,0,1,1,0
chr17,55712585,55712685,.,0,0,0,1,0,0,0,0,0,0
chr17,55734755,55734855,.,0,0,0,0,0,1,0,0,1,0
chr17,55740425,55740525,.,0,0,0,0,1,0,0,0,0,1
chr17,55741358,55741458,.,0,0,0,0,1,1,0,0,0,0
chr17,55749511,55749611,.,0,0,0,0,1,0,0,0,0,0
chr17,55763843,55763943,.,0,1,1,0,0,0,0,0,1,1
chr17,55801324,55801424,.,0,0,0,0,0,0,0,1,0,0
chr17,55860199,55860299,.,0,0,0,1,0,0,0,0,0,0
chr17,55938480,55938580,.,0,0,0,0,0,1,1,0,0,0
chr17,55952065,55952165,.,0,0,0,0,0,0,1,0,0,0
chr17,55952859,55952959,.,0,0,0,0,0,1,0,0,1,1
chr17,55970529,55970629,.,1,0,0,0,0,1,1,0,0,1
chr17,55976328,55976428,.,0,1,0,0,0,0,0,0,1,0
chr17,55977245,55977345,.,0,0,0,0,1,0,0,0,1,0
chr17,55978802,55978902,.,0,1,0,0,0,0,0,0,0,1
chr17,55979586,55979686,.,0,0,1,0,0,0,0,0,0,1
chr17,56012864,56012964,.,0,0,0,0,0,0,0,0,0,1
chr17,56013470,56013570,.,0,0,0,0,0,1,0,0,0,0
chr17,56015490,56015590,.,0,0,0,0,0,1,0,0,0,0
chr17,56023471,56023571,.,1,0,1,1,1,1,0,0,0,1
chr17,56026059,56026159,.,0,0,0,0,0,1,0,0,0,1
chr17,56064385,56064485,.,0,0,1,1,1,1,1,0,0,0
chr17,56161756,56161856,.,0,1,0,1,1,1,0,0,1,0
chr17,56230568,56230668,.,0,0,0,0,0,0,1,0,0,0
chr17,56310278,56310378,.,0,0,1,0,0,0,0,0,0,0
chr17,56311027,56311127,.,0,0,1,0,0,0,0,0,0,0
chr17,56359182,56359282,.,0,0,0,0,0,0,1,0,0,0
chr17,56362173,56362273,.,0,0,0,0,0,0,1,0,0,0
chr17,56391759,56391859,.,0,0,0,0,0,0,1,0,0,0
chr17,56410675,56410775,.,0,0,1,0,0,0,1,1,0,0
chr17,56411317,56411417,.,0,0,1,0,0,0,1,1,0,0
chr17,56412703,56412803,.,0,0,1,0,0,0,1,0,0,0
chr17,56413389,56413489,.,0,0,1,1,0,0,1,1,1,0
chr17,56416096,56416196,.,0,0,1,0,0,0,0,0,0,0
chr17,56417656,56417756,.,0,0,1,0,0,0,1,1,0,0
chr17,56419518,56419618,.,0,0,1,0,0,1,0,1,0,0
chr17,56421467,56421567,.,0,0,1,0,0,0,0,0,0,0
chr17,56426869,56426969,.,0,0,1,1,1,1,1,0,0,1
chr17,56428296,56428396,.,1,1,1,1,1,1,1,1,0,0
chr17,56441780,56441880,.,0,1,0,0,0,1,0,1,0,0
chr17,56469038,56469138,.,0,1,1,0,0,1,0,1,1,0
chr17,56480696,56480796,.,0,0,1,0,0,1,0,0,1,0
chr17,56587642,56587742,.,0,1,1,0,1,1,1,0,1,0
chr17,56600031,56600131,.,0,0,0,0,0,0,1,0,0,0
chr17,56628731,56628831,.,0,0,0,1,0,0,0,0,0,0
chr17,56696451,56696551,.,0,0,0,0,0,0,0,0,0,1
chr17,56701398,56701498,.,0,0,0,0,0,0,0,1,1,1
chr17,56705190,56705290,.,0,1,0,0,0,0,0,1,1,1
chr17,56707049,56707149,.,0,1,0,0,0,0,0,1,1,1
chr17,56736810,56736910,.,0,1,1,1,1,1,1,1,1,1
chr17,56744256,56744356,.,0,0,0,0,0,0,0,1,0,0
chr17,57012857,57012957,.,0,0,0,1,0,0,0,0,0,0
chr17,57194019,57194119,.,0,0,1,0,0,1,0,0,0,0
chr17,57200513,57200613,.,0,1,1,0,1,1,0,0,1,0
chr17,57203737,57203837,.,0,0,1,0,0,0,0,0,0,0
chr17,57231241,57231341,.,0,0,1,1,1,1,0,0,0,0
chr17,57231639,57231739,.,0,1,1,1,1,1,0,1,1,1
chr17,57298615,57298715,.,0,0,0,0,0,1,0,1,0,0
chr17,57409793,57409893,.,0,1,0,0,1,1,0,0,1,0
chr17,57434477,57434577,.,0,0,0,0,0,1,0,0,0,0
chr17,57443525,57443625,.,0,0,0,0,0,1,0,0,0,0
chr17,57500715,57500815,.,0,0,0,0,1,0,0,0,0,0
chr17,57502695,57502795,.,0,0,1,0,0,0,0,0,0,0
chr17,57504950,57505050,.,0,0,0,0,0,0,1,0,0,0
chr17,57512732,57512832,.,0,0,0,0,0,0,0,0,0,1
chr17,57561371,57561471,.,0,0,0,0,0,0,1,0,0,0
chr17,57698522,57698622,.,0,0,1,0,1,1,0,1,0,0
chr17,57788011,57788111,.,0,0,0,0,0,0,0,0,1,0
chr17,57830769,57830869,.,0,0,1,0,0,1,0,0,0,0
chr17,57832063,57832163,.,0,1,0,0,1,1,0,1,1,1
chr17,57833700,57833800,.,0,0,0,0,1,0,0,0,0,0
chr17,57840105,57840205,.,0,0,1,0,0,0,0,0,1,0
chr17,57841490,57841590,.,0,0,1,0,1,1,0,0,0,0
chr17,57847526,57847626,.,0,0,0,0,1,1,0,0,0,0
chr17,57854116,57854216,.,0,1,0,0,0,0,0,1,1,1
chr17,57860407,57860507,.,0,0,0,0,1,0,0,0,0,1
chr17,57861826,57861926,.,0,0,1,0,1,1,0,0,0,0
chr17,57862591,57862691,.,0,0,1,0,1,1,0,1,0,0
chr17,57863867,57863967,.,0,1,1,0,1,1,1,1,0,1
chr17,57866929,57867029,.,0,0,0,1,0,1,0,1,1,0
chr17,57869609,57869709,.,0,0,0,0,0,1,0,0,0,0
chr17,57882155,57882255,.,0,0,1,0,1,0,1,1,0,0
chr17,57882559,57882659,.,0,0,1,1,1,0,1,1,1,0
chr17,57884111,57884211,.,0,0,0,0,0,0,0,0,1,1
chr17,57902981,57903081,.,0,0,1,0,1,0,0,0,0,0
chr17,57904215,57904315,.,1,0,1,0,1,0,0,1,1,1
chr17,57905402,57905502,.,0,0,1,0,1,1,0,1,0,1
chr17,57906774,57906874,.,0,0,1,0,1,1,0,1,0,1
chr17,57907528,57907628,.,0,0,1,0,1,0,1,1,0,0
chr17,57908430,57908530,.,0,0,1,0,1,0,0,1,1,1
chr17,57923371,57923471,.,1,1,1,1,1,1,0,1,1,1
chr17,57925257,57925357,.,0,1,1,0,0,0,0,1,1,1
chr17,57929116,57929216,.,1,0,0,0,0,1,0,0,0,1
chr17,57930776,57930876,.,0,1,1,0,1,1,0,0,1,1
chr17,57932574,57932674,.,0,1,0,0,1,1,0,0,0,1
chr17,57933113,57933213,.,0,1,0,0,1,1,0,0,0,1
chr17,57952317,57952417,.,0,1,0,0,1,0,0,1,1,0
chr17,57962656,57962756,.,0,0,0,0,1,1,1,1,0,1
chr17,57966158,57966258,.,0,0,0,0,1,1,1,0,1,0
chr17,57975368,57975468,.,0,1,1,0,0,0,0,1,0,0
chr17,58169435,58169535,.,0,0,1,0,0,0,0,0,0,0
chr17,58172311,58172411,.,0,0,0,0,0,0,1,0,1,0
chr17,58212273,58212373,.,0,0,0,1,1,0,0,0,1,1
chr17,58220354,58220454,.,0,0,0,1,0,0,0,0,0,0
chr17,58228336,58228436,.,0,0,1,0,0,0,0,0,0,0
chr17,58240959,58241059,.,0,0,0,0,0,0,0,0,1,0
chr17,58467696,58467796,.,0,0,0,0,0,1,0,1,1,0
chr17,58468484,58468584,.,0,0,0,0,0,1,0,1,1,1
chr17,58470507,58470607,.,0,0,1,0,0,1,0,0,0,0
chr17,58471630,58471730,.,0,0,0,0,0,0,1,0,0,0
chr17,58475793,58475893,.,0,0,1,0,0,0,0,0,1,0
chr17,58678746,58678846,.,0,0,1,1,1,1,0,1,1,0
chr17,58804980,58805080,.,1,0,0,0,1,0,1,0,1,0
chr17,59150019,59150119,.,0,0,0,1,0,0,0,0,0,1
chr17,59213353,59213453,.,0,1,0,0,1,1,0,0,1,0
chr17,59233002,59233102,.,0,0,0,0,0,0,0,0,1,0
chr17,59327887,59327987,.,0,0,0,0,1,0,0,0,1,0
chr17,59328409,59328509,.,0,0,1,0,1,0,1,0,0,0
chr17,59329673,59329773,.,0,0,0,0,1,0,0,0,0,0
chr17,59337900,59338000,.,0,0,0,0,0,0,0,0,1,0
chr17,59391927,59392027,.,0,0,0,0,0,0,0,0,1,0
chr17,59398787,59398887,.,0,0,0,0,0,0,0,0,1,0
chr17,59434228,59434328,.,1,0,0,0,0,1,0,0,1,1
chr17,59449968,59450068,.,0,0,0,0,0,1,0,0,1,0
chr17,59473227,59473327,.,0,0,0,0,0,1,0,0,1,0
chr17,59474701,59474801,.,0,0,0,1,0,1,0,0,1,0
chr17,59488322,59488422,.,0,0,0,0,0,0,0,0,1,0
chr17,59491862,59491962,.,0,0,0,0,0,1,0,0,0,0
chr17,59532530,59532630,.,0,0,1,0,0,1,0,1,0,0
chr17,59646034,59646134,.,1,0,0,0,0,0,0,0,1,1
chr17,59784230,59784330,.,0,1,1,0,0,1,0,0,1,1
chr17,59786895,59786995,.,0,0,0,0,0,1,0,0,0,1
chr17,59844034,59844134,.,0,0,0,0,0,0,0,1,0,0
chr17,59939631,59939731,.,0,0,1,0,1,1,0,0,1,1
chr17,59956326,59956426,.,0,0,1,1,1,1,1,1,0,0
chr17,60058882,60058982,.,0,0,0,0,0,0,0,1,0,1
chr17,60085806,60085906,.,0,0,1,1,1,1,0,1,0,1
chr17,60141421,60141521,.,0,0,1,0,1,0,1,1,1,1
chr17,60247785,60247885,.,0,0,0,0,1,0,0,1,0,0
chr17,60249017,60249117,.,0,0,1,0,0,1,0,0,0,0
chr17,60250267,60250367,.,0,0,0,0,0,0,0,1,0,0
chr17,60257015,60257115,.,0,0,0,0,1,1,0,0,0,0
chr17,60555222,60555322,.,0,0,0,1,0,1,0,0,0,0
chr17,60557242,60557342,.,0,0,0,0,1,0,0,1,1,0
chr17,60649651,60649751,.,0,0,0,0,1,0,0,0,0,1
chr17,60707148,60707248,.,0,0,0,0,0,0,0,1,0,0
chr17,60722054,60722154,.,0,1,0,0,0,0,0,1,0,1
chr17,60729956,60730056,.,0,0,0,0,0,0,1,0,0,0
chr17,60745924,60746024,.,0,0,0,1,0,0,0,0,0,1
chr17,60780520,60780620,.,0,0,0,0,1,0,0,1,1,1
chr17,60795975,60796075,.,0,0,0,0,1,0,0,0,0,0
chr17,60856398,60856498,.,0,0,0,0,1,0,0,0,0,1
chr17,60868132,60868232,.,0,0,0,0,1,0,0,0,0,1
chr17,60868740,60868840,.,0,0,0,0,1,0,0,0,0,0
chr17,60869224,60869324,.,0,0,0,1,1,0,0,0,0,0
chr17,60897383,60897483,.,0,0,0,0,1,0,0,0,1,1
chr17,60954460,60954560,.,0,0,0,0,0,0,0,0,1,1
chr17,60965637,60965737,.,0,0,0,0,0,0,0,0,1,0
chr17,60970476,60970576,.,0,0,0,0,1,0,0,0,0,1
chr17,60973185,60973285,.,0,0,0,0,0,1,0,0,0,0
chr17,61042899,61042999,.,0,0,0,1,0,0,0,0,0,0
chr17,61043334,61043434,.,1,0,0,1,1,0,1,0,1,1
chr17,61127412,61127512,.,0,0,0,1,0,0,0,0,0,0
chr17,61243822,61243922,.,0,0,0,0,1,0,0,0,0,0
chr17,61274468,61274568,.,0,0,0,0,1,0,0,0,0,0
chr17,61279234,61279334,.,0,0,0,0,0,0,0,0,0,1
chr17,61283049,61283149,.,0,0,0,0,0,0,0,1,1,1
chr17,61299465,61299565,.,0,0,0,0,1,0,0,0,0,0
chr17,61323342,61323442,.,0,0,0,0,0,0,0,0,1,1
chr17,61356411,61356511,.,0,0,0,0,0,0,0,0,0,1
chr17,61357309,61357409,.,0,0,0,0,0,0,0,1,0,1
chr17,61370912,61371012,.,0,0,0,0,1,0,0,1,0,1
chr17,61431511,61431611,.,0,0,0,0,0,0,0,0,1,1
chr17,61451322,61451422,.,1,0,0,0,0,0,1,0,1,1
chr17,61514142,61514242,.,0,0,0,0,0,1,0,1,0,0
chr17,61538260,61538360,.,0,0,0,0,1,0,0,1,0,0
chr17,61629031,61629131,.,0,0,0,1,1,1,0,0,0,0
chr17,61639504,61639604,.,0,1,1,1,1,1,0,1,1,1
chr17,61748436,61748536,.,0,0,1,0,1,0,0,0,0,0
chr17,61779223,61779323,.,0,0,1,0,1,1,1,1,0,0
chr17,61779767,61779867,.,0,0,1,0,0,0,1,0,0,0
chr17,61787228,61787328,.,0,0,1,0,1,1,1,1,0,1
chr17,61796584,61796684,.,1,0,0,0,1,1,1,0,0,1
chr17,61921003,61921103,.,0,0,1,1,0,1,0,1,0,0
chr17,62004909,62005009,.,0,0,1,0,0,0,0,0,0,0
chr17,62093836,62093936,.,0,0,1,0,0,0,0,0,0,1
chr17,62134379,62134479,.,0,0,0,0,0,0,0,0,1,0
chr17,62138794,62138894,.,0,0,0,0,0,0,0,0,1,0
chr17,62140483,62140583,.,0,0,1,0,0,0,0,0,1,0
chr17,62151811,62151911,.,0,1,0,0,0,0,0,0,0,0
chr17,62154852,62154952,.,0,0,1,0,0,0,1,0,0,1
chr17,62159565,62159665,.,1,0,1,0,1,1,0,1,1,1
chr17,62161302,62161402,.,0,1,0,0,1,1,1,1,0,0
chr17,62168614,62168714,.,0,0,1,0,0,0,0,0,0,0
chr17,62174640,62174740,.,0,0,0,0,0,0,0,1,0,0
