chromosome,start,end,strand,A549,CACO2,GM12878,H1,H9,HEK293,HELAS3,HEPG2,HL60,JURKAT,K562,MCF7,PC3
chr17,66305545,66307545,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,66307843,66309843,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,66310255,66312255,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,66313639,66315639,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,66322032,66324032,.,0,0,0,0,0,0,0,1,0,0,0,1,0
chr17,66325881,66327881,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr17,66340072,66342072,.,0,0,0,0,0,0,0,1,1,0,0,0,0
chr17,66347576,66349576,.,0,0,1,0,0,0,1,1,0,0,0,0,0
chr17,66373512,66375512,.,1,0,0,1,0,0,1,1,1,0,0,1,0
chr17,66373969,66375969,.,1,0,0,1,1,0,1,1,0,0,0,1,0
chr17,66376379,66378379,.,0,0,0,0,0,0,1,0,0,0,0,0,1
chr17,66378735,66380735,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr17,66379430,66381430,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr17,66381796,66383796,.,1,0,0,0,0,0,1,1,0,0,0,0,0
chr17,66383545,66385545,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,66391733,66393733,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,66418481,66420481,.,1,0,0,0,0,0,1,0,0,0,0,0,0
chr17,66420266,66422266,.,0,0,1,0,0,0,0,0,0,0,0,1,0
chr17,66433252,66435252,.,0,0,1,0,0,0,0,1,0,0,1,0,0
chr17,66451254,66453254,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr17,66451600,66453600,.,1,1,0,0,0,0,0,1,0,0,0,0,1
chr17,66456077,66458077,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr17,66508474,66510474,.,0,1,1,1,1,1,1,1,0,0,1,0,1
chr17,66575669,66577669,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,66594898,66596898,.,0,0,0,1,1,0,0,1,0,0,0,0,0
chr17,66597100,66599100,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,66598458,66600458,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr17,66606656,66608656,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,66617898,66619898,.,0,0,0,0,1,0,0,0,1,0,0,0,0
chr17,66693527,66695527,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr17,66816248,66818248,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,66817244,66819244,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr17,67054868,67056868,.,0,1,0,0,0,0,0,0,0,0,1,0,0
chr17,67088633,67090633,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr17,67171930,67173930,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr17,67269824,67271824,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr17,67314358,67316358,.,0,0,1,1,0,1,1,1,0,0,0,0,1
chr17,67430987,67432987,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr17,67462628,67464628,.,0,0,0,1,1,0,0,0,0,1,0,0,1
chr17,67602454,67604454,.,0,0,1,1,0,0,0,1,0,0,0,0,0
chr17,67729061,67731061,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr17,67757234,67759234,.,0,0,0,1,0,0,1,0,0,0,0,0,1
chr17,67758058,67760058,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr17,68032957,68034957,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr17,68077744,68079744,.,0,0,0,0,0,1,0,0,1,0,1,0,0
chr17,68116385,68118385,.,0,0,0,0,0,1,0,0,0,0,1,0,0
chr17,68126429,68128429,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr17,68132673,68134673,.,0,0,1,0,0,1,1,0,0,0,0,0,0
chr17,68153564,68155564,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr17,68283930,68285930,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr17,68294377,68296377,.,0,0,1,0,0,0,0,0,0,0,0,1,0
chr17,68309659,68311659,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr17,68522843,68524843,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr17,68943017,68945017,.,0,0,0,0,0,0,0,1,0,1,0,0,0
chr17,68984731,68986731,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,69002844,69004844,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,69436350,69438350,.,1,0,0,0,0,1,0,0,0,0,0,0,1
chr17,69557591,69559591,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,69595840,69597840,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,69616514,69618514,.,1,0,0,0,1,0,0,1,0,0,0,1,0
chr17,69628866,69630866,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr17,69823700,69825700,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,70112439,70114439,.,0,1,0,0,0,0,0,1,0,0,0,0,0
chr17,70121879,70123879,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr17,70146831,70148831,.,0,0,0,1,1,0,0,1,0,0,0,0,1
chr17,70167112,70169112,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr17,70182332,70184332,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr17,70334289,70336289,.,0,1,0,1,0,0,0,1,0,0,0,0,1
chr17,70394880,70396880,.,1,0,0,0,0,0,0,1,0,0,0,0,1
chr17,70397144,70399144,.,0,1,0,0,0,0,0,0,0,0,0,1,1
chr17,70402783,70404783,.,0,0,1,1,1,0,0,1,0,0,0,1,1
chr17,70411669,70413669,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr17,70415218,70417218,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,70416449,70418449,.,1,1,1,1,0,1,1,1,0,0,0,0,1
chr17,70421011,70423011,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr17,70422327,70424327,.,1,0,1,0,0,0,0,0,0,0,1,0,1
chr17,70425222,70427222,.,0,1,1,0,0,0,0,0,0,0,0,0,0
chr17,70431921,70433921,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr17,70441664,70443664,.,1,0,1,0,0,0,0,1,0,0,0,0,1
chr17,70442613,70444613,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr17,70460908,70462908,.,0,1,1,1,0,0,0,1,0,0,0,1,1
chr17,70461496,70463496,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr17,70463556,70465556,.,0,0,0,0,0,1,0,1,0,0,0,0,1
chr17,70483462,70485462,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,70497212,70499212,.,0,0,0,0,0,0,0,1,1,0,0,0,0
chr17,70510632,70512632,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,70511028,70513028,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,70512057,70514057,.,1,0,1,0,0,0,0,1,0,0,0,0,0
chr17,70514185,70516185,.,0,1,1,0,0,1,1,1,0,0,0,0,0
chr17,70577149,70579149,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr17,70584340,70586340,.,1,0,1,1,0,0,0,1,0,0,0,0,1
chr17,70585151,70587151,.,0,0,0,1,0,0,1,1,0,0,0,0,1
chr17,70586521,70588521,.,1,0,0,0,0,1,1,1,0,0,0,0,0
chr17,70609141,70611141,.,0,0,1,0,0,0,1,0,0,0,1,0,1
chr17,70627514,70629514,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,70663503,70665503,.,0,0,0,0,0,1,0,1,0,1,0,0,1
chr17,70679135,70681135,.,1,0,0,0,0,0,1,1,0,0,0,0,1
chr17,70705508,70707508,.,0,0,1,0,0,0,1,1,0,0,1,0,0
chr17,70711541,70713541,.,0,0,0,0,0,0,1,1,0,0,0,1,1
chr17,70778562,70780562,.,0,1,0,0,0,0,0,1,0,1,0,0,0
chr17,70877460,70879460,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr17,70877782,70879782,.,0,0,1,0,1,0,0,0,0,1,0,0,0
chr17,70891169,70893169,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,70939132,70941132,.,0,0,1,1,0,0,1,0,0,0,0,0,1
chr17,70974172,70976172,.,0,0,0,0,1,0,0,0,0,0,1,1,1
chr17,71006436,71008436,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr17,71024106,71026106,.,0,0,1,0,0,1,1,1,1,1,0,0,0
chr17,71063681,71065681,.,0,0,0,1,0,0,0,1,1,0,0,0,0
chr17,71085085,71087085,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,71086788,71088788,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr17,71138374,71140374,.,0,0,0,0,0,1,0,0,1,0,0,0,0
chr17,71151542,71153542,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr17,71159423,71161423,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,71199450,71201450,.,0,0,1,0,0,0,1,1,0,0,1,0,1
chr17,71226535,71228535,.,0,0,1,1,0,1,0,1,1,1,1,0,0
chr17,71285972,71287972,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr17,71286704,71288704,.,0,0,1,0,0,0,1,0,0,0,0,0,1
chr17,71300384,71302384,.,0,0,1,0,0,1,1,0,0,0,1,0,1
chr17,71303523,71305523,.,0,0,0,0,0,0,1,1,0,0,1,1,0
chr17,71305090,71307090,.,0,0,1,0,1,0,1,1,0,0,1,1,0
chr17,71335522,71337522,.,1,0,0,0,0,0,1,0,0,0,0,0,0
chr17,71337347,71339347,.,1,0,1,1,1,0,1,1,0,0,0,0,0
chr17,71338412,71340412,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr17,71426205,71428205,.,0,0,0,0,0,0,1,0,1,0,0,0,0
chr17,71439009,71441009,.,1,0,1,0,0,0,0,0,0,0,0,0,0
chr17,71469658,71471658,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,71476023,71478023,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr17,71495357,71497357,.,0,0,0,0,1,0,0,0,0,0,0,1,0
chr17,71529099,71531099,.,0,0,0,1,1,0,0,0,0,0,1,0,0
chr17,71602801,71604801,.,0,0,0,1,0,0,1,0,0,0,0,0,1
chr17,71638511,71640511,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr17,71738645,71740645,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,71869337,71871337,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,71897336,71899336,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,71950656,71952656,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr17,72043452,72045452,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr17,72103603,72105603,.,0,0,0,1,0,1,0,0,1,0,0,0,0
chr17,72236794,72238794,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr17,72240607,72242607,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr17,72246607,72248607,.,0,0,1,0,0,0,0,0,0,0,1,0,1
chr17,72275468,72277468,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr17,72277972,72279972,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,72293253,72295253,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr17,72390265,72392265,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr17,72425092,72427092,.,0,0,0,1,1,0,0,1,0,0,0,0,0
chr17,72452863,72454863,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,72457981,72459981,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr17,72458775,72460775,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr17,72474080,72476080,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,72507978,72509978,.,0,0,1,0,0,1,0,0,0,0,0,0,0
chr17,72519940,72521940,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr17,72523844,72525844,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr17,72531948,72533948,.,0,0,0,0,0,1,0,1,0,0,0,0,0
chr17,72543025,72545025,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,72563880,72565880,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr17,72595833,72597833,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,72627265,72629265,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr17,72635073,72637073,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,72685737,72687737,.,0,0,0,1,0,0,0,0,1,1,0,0,0
chr17,72728140,72730140,.,0,0,1,0,1,0,0,0,0,1,0,0,1
chr17,72733540,72735540,.,0,0,1,0,0,0,0,0,1,1,0,0,0
chr17,72745039,72747039,.,1,1,0,1,0,0,1,1,0,1,0,1,0
chr17,72745707,72747707,.,0,0,1,1,1,1,1,1,1,0,1,1,1
chr17,72774831,72776831,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr17,72775302,72777302,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,72779799,72781799,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr17,72781855,72783855,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr17,72808369,72810369,.,0,0,0,0,0,0,0,0,1,1,0,0,0
chr17,72836276,72838276,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr17,72864553,72866553,.,0,0,0,1,0,1,0,1,0,0,0,0,0
chr17,72977508,72979508,.,1,1,1,1,1,1,1,1,1,1,1,1,1
chr17,72984051,72986051,.,1,1,0,1,1,1,1,1,1,0,1,1,1
chr17,72988457,72990457,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr17,73006314,73008314,.,0,0,0,1,1,1,0,1,0,0,0,0,0
chr17,73007086,73009086,.,0,0,0,1,0,1,0,0,0,0,0,0,1
chr17,73008900,73010900,.,0,0,1,1,1,1,1,1,1,0,1,0,1
chr17,73031952,73033952,.,0,0,0,0,1,0,0,0,0,0,1,0,0
chr17,73072848,73074848,.,0,1,1,1,1,0,0,0,0,0,0,0,0
chr17,73073837,73075837,.,1,0,1,0,0,0,0,1,0,0,0,0,0
chr17,73086642,73088642,.,1,1,0,0,0,0,1,1,0,0,1,0,0
chr17,73090257,73092257,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,73119577,73121577,.,1,0,0,0,0,1,1,0,1,0,1,0,1
chr17,73132639,73134639,.,0,0,1,0,1,1,1,0,0,0,1,0,1
chr17,73166982,73168982,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr17,73290980,73292980,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,73292755,73294755,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,73304035,73306035,.,0,0,1,0,0,1,1,1,0,1,0,0,0
chr17,73309076,73311076,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr17,73311186,73313186,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,73318833,73320833,.,0,0,1,1,0,0,1,1,0,0,1,0,0
chr17,73332495,73334495,.,0,0,1,1,0,0,1,1,1,1,0,0,0
chr17,73336722,73338722,.,0,0,0,0,0,1,0,0,0,1,0,1,1
chr17,73340969,73342969,.,0,0,1,1,1,1,0,0,0,0,0,0,0
chr17,73350863,73352863,.,0,1,0,0,0,0,1,0,0,0,1,1,1
chr17,73368897,73370897,.,0,0,0,0,1,1,0,0,0,0,0,0,1
chr17,73390876,73392876,.,0,0,0,0,0,0,1,0,0,0,0,0,1
chr17,73425557,73427557,.,0,1,0,1,1,0,1,1,0,0,0,0,0
chr17,73455607,73457607,.,0,0,1,1,0,0,1,0,0,0,1,0,0
chr17,73530679,73532679,.,0,1,1,0,0,0,1,0,0,0,0,0,0
chr17,73544548,73546548,.,1,0,0,1,1,0,1,1,0,0,0,1,0
chr17,73545098,73547098,.,0,0,0,1,1,0,0,1,0,0,0,0,1
chr17,73640801,73642801,.,0,1,0,1,0,0,0,1,0,0,0,0,0
chr17,73683366,73685366,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,73684662,73686662,.,0,0,0,0,0,0,0,0,1,0,0,1,1
chr17,73689066,73691066,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,73691111,73693111,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr17,73695713,73697713,.,1,0,1,0,1,1,1,1,0,1,1,0,1
chr17,73717356,73719356,.,1,0,0,0,0,0,1,0,0,0,0,0,0
chr17,73718585,73720585,.,1,1,0,0,0,0,1,0,0,0,0,0,1
chr17,73733420,73735420,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr17,73804204,73806204,.,0,1,1,1,1,1,1,1,1,0,0,1,0
chr17,73849716,73851716,.,0,0,0,0,1,0,0,1,0,0,1,0,0
chr17,73853985,73855985,.,0,0,1,0,0,0,0,0,1,0,1,0,0
chr17,73859791,73861791,.,0,0,1,1,1,1,0,0,0,0,1,0,0
chr17,73868076,73870076,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr17,73890507,73892507,.,0,1,1,1,1,0,1,1,1,1,1,0,1
chr17,73992067,73994067,.,0,0,1,0,0,1,1,1,0,0,0,0,1
chr17,74024767,74026767,.,0,0,0,1,1,0,0,0,0,1,0,0,0
chr17,74066685,74068685,.,0,0,1,0,0,0,1,1,0,1,0,0,1
chr17,74115661,74117661,.,0,0,0,1,1,0,0,0,0,0,1,0,0
chr17,74116685,74118685,.,0,0,1,0,1,0,1,1,0,0,1,0,1
chr17,74127718,74129718,.,0,1,0,1,1,0,0,1,0,0,0,0,1
chr17,74133716,74135716,.,1,1,0,1,1,1,0,1,0,0,0,0,0
chr17,74187163,74189163,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr17,74194730,74196730,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr17,74212790,74214790,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr17,74229976,74231976,.,0,0,0,1,0,1,0,0,0,0,0,0,0
chr17,74233122,74235122,.,0,0,0,0,0,0,0,1,0,0,0,1,0
chr17,74247398,74249398,.,0,0,1,0,0,0,0,1,0,0,0,0,1
chr17,74254628,74256628,.,0,1,0,0,0,0,0,1,0,0,0,0,0
chr17,74258040,74260040,.,0,1,1,1,0,0,0,0,0,0,0,0,1
chr17,74263631,74265631,.,0,1,1,1,1,0,0,0,0,0,1,0,0
chr17,74268175,74270175,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr17,74336180,74338180,.,0,0,0,0,0,1,0,0,0,1,0,0,0
chr17,74340777,74342777,.,1,0,0,0,0,1,0,1,0,0,1,0,0
chr17,74358410,74360410,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr17,74372662,74374662,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,74412672,74414672,.,0,0,1,0,0,0,1,0,0,0,1,0,0
chr17,74414759,74416759,.,1,0,0,1,1,0,1,1,0,1,1,0,1
chr17,74440170,74442170,.,0,1,0,1,1,1,0,1,1,0,1,0,1
chr17,74443557,74445557,.,0,0,1,0,0,0,0,1,0,1,0,0,0
chr17,74493566,74495566,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr17,74495315,74497315,.,0,0,1,0,0,0,1,0,1,0,0,0,0
chr17,74495693,74497693,.,0,0,1,0,0,1,0,1,0,0,1,0,1
chr17,74510691,74512691,.,0,0,1,0,0,1,0,0,0,0,0,0,0
chr17,74524196,74526196,.,0,0,0,0,0,0,0,1,0,0,1,0,0
chr17,74524576,74526576,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,74524911,74526911,.,0,0,0,0,0,0,1,1,0,0,1,0,0
chr17,74525586,74527586,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr17,74582223,74584223,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr17,74592507,74594507,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr17,74593176,74595176,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,74692128,74694128,.,0,0,1,0,0,1,0,1,0,0,0,0,0
chr17,74695820,74697820,.,0,0,1,0,0,1,0,1,0,0,0,0,1
chr17,74704436,74706436,.,0,0,0,1,0,1,1,0,0,0,1,0,1
chr17,74712140,74714140,.,1,0,0,0,1,0,0,0,0,0,0,0,0
chr17,74723183,74725183,.,1,1,1,0,0,1,1,0,0,1,1,0,1
chr17,74747341,74749341,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr17,74752157,74754157,.,0,0,1,0,0,1,0,0,0,1,0,0,0
chr17,74763558,74765558,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr17,74784533,74786533,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr17,74836018,74838018,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr17,74836752,74838752,.,0,0,0,0,1,0,0,0,0,0,0,0,1
chr17,74864812,74866812,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr17,74992558,74994558,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr17,74993395,74995395,.,0,1,1,0,0,0,0,0,0,0,1,0,1
chr17,75040714,75042714,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr17,75085491,75087491,.,0,0,1,1,0,1,0,1,0,1,0,0,0
chr17,75093612,75095612,.,0,0,0,0,1,0,0,0,0,0,1,1,0
chr17,75095364,75097364,.,0,0,0,0,1,0,0,1,1,0,0,0,0
chr17,75102778,75104778,.,0,0,1,0,0,0,0,1,0,0,1,0,0
chr17,75105098,75107098,.,0,0,1,0,0,1,0,0,0,0,0,0,0
chr17,75110743,75112743,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr17,75111596,75113596,.,0,0,0,0,0,0,1,1,0,0,0,0,1
chr17,75117130,75119130,.,0,0,0,0,0,0,0,1,0,0,1,0,1
chr17,75119623,75121623,.,1,1,0,1,1,1,1,0,0,0,1,0,1
chr17,75134085,75136085,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,75159915,75161915,.,0,0,1,0,1,0,1,0,0,0,0,0,1
chr17,75166746,75168746,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr17,75170065,75172065,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr17,75198217,75200217,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr17,75229205,75231205,.,1,0,0,0,0,1,0,0,0,0,0,0,0
chr17,75250605,75252605,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr17,75278282,75280282,.,0,0,0,1,0,0,1,1,0,0,0,1,1
chr17,75280358,75282358,.,1,0,0,0,0,0,1,1,0,1,0,1,0
chr17,75281184,75283184,.,0,0,0,0,0,0,1,1,0,0,0,0,1
chr17,75282083,75284083,.,1,0,0,1,0,0,1,1,0,0,0,1,1
chr17,75284027,75286027,.,0,0,0,0,0,1,1,1,0,0,0,1,0
chr17,75301441,75303441,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr17,75311699,75313699,.,0,0,0,1,0,0,1,1,0,0,0,0,0
chr17,75317298,75319298,.,0,0,1,0,0,0,1,0,0,0,1,0,0
chr17,75317665,75319665,.,0,0,1,0,0,0,0,0,1,0,1,0,0
chr17,75318275,75320275,.,1,0,1,1,1,1,1,1,1,0,1,0,1
chr17,75318850,75320850,.,1,0,1,0,0,1,1,1,0,0,1,0,0
chr17,75320956,75322956,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr17,75337633,75339633,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr17,75359056,75361056,.,1,0,0,0,0,0,0,1,0,0,1,0,1
chr17,75383817,75385817,.,0,0,1,1,1,1,1,1,1,0,1,0,1
chr17,75384851,75386851,.,0,0,0,0,0,0,0,0,0,1,1,0,0
chr17,75385318,75387318,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr17,75387146,75389146,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr17,75387656,75389656,.,1,1,0,1,0,0,0,1,0,0,0,0,0
chr17,75401174,75403174,.,0,0,1,0,1,0,0,1,0,1,1,0,0
chr17,75404555,75406555,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr17,75416388,75418388,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,75420494,75422494,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr17,75421503,75423503,.,1,0,0,1,1,0,0,0,0,0,0,0,1
chr17,75428670,75430670,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr17,75449760,75451760,.,0,0,1,1,0,0,0,1,1,1,0,0,0
chr17,75450771,75452771,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr17,75455247,75457247,.,0,0,1,0,1,0,1,1,0,0,1,0,0
chr17,75460553,75462553,.,0,0,1,1,0,0,0,0,0,1,0,0,0
chr17,75460989,75462989,.,0,0,1,0,0,0,1,1,0,1,0,0,1
chr17,75467948,75469948,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr17,75503661,75505661,.,0,0,0,0,1,0,0,1,0,1,1,1,1
chr17,75566813,75568813,.,0,0,0,1,0,0,0,0,0,0,0,1,0
chr17,75661897,75663897,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr17,75666222,75668222,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr17,75691945,75693945,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr17,75798062,75800062,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,75829792,75831792,.,0,0,1,0,1,0,0,0,0,0,1,0,0
chr17,75859899,75861899,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,75864961,75866961,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr17,75871173,75873173,.,0,0,0,0,0,1,0,0,0,0,1,0,0
chr17,75881639,75883639,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,75882946,75884946,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr17,75953121,75955121,.,0,0,0,1,1,1,0,1,1,0,1,0,0
chr17,75953594,75955594,.,1,1,1,1,1,1,1,1,1,1,1,1,1
chr17,75955121,75957121,.,0,0,1,1,0,0,0,1,0,1,0,0,0
chr17,76110402,76112402,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr17,76124928,76126928,.,0,0,1,0,0,0,0,0,1,1,0,0,0
chr17,76146974,76148974,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr17,76150255,76152255,.,0,0,1,0,0,0,0,0,1,0,1,0,0
chr17,76153484,76155484,.,0,0,0,0,0,1,0,0,0,0,1,0,1
chr17,76164802,76166802,.,0,0,1,1,0,1,1,0,0,0,1,0,0
chr17,76168315,76170315,.,0,1,1,0,0,0,1,0,0,1,0,0,0
chr17,76168650,76170650,.,0,0,1,0,1,0,1,0,0,0,0,0,0
chr17,76194188,76196188,.,0,0,1,0,0,0,1,1,1,1,0,0,1
chr17,76232740,76234740,.,0,0,0,0,0,0,0,1,1,0,0,0,0
chr17,76236739,76238739,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr17,76237571,76239571,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr17,76246124,76248124,.,0,0,1,0,1,0,0,0,0,0,1,0,0
chr17,76246788,76248788,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr17,76247554,76249554,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr17,76253840,76255840,.,0,0,0,1,0,0,0,0,1,0,1,0,0
chr17,76254421,76256421,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr17,76264138,76266138,.,0,0,0,1,0,1,0,0,0,0,1,0,0
chr17,76267868,76269868,.,0,1,1,1,0,0,1,0,0,0,1,1,0
