,chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
21669,chr3,19993484,19993784,.,0,1,1,1,1
21670,chr3,20012609,20012909,.,0,1,1,0,0
21671,chr3,20083049,20083349,.,0,1,0,0,1
21672,chr3,20096137,20096437,.,0,1,0,0,1
21673,chr3,20096534,20096834,.,0,1,0,0,0
21674,chr3,20122674,20122974,.,0,1,0,1,0
21675,chr3,20190964,20191264,.,0,1,1,1,1
21676,chr3,20199914,20200214,.,0,0,1,1,1
21677,chr3,20201629,20201929,.,0,1,1,1,1
21678,chr3,20205888,20206188,.,0,0,1,0,1
21679,chr3,20362024,20362324,.,0,0,0,1,0
21680,chr3,20931568,20931868,.,0,1,0,0,1
21681,chr3,21654320,21654620,.,0,0,0,0,1
21682,chr3,21722744,21723044,.,0,0,0,0,1
21683,chr3,21755636,21755936,.,0,0,0,0,1
21684,chr3,22039045,22039345,.,0,0,1,1,0
21685,chr3,22117247,22117547,.,0,1,0,0,0
21686,chr3,22144382,22144682,.,0,0,1,0,0
21687,chr3,23201388,23201688,.,0,0,1,0,0
21688,chr3,23206337,23206637,.,0,1,1,0,1
21689,chr3,23389693,23389993,.,0,1,1,0,0
21690,chr3,23431273,23431573,.,0,1,0,0,0
21691,chr3,23609520,23609820,.,0,1,0,0,0
21692,chr3,23700829,23701129,.,0,1,0,0,0
21693,chr3,23709883,23710183,.,0,0,1,0,0
21694,chr3,23781994,23782294,.,0,0,1,0,0
21695,chr3,23804299,23804599,.,0,1,0,0,0
21696,chr3,23898414,23898714,.,1,1,0,0,1
21697,chr3,23935619,23935919,.,0,1,1,0,0
21698,chr3,23946441,23946741,.,0,1,0,0,0
21699,chr3,23991814,23992114,.,0,1,0,0,0
21700,chr3,24197989,24198289,.,0,0,1,0,0
21701,chr3,24340955,24341255,.,0,0,0,0,1
21702,chr3,24370230,24370530,.,0,0,0,1,0
21703,chr3,24459634,24459934,.,0,0,0,1,0
21704,chr3,24492103,24492403,.,0,0,1,1,0
21705,chr3,24506326,24506626,.,1,0,0,1,1
21706,chr3,24525440,24525740,.,0,0,1,1,0
21707,chr3,24545121,24545421,.,0,0,0,1,0
21708,chr3,24563882,24564182,.,0,0,0,1,0
21709,chr3,25197221,25197521,.,0,0,0,0,1
21710,chr3,25197909,25198209,.,0,0,1,0,0
21711,chr3,25767459,25767759,.,0,1,0,1,1
21712,chr3,25790617,25790917,.,1,1,1,1,1
21713,chr3,25796075,25796375,.,0,1,1,1,1
21714,chr3,27448417,27448717,.,0,1,0,1,0
21715,chr3,27448680,27448980,.,0,0,1,0,0
21716,chr3,27524566,27524866,.,0,1,1,1,1
21717,chr3,27575422,27575722,.,0,0,1,1,0
21718,chr3,27674642,27674942,.,1,1,1,1,1
21719,chr3,27719065,27719365,.,0,0,1,0,0
21720,chr3,27756643,27756943,.,0,1,0,0,0
21721,chr3,27969479,27969779,.,0,1,0,0,0
21722,chr3,27971750,27972050,.,0,1,0,0,0
21723,chr3,28049777,28050077,.,0,1,0,0,0
21724,chr3,28050931,28051231,.,0,1,0,0,0
21725,chr3,28078432,28078732,.,0,1,0,0,0
21726,chr3,28083833,28084133,.,0,1,0,0,0
21727,chr3,28122930,28123230,.,0,1,0,0,0
21728,chr3,28174440,28174740,.,0,1,0,0,0
21729,chr3,28175949,28176249,.,0,1,0,0,0
21730,chr3,28178949,28179249,.,0,1,0,0,0
21731,chr3,28180859,28181159,.,0,1,0,0,0
21732,chr3,28367433,28367733,.,0,0,1,0,1
21733,chr3,29214405,29214705,.,0,1,0,0,0
21734,chr3,29225171,29225471,.,0,0,0,0,1
21735,chr3,29321545,29321845,.,0,1,0,0,0
21736,chr3,29365762,29366062,.,0,1,1,0,0
21737,chr3,29496115,29496415,.,0,1,0,0,1
21738,chr3,29531256,29531556,.,0,1,0,0,0
21739,chr3,29568677,29568977,.,0,1,0,0,0
21740,chr3,29659909,29660209,.,0,0,1,0,0
21741,chr3,29725110,29725410,.,1,0,1,0,0
21742,chr3,29736384,29736684,.,0,0,1,0,0
21743,chr3,29801006,29801306,.,0,0,1,0,0
21744,chr3,30269495,30269795,.,0,0,0,1,0
21745,chr3,30389120,30389420,.,0,0,0,1,0
21746,chr3,30646888,30647188,.,0,0,0,1,0
21747,chr3,30700098,30700398,.,0,0,0,1,0
21748,chr3,30723212,30723512,.,0,0,0,1,0
21749,chr3,31116205,31116505,.,0,1,0,0,0
21750,chr3,31149752,31150052,.,0,1,0,1,0
21751,chr3,31212842,31213142,.,0,0,1,0,0
21752,chr3,31267929,31268229,.,0,1,0,1,0
21753,chr3,31268728,31269028,.,0,1,0,1,0
21754,chr3,31328874,31329174,.,0,0,0,1,0
21755,chr3,31584899,31585199,.,0,1,0,0,1
21756,chr3,31690922,31691222,.,0,1,1,1,0
21757,chr3,31737447,31737747,.,0,0,0,1,0
21758,chr3,32002404,32002704,.,0,0,0,1,0
21759,chr3,32434194,32434494,.,0,1,0,0,0
21760,chr3,32443322,32443622,.,0,1,0,1,0
21761,chr3,32453409,32453709,.,0,0,0,1,1
21762,chr3,32461862,32462162,.,0,1,0,1,0
21763,chr3,32474423,32474723,.,0,1,0,0,0
21764,chr3,32499532,32499832,.,0,1,0,1,0
21765,chr3,32501701,32502001,.,0,1,0,0,0
21766,chr3,32525987,32526287,.,1,0,0,1,1
21767,chr3,32534608,32534908,.,0,0,1,0,1
21768,chr3,32535655,32535955,.,1,1,1,1,1
21769,chr3,32549162,32549462,.,1,1,1,1,1
21770,chr3,32557731,32558031,.,0,1,0,0,0
21771,chr3,32822277,32822577,.,0,0,1,1,1
21772,chr3,32822995,32823295,.,0,1,0,1,1
21773,chr3,32836483,32836783,.,0,1,0,1,0
21774,chr3,32857758,32858058,.,0,1,0,1,0
21775,chr3,32863553,32863853,.,0,0,0,1,0
21776,chr3,32877518,32877818,.,0,0,1,0,0
21777,chr3,33002715,33003015,.,0,0,1,0,0
21778,chr3,33040630,33040930,.,0,0,0,0,1
21779,chr3,33060788,33061088,.,0,0,0,1,0
21780,chr3,33081510,33081810,.,0,1,1,1,0
21781,chr3,33086158,33086458,.,0,1,0,0,1
21782,chr3,33089316,33089616,.,0,1,1,1,1
21783,chr3,33190843,33191143,.,0,0,1,0,0
21784,chr3,33382057,33382357,.,0,0,1,0,0
21785,chr3,33436125,33436425,.,0,0,0,1,0
21786,chr3,33591058,33591358,.,0,1,1,1,1
21787,chr3,33619038,33619338,.,0,0,0,0,1
21788,chr3,33638973,33639273,.,1,1,0,1,1
21789,chr3,33639441,33639741,.,0,1,1,0,1
21790,chr3,33758616,33758916,.,0,0,0,0,1
21791,chr3,33837372,33837672,.,0,0,1,1,0
21792,chr3,33977782,33978082,.,0,1,0,0,1
21793,chr3,34023364,34023664,.,0,0,0,0,1
21794,chr3,34403444,34403744,.,0,1,0,0,0
21795,chr3,34811912,34812212,.,0,1,0,0,0
21796,chr3,35749259,35749559,.,0,0,1,0,0
21797,chr3,35789963,35790263,.,0,0,1,0,0
21798,chr3,36536263,36536563,.,0,0,1,0,0
21799,chr3,36936442,36936742,.,0,0,1,0,0
21800,chr3,36937515,36937815,.,0,0,1,1,0
21801,chr3,36942325,36942625,.,0,0,0,0,1
21802,chr3,36954025,36954325,.,0,0,0,0,1
21803,chr3,37011534,37011834,.,0,1,1,0,1
21804,chr3,37131475,37131775,.,0,1,0,0,1
21805,chr3,37164342,37164642,.,0,0,1,1,1
21806,chr3,37218803,37219103,.,0,1,1,1,0
21807,chr3,37221231,37221531,.,1,0,1,0,0
21808,chr3,37258976,37259276,.,0,0,1,1,0
21809,chr3,37304001,37304301,.,1,1,0,0,1
21810,chr3,37344945,37345245,.,0,0,0,1,1
21811,chr3,37495565,37495865,.,0,1,0,0,0
21812,chr3,37526794,37527094,.,0,0,0,0,1
21813,chr3,37901891,37902191,.,0,1,1,1,1
21814,chr3,37904419,37904719,.,0,0,0,1,0
21815,chr3,37939227,37939527,.,0,0,0,1,1
21816,chr3,37949399,37949699,.,0,1,0,1,0
21817,chr3,38046617,38046917,.,0,0,0,1,0
21818,chr3,38072777,38073077,.,1,0,1,0,0
21819,chr3,38144016,38144316,.,0,0,0,0,1
21820,chr3,38195538,38195838,.,0,0,1,0,0
21821,chr3,38196181,38196481,.,0,1,0,0,0
21822,chr3,38207950,38208250,.,0,0,1,0,0
21823,chr3,38209185,38209485,.,0,1,1,1,0
21824,chr3,38227373,38227673,.,1,1,0,1,1
21825,chr3,38497203,38497503,.,0,1,0,1,0
21826,chr3,38568720,38569020,.,0,1,1,1,1
21827,chr3,39191597,39191897,.,0,1,1,1,0
21828,chr3,39192435,39192735,.,1,0,1,0,1
21829,chr3,39193074,39193374,.,0,0,1,0,0
21830,chr3,39194316,39194616,.,1,1,1,1,1
21831,chr3,39222283,39222583,.,1,1,1,0,1
21832,chr3,39309383,39309683,.,0,1,0,0,0
21833,chr3,39315992,39316292,.,0,1,0,0,0
21834,chr3,39369480,39369780,.,0,1,0,0,0
21835,chr3,39372538,39372838,.,0,1,0,0,0
21836,chr3,39375676,39375976,.,0,1,0,0,0
21837,chr3,39399770,39400070,.,1,1,0,1,0
21838,chr3,39403100,39403400,.,0,1,0,0,0
21839,chr3,39500169,39500469,.,0,0,1,0,0
21840,chr3,39680812,39681112,.,0,0,0,0,1
21841,chr3,39819866,39820166,.,0,1,0,0,0
21842,chr3,40113430,40113730,.,0,1,0,0,0
21843,chr3,40341557,40341857,.,0,0,1,0,1
21844,chr3,40348087,40348387,.,0,0,0,1,0
21845,chr3,40491224,40491524,.,0,0,1,1,1
21846,chr3,40665106,40665406,.,0,1,0,0,0
21847,chr3,41159005,41159305,.,0,1,0,1,0
21848,chr3,41307380,41307680,.,0,0,0,1,0
21849,chr3,41388584,41388884,.,0,0,1,0,0
21850,chr3,41404489,41404789,.,0,0,0,1,0
21851,chr3,41725195,41725495,.,1,0,0,0,1
21852,chr3,41886139,41886439,.,0,0,1,0,0
21853,chr3,42002320,42002620,.,0,0,0,1,0
21854,chr3,42062353,42062653,.,0,0,1,0,0
21855,chr3,42065103,42065403,.,0,1,0,0,1
21856,chr3,42067054,42067354,.,0,0,0,0,1
21857,chr3,42077898,42078198,.,0,1,0,0,0
21858,chr3,42103246,42103546,.,0,0,1,0,0
21859,chr3,42108852,42109152,.,0,1,0,0,0
21860,chr3,42113225,42113525,.,0,1,0,0,0
21861,chr3,42122088,42122388,.,1,0,0,0,0
21862,chr3,42220963,42221263,.,0,0,1,1,1
21863,chr3,42237527,42237827,.,0,1,0,0,0
21864,chr3,42531781,42532081,.,0,1,0,0,1
21865,chr3,42601825,42602125,.,0,0,0,0,1
21866,chr3,42693975,42694275,.,0,1,0,0,1
21867,chr3,42725472,42725772,.,0,0,0,0,1
21868,chr3,42752804,42753104,.,0,1,0,0,0
21869,chr3,42864892,42865192,.,0,1,0,1,0
21870,chr3,42922461,42922761,.,0,1,0,1,1
21871,chr3,43220522,43220822,.,0,0,0,0,1
21872,chr3,43221622,43221922,.,0,1,1,0,0
21873,chr3,43236073,43236373,.,0,1,0,0,1
21874,chr3,43298601,43298901,.,1,0,0,0,0
21875,chr3,43368709,43369009,.,0,0,0,1,0
21876,chr3,43428093,43428393,.,0,1,0,1,1
21877,chr3,43431262,43431562,.,0,0,0,0,1
21878,chr3,43435417,43435717,.,0,1,0,0,0
21879,chr3,43437271,43437571,.,0,1,0,0,1
21880,chr3,43458727,43459027,.,0,0,0,0,1
21881,chr3,43614348,43614648,.,0,1,0,0,0
21882,chr3,43812192,43812492,.,0,0,1,0,0
21883,chr3,44036535,44036835,.,1,1,0,0,0
21884,chr3,44040500,44040800,.,1,1,1,0,0
21885,chr3,44073159,44073459,.,1,1,0,0,0
21886,chr3,44083146,44083446,.,0,1,0,0,0
21887,chr3,44470543,44470843,.,0,1,0,0,0
21888,chr3,44622285,44622585,.,0,1,1,1,1
21889,chr3,44643990,44644290,.,0,1,1,1,1
21890,chr3,44652551,44652851,.,0,0,0,1,0
21891,chr3,44697727,44698027,.,0,1,1,0,0
21892,chr3,44925523,44925823,.,0,0,1,0,0
21893,chr3,45035655,45035955,.,0,1,0,1,1
21894,chr3,45085240,45085540,.,0,0,0,0,1
21895,chr3,45103543,45103843,.,0,0,1,0,1
21896,chr3,45105921,45106221,.,0,0,0,0,1
21897,chr3,45106254,45106554,.,0,0,1,0,1
21898,chr3,45117802,45118102,.,0,1,0,0,1
21899,chr3,45138853,45139153,.,0,0,1,1,0
21900,chr3,45141827,45142127,.,0,0,0,0,1
21901,chr3,45146868,45147168,.,0,0,0,0,1
21902,chr3,45147357,45147657,.,0,0,0,0,1
21903,chr3,45155135,45155435,.,0,1,0,0,1
21904,chr3,45157774,45158074,.,0,1,1,0,1
21905,chr3,45161715,45162015,.,0,1,0,1,1
21906,chr3,45164518,45164818,.,0,1,0,0,0
21907,chr3,45165472,45165772,.,0,0,1,0,0
21908,chr3,45175391,45175691,.,0,0,0,1,1
21909,chr3,45185814,45186114,.,0,1,1,0,0
21910,chr3,45205043,45205343,.,0,1,0,0,1
21911,chr3,45208577,45208877,.,0,0,0,0,1
21912,chr3,45209040,45209340,.,0,1,0,0,1
21913,chr3,45240184,45240484,.,0,0,1,0,0
21914,chr3,45315364,45315664,.,0,1,0,0,1
21915,chr3,45387384,45387684,.,0,0,1,0,0
21916,chr3,45512555,45512855,.,0,0,1,0,0
21917,chr3,45587062,45587362,.,0,0,1,1,0
21918,chr3,45594896,45595196,.,0,1,1,0,0
21919,chr3,45607633,45607933,.,0,1,0,0,1
21920,chr3,45609238,45609538,.,1,1,0,1,0
21921,chr3,45657274,45657574,.,0,0,1,1,1
21922,chr3,45673132,45673432,.,0,0,0,0,1
21923,chr3,45681457,45681757,.,1,1,1,0,0
21924,chr3,45687449,45687749,.,0,1,0,0,0
21925,chr3,45894209,45894509,.,0,1,0,0,0
21926,chr3,45902640,45902940,.,0,1,0,0,0
21927,chr3,45906707,45907007,.,0,1,0,0,0
21928,chr3,45922406,45922706,.,0,1,0,0,0
21929,chr3,45953458,45953758,.,0,1,0,0,0
21930,chr3,46035248,46035548,.,0,1,0,1,0
21931,chr3,46036342,46036642,.,0,1,1,1,0
21932,chr3,46130769,46131069,.,0,1,0,0,0
21933,chr3,46131264,46131564,.,0,0,0,0,1
21934,chr3,46131685,46131985,.,0,1,0,0,0
21935,chr3,46134225,46134525,.,0,1,0,0,0
21936,chr3,46136847,46137147,.,0,1,0,0,0
21937,chr3,46139314,46139614,.,0,1,0,0,0
21938,chr3,46152209,46152509,.,0,1,0,0,0
21939,chr3,46152622,46152922,.,0,1,1,0,0
21940,chr3,46228601,46228901,.,0,1,0,0,0
21941,chr3,46233365,46233665,.,0,1,0,0,0
21942,chr3,46246801,46247101,.,0,0,1,0,0
21943,chr3,46254761,46255061,.,0,1,0,0,0
21944,chr3,46277863,46278163,.,0,0,0,0,1
21945,chr3,46332559,46332859,.,0,1,0,0,1
21946,chr3,46341753,46342053,.,0,1,0,0,0
21947,chr3,46354544,46354844,.,0,1,0,0,0
21948,chr3,46410054,46410354,.,0,1,0,0,0
21949,chr3,46427751,46428051,.,0,0,0,0,1
21950,chr3,46435068,46435368,.,0,0,0,0,1
21951,chr3,46441163,46441463,.,0,0,0,0,1
21952,chr3,46546353,46546653,.,0,0,1,0,1
21953,chr3,46587323,46587623,.,0,0,0,1,0
21954,chr3,46591088,46591388,.,0,0,0,0,1
21955,chr3,46599926,46600226,.,1,0,0,1,0
21956,chr3,46671065,46671365,.,0,1,0,0,0
21957,chr3,46967556,46967856,.,1,1,1,0,0
21958,chr3,46971500,46971800,.,0,1,1,1,1
21959,chr3,46973270,46973570,.,0,1,0,1,0
21960,chr3,46988781,46989081,.,0,0,0,1,1
21961,chr3,46989483,46989783,.,0,0,1,1,1
21962,chr3,46989832,46990132,.,0,1,1,1,1
21963,chr3,46990712,46991012,.,0,1,1,0,1
21964,chr3,46995241,46995541,.,0,0,0,0,1
21965,chr3,47000802,47001102,.,0,0,1,1,1
21966,chr3,47003053,47003353,.,0,0,1,1,1
21967,chr3,47004595,47004895,.,0,1,1,0,0
21968,chr3,47072731,47073031,.,0,1,1,0,0
21969,chr3,47078298,47078598,.,0,0,0,0,1
21970,chr3,47119875,47120175,.,0,0,1,1,0
21971,chr3,47176798,47177098,.,0,0,1,0,1
21972,chr3,47201191,47201491,.,0,1,1,0,0
21973,chr3,47203447,47203747,.,1,1,0,0,0
21974,chr3,47204140,47204440,.,1,1,1,1,1
21975,chr3,47326979,47327279,.,0,0,0,0,1
21976,chr3,47420624,47420924,.,0,0,1,1,0
21977,chr3,47421560,47421860,.,1,1,1,1,0
21978,chr3,47466053,47466353,.,0,0,0,1,1
21979,chr3,47520770,47521070,.,0,0,0,0,1
21980,chr3,47577663,47577963,.,0,0,1,0,0
21981,chr3,47584317,47584617,.,0,0,0,1,1
21982,chr3,47704896,47705196,.,0,1,1,1,1
21983,chr3,47845329,47845629,.,0,1,0,0,0
21984,chr3,47879502,47879802,.,0,0,1,0,1
21985,chr3,47898109,47898409,.,0,0,1,1,1
21986,chr3,47991932,47992232,.,0,1,1,1,1
21987,chr3,48128878,48129178,.,0,1,1,1,1
21988,chr3,48332581,48332881,.,0,1,1,1,0
21989,chr3,48469482,48469782,.,0,0,1,1,0
21990,chr3,48596080,48596380,.,0,1,0,0,0
21991,chr3,48651624,48651924,.,0,0,1,0,0
21992,chr3,48859951,48860251,.,0,0,1,0,0
21993,chr3,48966989,48967289,.,0,1,0,1,1
21994,chr3,48990147,48990447,.,0,1,0,0,0
21995,chr3,49105864,49106164,.,0,0,0,1,0
21996,chr3,49123482,49123782,.,0,1,1,1,1
21997,chr3,49171013,49171313,.,0,0,0,1,0
21998,chr3,49218758,49219058,.,0,0,1,0,0
21999,chr3,49276009,49276309,.,0,0,0,0,1
22000,chr3,49286346,49286646,.,0,0,1,0,0
22001,chr3,49358562,49358862,.,0,1,1,1,1
22002,chr3,49382552,49382852,.,0,1,0,0,0
22003,chr3,49425115,49425415,.,1,1,1,0,0
22004,chr3,49503059,49503359,.,0,0,1,1,0
22005,chr3,49696066,49696366,.,0,0,0,1,0
22006,chr3,49905502,49905802,.,0,0,1,0,0
22007,chr3,49937960,49938260,.,0,1,1,0,0
22008,chr3,49968371,49968671,.,0,0,0,1,1
22009,chr3,50040637,50040937,.,0,1,1,0,1
22010,chr3,50194645,50194945,.,0,0,1,1,0
22011,chr3,50201609,50201909,.,0,0,1,0,0
22012,chr3,50204262,50204562,.,0,0,1,0,0
22013,chr3,50204794,50205094,.,0,1,1,1,0
22014,chr3,50208128,50208428,.,0,0,1,0,0
22015,chr3,50239310,50239610,.,0,0,1,1,0
22016,chr3,50243438,50243738,.,0,1,0,1,0
22017,chr3,50246372,50246672,.,0,0,0,1,0
22018,chr3,50264861,50265161,.,0,1,1,1,1
22019,chr3,50274442,50274742,.,0,0,1,0,0
22020,chr3,50280286,50280586,.,0,1,0,0,0
22021,chr3,50280727,50281027,.,0,1,0,0,0
22022,chr3,50302145,50302445,.,0,0,1,1,0
22023,chr3,50354298,50354598,.,0,0,1,0,0
22024,chr3,50370573,50370873,.,0,0,0,1,1
22025,chr3,50377385,50377685,.,0,0,1,0,1
22026,chr3,50625959,50626259,.,0,0,0,1,0
22027,chr3,50627878,50628178,.,0,1,0,0,1
22028,chr3,50628291,50628591,.,0,1,0,0,1
22029,chr3,50638435,50638735,.,0,1,1,1,1
22030,chr3,50638973,50639273,.,0,1,0,0,0
22031,chr3,50639374,50639674,.,0,0,0,1,1
22032,chr3,50664848,50665148,.,0,0,0,1,0
22033,chr3,51062785,51063085,.,0,1,1,0,0
22034,chr3,51377962,51378262,.,1,0,1,1,0
22035,chr3,51506266,51506566,.,0,0,1,1,0
22036,chr3,51573630,51573930,.,0,1,1,1,0
22037,chr3,51628743,51629043,.,0,1,1,1,1
22038,chr3,51720540,51720840,.,0,1,0,0,0
22039,chr3,51728401,51728701,.,0,1,0,1,0
22040,chr3,52009942,52010242,.,0,0,0,1,0
22041,chr3,52039641,52039941,.,0,1,0,0,1
22042,chr3,52057926,52058226,.,0,1,0,0,0
22043,chr3,52074006,52074306,.,0,0,0,1,0
22044,chr3,52079627,52079927,.,0,0,1,0,0
22045,chr3,52080600,52080900,.,0,0,1,1,0
22046,chr3,52081394,52081694,.,0,0,1,0,0
22047,chr3,52089005,52089305,.,0,1,0,0,1
22048,chr3,52091294,52091594,.,0,1,1,1,1
22049,chr3,52122509,52122809,.,0,1,0,0,1
22050,chr3,52143694,52143994,.,0,0,0,1,1
22051,chr3,52235032,52235332,.,0,1,0,0,1
22052,chr3,52278101,52278401,.,0,1,1,0,0
22053,chr3,52287326,52287626,.,0,1,1,1,1
22054,chr3,52334254,52334554,.,0,1,0,1,1
22055,chr3,52347725,52348025,.,0,1,0,0,0
22056,chr3,52502343,52502643,.,0,1,0,0,0
22057,chr3,52503180,52503480,.,0,0,0,1,0
22058,chr3,52590642,52590942,.,0,1,1,0,1
22059,chr3,52625164,52625464,.,0,1,1,0,1
22060,chr3,52652252,52652552,.,1,0,1,1,0
22061,chr3,52927011,52927311,.,0,1,0,0,0
22062,chr3,52949306,52949606,.,0,0,0,0,1
22063,chr3,53106720,53107020,.,1,0,0,1,0
22064,chr3,53107282,53107582,.,0,1,0,1,0
22065,chr3,53136723,53137023,.,0,1,1,1,1
22066,chr3,53174849,53175149,.,0,1,0,0,0
22067,chr3,53201028,53201328,.,0,1,0,0,0
22068,chr3,53203385,53203685,.,0,0,0,1,0
22069,chr3,53204283,53204583,.,0,1,0,1,0
22070,chr3,53270220,53270520,.,0,1,1,1,0
22071,chr3,53272934,53273234,.,1,0,1,0,0
22072,chr3,53284041,53284341,.,0,0,1,0,0
22073,chr3,53286527,53286827,.,0,0,0,0,1
22074,chr3,53288926,53289226,.,0,1,1,1,0
22075,chr3,53304114,53304414,.,0,0,1,1,1
22076,chr3,53360200,53360500,.,0,0,1,0,1
22077,chr3,53362668,53362968,.,0,1,0,1,1
22078,chr3,53380745,53381045,.,0,1,1,0,0
22079,chr3,53568016,53568316,.,1,1,0,0,0
22080,chr3,53784284,53784584,.,0,1,0,0,0
22081,chr3,53859929,53860229,.,0,1,1,1,0
22082,chr3,53876965,53877265,.,0,1,0,1,0
22083,chr3,53897453,53897753,.,0,1,1,1,0
22084,chr3,54059775,54060075,.,0,0,1,0,0
22085,chr3,54389916,54390216,.,0,0,1,0,0
22086,chr3,54390433,54390733,.,0,0,1,0,0
22087,chr3,54686671,54686971,.,0,0,1,0,0
22088,chr3,54734256,54734556,.,0,0,0,0,1
22089,chr3,54851624,54851924,.,0,0,1,0,0
22090,chr3,54856245,54856545,.,0,0,1,0,0
22091,chr3,55194192,55194492,.,0,1,1,0,0
22092,chr3,55203555,55203855,.,0,0,1,0,0
22093,chr3,55219473,55219773,.,0,0,1,0,0
22094,chr3,55223437,55223737,.,0,0,1,0,0
22095,chr3,55224366,55224666,.,0,0,0,1,0
22096,chr3,55364474,55364774,.,0,1,1,1,0
22097,chr3,55398566,55398866,.,0,0,1,1,0
22098,chr3,55401825,55402125,.,0,0,1,0,0
22099,chr3,55511338,55511638,.,0,1,0,0,0
22100,chr3,55517426,55517726,.,0,1,1,1,0
22101,chr3,55518365,55518665,.,0,0,1,1,0
22102,chr3,55654275,55654575,.,0,1,0,0,0
22103,chr3,56153978,56154278,.,1,0,0,0,0
22104,chr3,56157614,56157914,.,0,0,0,0,1
22105,chr3,56416834,56417134,.,0,0,0,0,1
22106,chr3,56443023,56443323,.,0,0,0,0,1
22107,chr3,56665293,56665593,.,0,1,1,0,0
22108,chr3,56769463,56769763,.,0,1,1,0,0
22109,chr3,56814962,56815262,.,0,0,0,1,0
22110,chr3,56817891,56818191,.,1,1,0,1,0
22111,chr3,56821924,56822224,.,0,1,0,1,0
22112,chr3,56873887,56874187,.,0,1,0,0,0
22113,chr3,56895754,56896054,.,0,0,0,1,0
22114,chr3,56925114,56925414,.,1,1,0,1,0
22115,chr3,57096052,57096352,.,0,1,1,0,0
22116,chr3,57102668,57102968,.,0,1,1,0,0
22117,chr3,57197517,57197817,.,1,0,1,0,0
22118,chr3,57555421,57555721,.,1,1,0,1,1
22119,chr3,57562037,57562337,.,1,1,1,1,1
22120,chr3,57565012,57565312,.,1,0,0,1,0
22121,chr3,57566111,57566411,.,0,0,0,1,0
22122,chr3,57572155,57572455,.,0,1,1,1,1
22123,chr3,57637804,57638104,.,0,0,1,1,0
22124,chr3,57664191,57664491,.,0,1,0,0,1
22125,chr3,57818717,57819017,.,0,1,0,1,0
22126,chr3,57874428,57874728,.,0,1,1,1,0
22127,chr3,57937197,57937497,.,0,0,1,1,0
22128,chr3,57945628,57945928,.,0,0,1,1,0
22129,chr3,57955649,57955949,.,0,0,1,0,0
22130,chr3,57957754,57958054,.,0,0,1,0,0
22131,chr3,57958617,57958917,.,0,0,1,0,0
22132,chr3,57960664,57960964,.,1,0,1,1,0
22133,chr3,57963482,57963782,.,0,0,1,0,0
22134,chr3,57964058,57964358,.,0,0,1,0,0
22135,chr3,57968317,57968617,.,0,0,1,0,0
22136,chr3,57969476,57969776,.,1,1,1,1,0
22137,chr3,57971521,57971821,.,0,0,1,0,0
22138,chr3,57995611,57995911,.,0,0,1,1,1
22139,chr3,57995970,57996270,.,0,1,1,1,1
22140,chr3,58029752,58030052,.,0,1,1,0,0
22141,chr3,58034951,58035251,.,0,0,1,1,0
22142,chr3,58038062,58038362,.,0,0,0,1,0
22143,chr3,58088712,58089012,.,0,0,0,1,0
22144,chr3,58159711,58160011,.,0,0,0,1,0
22145,chr3,58162486,58162786,.,0,0,0,1,1
22146,chr3,58163442,58163742,.,0,0,1,1,0
22147,chr3,58163999,58164299,.,0,0,0,0,1
22148,chr3,58192398,58192698,.,0,1,1,1,0
22149,chr3,58202847,58203147,.,0,1,0,0,0
22150,chr3,58218334,58218634,.,0,1,0,0,0
22151,chr3,58246586,58246886,.,0,1,1,0,0
22152,chr3,58321326,58321626,.,0,1,1,0,0
22153,chr3,58335564,58335864,.,0,1,0,0,0
22154,chr3,58336444,58336744,.,0,1,1,1,1
22155,chr3,58339962,58340262,.,0,1,0,1,1
22156,chr3,58340936,58341236,.,0,1,0,0,0
22157,chr3,58390123,58390423,.,0,0,1,0,0
22158,chr3,58400310,58400610,.,0,1,1,0,0
22159,chr3,58411902,58412202,.,0,1,1,0,0
22160,chr3,58412393,58412693,.,0,1,1,0,0
22161,chr3,58457104,58457404,.,1,0,1,1,0
22162,chr3,58860137,58860437,.,0,1,0,0,0
22163,chr3,58885306,58885606,.,0,1,0,0,1
22164,chr3,59360683,59360983,.,0,1,0,0,0
22165,chr3,59367033,59367333,.,0,1,0,0,0
22166,chr3,59371374,59371674,.,0,0,0,0,1
22167,chr3,59371986,59372286,.,0,1,0,0,0
22168,chr3,59411750,59412050,.,0,1,0,0,0
22169,chr3,59437177,59437477,.,0,1,0,0,0
22170,chr3,59466218,59466518,.,0,1,0,0,0
22171,chr3,59526580,59526880,.,0,1,0,0,0
22172,chr3,59552068,59552368,.,0,1,0,0,0
22173,chr3,59939627,59939927,.,0,0,0,1,0
22174,chr3,60018176,60018476,.,0,1,0,1,0
22175,chr3,60067437,60067737,.,0,1,0,0,0
22176,chr3,60131926,60132226,.,0,1,0,0,0
22177,chr3,60361031,60361331,.,0,1,0,1,1
22178,chr3,60392559,60392859,.,0,1,0,1,1
22179,chr3,60501508,60501808,.,0,1,0,1,1
22180,chr3,60653973,60654273,.,1,1,0,1,1
22181,chr3,60695663,60695963,.,1,1,0,1,0
22182,chr3,60715940,60716240,.,0,1,1,1,1
22183,chr3,60745501,60745801,.,0,1,0,0,1
22184,chr3,60777331,60777631,.,0,0,0,0,1
22185,chr3,60804441,60804741,.,0,1,0,1,0
