,chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
13026,chr17,30844076,30844376,.,0,1,0,0,0
13027,chr17,30846467,30846767,.,0,1,0,0,1
13028,chr17,30847345,30847645,.,0,1,0,1,1
13029,chr17,30850370,30850670,.,0,1,0,0,0
13030,chr17,30851069,30851369,.,0,1,0,0,0
13031,chr17,30886360,30886660,.,0,1,0,0,0
13032,chr17,30907023,30907323,.,0,0,0,0,1
13033,chr17,30923793,30924093,.,1,1,0,0,1
13034,chr17,30954340,30954640,.,0,1,0,0,1
13035,chr17,31062884,31063184,.,0,1,0,1,1
13036,chr17,31150044,31150344,.,0,1,0,0,0
13037,chr17,31154974,31155274,.,1,1,0,1,0
13038,chr17,31158938,31159238,.,0,1,0,0,1
13039,chr17,31224462,31224762,.,0,0,0,0,1
13040,chr17,31254085,31254385,.,0,0,0,1,0
13041,chr17,32049628,32049928,.,0,0,0,1,0
13042,chr17,32200227,32200527,.,0,0,0,0,1
13043,chr17,32201800,32202100,.,0,0,0,0,1
13044,chr17,32232792,32233092,.,1,0,0,0,0
13045,chr17,32365575,32365875,.,1,1,1,1,1
13046,chr17,32568197,32568497,.,0,1,0,0,0
13047,chr17,32579064,32579364,.,0,1,0,0,0
13048,chr17,32579593,32579893,.,0,0,1,0,0
13049,chr17,32705810,32706110,.,0,1,0,0,0
13050,chr17,32713602,32713902,.,0,1,0,0,0
13051,chr17,32714210,32714510,.,0,1,0,0,0
13052,chr17,32936304,32936604,.,0,0,1,0,0
13053,chr17,32943227,32943527,.,0,1,0,0,0
13054,chr17,33300556,33300856,.,0,1,1,0,1
13055,chr17,33349693,33349993,.,0,0,1,1,0
13056,chr17,33373606,33373906,.,0,1,0,0,1
13057,chr17,33378252,33378552,.,0,1,0,1,1
13058,chr17,33383140,33383440,.,0,1,0,0,1
13059,chr17,33391847,33392147,.,0,1,0,0,1
13060,chr17,33407500,33407800,.,0,1,0,0,0
13061,chr17,33414905,33415205,.,0,1,1,1,1
13062,chr17,33572439,33572739,.,0,0,1,0,0
13063,chr17,33577674,33577974,.,0,0,1,0,0
13064,chr17,33786753,33787053,.,1,0,1,0,0
13065,chr17,33787455,33787755,.,1,1,1,1,0
13066,chr17,33824859,33825159,.,0,1,0,0,0
13067,chr17,33841730,33842030,.,0,1,0,0,0
13068,chr17,33858067,33858367,.,0,1,0,0,0
13069,chr17,33863783,33864083,.,0,1,0,0,0
13070,chr17,33867810,33868110,.,0,1,1,0,1
13071,chr17,33868118,33868418,.,0,1,0,0,1
13072,chr17,33923533,33923833,.,0,1,1,0,1
13073,chr17,34045492,34045792,.,0,1,1,1,0
13074,chr17,34160281,34160581,.,0,1,0,1,1
13075,chr17,34203144,34203444,.,0,1,0,0,0
13076,chr17,34223223,34223523,.,0,1,0,0,0
13077,chr17,34227725,34228025,.,0,0,0,0,1
13078,chr17,34383427,34383727,.,0,0,0,1,0
13079,chr17,34393954,34394254,.,0,1,0,0,0
13080,chr17,34396398,34396698,.,0,1,0,0,0
13081,chr17,34400040,34400340,.,0,1,0,0,0
13082,chr17,34413066,34413366,.,0,1,0,0,0
13083,chr17,34419550,34419850,.,0,1,0,0,0
13084,chr17,34444892,34445192,.,0,1,1,0,0
13085,chr17,34445269,34445569,.,0,1,0,0,0
13086,chr17,34446362,34446662,.,0,1,0,0,0
13087,chr17,34459862,34460162,.,0,1,0,0,0
13088,chr17,34466907,34467207,.,0,0,0,0,1
13089,chr17,34475928,34476228,.,0,1,0,0,0
13090,chr17,34838853,34839153,.,1,0,0,0,0
13091,chr17,34871300,34871600,.,0,1,1,1,1
13092,chr17,34875458,34875758,.,1,1,1,1,1
13093,chr17,34948879,34949179,.,0,0,1,1,0
13094,chr17,35078643,35078943,.,0,1,0,0,1
13095,chr17,35208562,35208862,.,0,0,1,0,0
13096,chr17,35277953,35278253,.,0,0,0,1,1
13097,chr17,35292193,35292493,.,1,0,0,0,0
13098,chr17,35446989,35447289,.,0,0,1,0,1
13099,chr17,35492623,35492923,.,0,0,0,1,1
13100,chr17,35514234,35514534,.,0,1,0,0,1
13101,chr17,35519551,35519851,.,0,0,1,0,0
13102,chr17,35519972,35520272,.,1,1,1,1,0
13103,chr17,35608440,35608740,.,0,1,1,0,1
13104,chr17,35682223,35682523,.,0,1,1,1,1
13105,chr17,35741352,35741652,.,0,0,1,0,1
13106,chr17,36062652,36062952,.,1,1,0,0,0
13107,chr17,36068874,36069174,.,0,0,0,1,0
13108,chr17,36073114,36073414,.,1,0,0,1,0
13109,chr17,36101802,36102102,.,0,1,0,1,0
13110,chr17,36102787,36103087,.,0,1,0,1,0
13111,chr17,36103576,36103876,.,1,1,0,1,0
13112,chr17,36122863,36123163,.,0,0,0,1,0
13113,chr17,36134492,36134792,.,0,1,0,0,0
13114,chr17,36151422,36151722,.,0,1,0,0,0
13115,chr17,36208882,36209182,.,0,1,0,0,0
13116,chr17,36412193,36412493,.,0,1,1,1,1
13117,chr17,36480487,36480787,.,0,1,1,1,1
13118,chr17,36571711,36572011,.,0,1,1,1,0
13119,chr17,36576868,36577168,.,0,0,0,0,1
13120,chr17,36585358,36585658,.,0,1,1,0,0
13121,chr17,36610931,36611231,.,0,0,1,0,0
13122,chr17,36748061,36748361,.,0,1,0,0,0
13123,chr17,36758536,36758836,.,0,0,0,0,1
13124,chr17,36813384,36813684,.,0,0,0,1,0
13125,chr17,36815141,36815441,.,0,1,0,0,0
13126,chr17,36853418,36853718,.,0,1,0,0,0
13127,chr17,36859131,36859431,.,1,1,1,0,1
13128,chr17,36859989,36860289,.,0,1,1,1,1
13129,chr17,36907892,36908192,.,0,1,1,1,0
13130,chr17,36996393,36996693,.,0,0,0,1,0
13131,chr17,37010863,37011163,.,0,0,1,1,1
13132,chr17,37024537,37024837,.,0,1,1,1,0
13133,chr17,37027734,37028034,.,0,1,1,1,1
13134,chr17,37056978,37057278,.,0,1,0,1,0
13135,chr17,37065000,37065300,.,0,1,0,0,0
13136,chr17,37159425,37159725,.,0,0,0,0,1
13137,chr17,37365965,37366265,.,0,1,1,0,0
13138,chr17,37542132,37542432,.,0,1,0,1,1
13139,chr17,37558856,37559156,.,0,1,1,0,0
13140,chr17,37661834,37662134,.,0,0,1,1,1
13141,chr17,37751731,37752031,.,0,0,0,0,1
13142,chr17,37831195,37831495,.,0,1,0,1,0
13143,chr17,37832576,37832876,.,0,1,0,0,1
13144,chr17,37845322,37845622,.,0,1,0,0,1
13145,chr17,37896844,37897144,.,0,0,1,1,0
13146,chr17,37910752,37911052,.,0,1,1,1,1
13147,chr17,37912184,37912484,.,0,1,0,0,0
13148,chr17,37926216,37926516,.,0,1,0,0,0
13149,chr17,37926687,37926987,.,0,1,0,0,0
13150,chr17,37936492,37936792,.,0,1,0,0,0
13151,chr17,37950608,37950908,.,0,1,0,0,0
13152,chr17,37954512,37954812,.,0,1,0,0,0
13153,chr17,37974900,37975200,.,0,1,0,0,0
13154,chr17,37975593,37975893,.,0,1,0,0,0
13155,chr17,37991288,37991588,.,0,1,0,0,0
13156,chr17,38084610,38084910,.,0,1,0,0,1
13157,chr17,38085505,38085805,.,0,1,0,0,0
13158,chr17,38095235,38095535,.,0,0,0,1,0
13159,chr17,38096309,38096609,.,0,1,0,0,0
13160,chr17,38170792,38171092,.,0,1,0,1,1
13161,chr17,38225744,38226044,.,0,0,1,0,0
13162,chr17,38226844,38227144,.,0,0,1,0,0
13163,chr17,38227366,38227666,.,0,1,1,1,0
13164,chr17,38227674,38227974,.,1,1,1,1,1
13165,chr17,38229225,38229525,.,0,0,1,1,1
13166,chr17,38254306,38254606,.,0,1,1,1,0
13167,chr17,38263329,38263629,.,1,0,0,1,0
13168,chr17,38263954,38264254,.,0,1,1,0,0
13169,chr17,38264479,38264779,.,0,1,0,1,1
13170,chr17,38359503,38359803,.,0,0,0,0,1
13171,chr17,38365351,38365651,.,0,1,0,0,0
13172,chr17,38374619,38374919,.,0,1,0,0,0
13173,chr17,38440705,38441005,.,0,1,0,0,0
13174,chr17,38463354,38463654,.,0,1,1,0,0
13175,chr17,38464353,38464653,.,0,0,0,0,1
13176,chr17,38467906,38468206,.,0,1,1,0,0
13177,chr17,38468610,38468910,.,0,1,1,0,0
13178,chr17,38470915,38471215,.,1,1,1,0,0
13179,chr17,38476138,38476438,.,0,1,0,0,0
13180,chr17,38478516,38478816,.,0,1,0,0,1
13181,chr17,38480310,38480610,.,0,1,0,1,0
13182,chr17,38480789,38481089,.,0,1,0,0,0
13183,chr17,38481771,38482071,.,0,1,0,0,1
13184,chr17,38482704,38483004,.,1,1,0,1,0
13185,chr17,38494992,38495292,.,0,1,0,0,0
13186,chr17,38496569,38496869,.,0,1,0,0,0
13187,chr17,38502724,38503024,.,0,0,0,1,1
13188,chr17,38509287,38509587,.,0,0,0,1,1
13189,chr17,38514741,38515041,.,0,0,1,1,0
13190,chr17,38601131,38601431,.,0,1,0,1,1
13191,chr17,38602842,38603142,.,1,0,0,0,1
13192,chr17,38607758,38608058,.,1,0,0,0,0
13193,chr17,38630988,38631288,.,1,0,0,0,0
13194,chr17,38646751,38647051,.,1,0,1,0,0
13195,chr17,38648551,38648851,.,1,0,1,1,0
13196,chr17,38655792,38656092,.,1,0,1,1,0
13197,chr17,38656652,38656952,.,0,0,1,1,0
13198,chr17,38666566,38666866,.,0,0,1,1,0
13199,chr17,38674914,38675214,.,0,0,1,1,1
13200,chr17,38677784,38678084,.,0,1,1,0,0
13201,chr17,38678488,38678788,.,0,1,0,0,0
13202,chr17,38680854,38681154,.,0,1,0,0,0
13203,chr17,38689660,38689960,.,0,1,1,1,0
13204,chr17,38696796,38697096,.,0,1,0,0,0
13205,chr17,38697846,38698146,.,0,1,0,0,0
13206,chr17,38699242,38699542,.,0,1,0,0,0
13207,chr17,38703711,38704011,.,0,1,0,1,0
13208,chr17,38705565,38705865,.,0,1,1,1,0
13209,chr17,38706815,38707115,.,0,1,0,0,0
13210,chr17,38707503,38707803,.,1,1,1,1,0
13211,chr17,38708486,38708786,.,1,1,0,1,0
13212,chr17,38713056,38713356,.,0,1,0,0,0
13213,chr17,38718487,38718787,.,0,1,0,0,0
13214,chr17,38719589,38719889,.,0,1,0,0,0
13215,chr17,38734003,38734303,.,0,1,0,0,0
13216,chr17,38752521,38752821,.,0,1,0,0,0
13217,chr17,38754143,38754443,.,1,1,0,0,0
13218,chr17,38754817,38755117,.,0,1,0,0,0
13219,chr17,38755501,38755801,.,0,1,0,0,0
13220,chr17,38757871,38758171,.,0,1,0,0,0
13221,chr17,38759094,38759394,.,0,1,0,0,0
13222,chr17,38763950,38764250,.,0,1,0,0,0
13223,chr17,38764539,38764839,.,0,1,0,0,0
13224,chr17,38770817,38771117,.,0,1,0,0,0
13225,chr17,38771619,38771919,.,0,1,0,0,0
13226,chr17,38776377,38776677,.,0,1,0,0,0
13227,chr17,39003064,39003364,.,0,0,1,0,0
13228,chr17,39010504,39010804,.,0,0,1,0,0
13229,chr17,39088845,39089145,.,0,0,0,1,0
13230,chr17,39091911,39092211,.,0,0,0,1,0
13231,chr17,39110139,39110439,.,0,0,0,1,0
13232,chr17,39113036,39113336,.,1,0,0,1,0
13233,chr17,39536248,39536548,.,0,0,1,0,0
13234,chr17,39572282,39572582,.,0,0,0,1,0
13235,chr17,39653092,39653392,.,0,1,1,0,1
13236,chr17,39656275,39656575,.,0,0,0,0,1
13237,chr17,39667414,39667714,.,0,0,1,0,1
13238,chr17,39682564,39682864,.,0,0,1,0,0
13239,chr17,39683349,39683649,.,0,0,1,1,0
13240,chr17,39685313,39685613,.,0,0,1,1,1
13241,chr17,39686524,39686824,.,0,0,1,1,1
13242,chr17,39695453,39695753,.,0,0,0,1,0
13243,chr17,39703622,39703922,.,0,0,0,1,0
13244,chr17,39704091,39704391,.,0,0,1,0,1
13245,chr17,39705090,39705390,.,0,1,0,1,1
13246,chr17,39735802,39736102,.,0,0,0,0,1
13247,chr17,39782000,39782300,.,0,0,1,0,0
13248,chr17,39802086,39802386,.,0,0,1,1,0
13249,chr17,39807785,39808085,.,0,0,1,0,0
13250,chr17,39810339,39810639,.,0,0,1,0,0
13251,chr17,39811866,39812166,.,0,0,1,0,0
13252,chr17,39822385,39822685,.,1,1,1,1,1
13253,chr17,39823369,39823669,.,0,1,1,1,1
13254,chr17,39824133,39824433,.,0,1,0,0,0
13255,chr17,39828525,39828825,.,0,1,0,0,0
13256,chr17,39832714,39833014,.,1,1,0,1,0
13257,chr17,39835292,39835592,.,0,1,0,0,1
13258,chr17,39861739,39862039,.,0,0,0,1,0
13259,chr17,39949156,39949456,.,0,0,1,0,1
13260,chr17,39949481,39949781,.,1,0,1,1,1
13261,chr17,39957014,39957314,.,0,0,1,1,0
13262,chr17,40152842,40153142,.,0,1,0,0,0
13263,chr17,40155727,40156027,.,0,0,0,1,1
13264,chr17,40163195,40163495,.,0,0,1,0,0
13265,chr17,40201021,40201321,.,0,1,1,0,0
13266,chr17,40240331,40240631,.,0,0,0,1,0
13267,chr17,40400610,40400910,.,0,1,0,1,1
13268,chr17,40418876,40419176,.,0,1,1,0,1
13269,chr17,40438291,40438591,.,0,1,1,0,1
13270,chr17,40464525,40464825,.,0,0,0,1,1
13271,chr17,40517125,40517425,.,0,1,0,0,1
13272,chr17,40539173,40539473,.,0,1,1,1,1
13273,chr17,40560075,40560375,.,0,0,0,0,1
13274,chr17,40573516,40573816,.,0,0,1,0,0
13275,chr17,40608851,40609151,.,0,1,0,0,0
13276,chr17,40628036,40628336,.,0,1,0,1,1
13277,chr17,40670513,40670813,.,0,0,1,0,1
13278,chr17,40671096,40671396,.,0,0,1,1,0
13279,chr17,40689750,40690050,.,0,0,1,1,0
13280,chr17,40748934,40749234,.,0,1,0,0,0
13281,chr17,40816167,40816467,.,0,1,1,1,0
13282,chr17,40942202,40942502,.,0,0,1,1,0
13283,chr17,41017661,41017961,.,0,0,0,1,0
13284,chr17,41162826,41163126,.,0,0,0,1,0
13285,chr17,41173066,41173366,.,0,0,1,1,1
13286,chr17,41198906,41199206,.,0,0,0,0,1
13287,chr17,41233568,41233868,.,0,0,1,0,1
13288,chr17,41242120,41242420,.,0,1,0,0,1
13289,chr17,41324242,41324542,.,0,1,1,1,1
13290,chr17,41409959,41410259,.,0,0,1,0,0
13291,chr17,41421105,41421405,.,0,1,1,0,0
13292,chr17,41428285,41428585,.,0,0,0,0,1
13293,chr17,41441569,41441869,.,0,0,1,0,0
13294,chr17,41500237,41500537,.,0,0,1,0,0
13295,chr17,41546618,41546918,.,0,0,0,1,0
13296,chr17,41656176,41656476,.,0,1,0,1,0
13297,chr17,41657265,41657565,.,0,0,0,1,0
13298,chr17,41685790,41686090,.,0,0,1,0,0
13299,chr17,41686938,41687238,.,0,0,1,0,0
13300,chr17,41778802,41779102,.,0,1,0,0,0
13301,chr17,41796980,41797280,.,0,1,1,1,1
13302,chr17,41827185,41827485,.,0,0,1,0,1
13303,chr17,42061085,42061385,.,0,0,0,1,1
13304,chr17,42101682,42101982,.,0,0,1,0,0
13305,chr17,42172950,42173250,.,0,0,1,1,1
13306,chr17,42173326,42173626,.,1,1,1,1,1
13307,chr17,42174615,42174915,.,0,0,1,1,0
13308,chr17,42198928,42199228,.,1,0,0,0,0
13309,chr17,42215538,42215838,.,1,0,1,1,1
13310,chr17,42245835,42246135,.,0,1,0,1,0
13311,chr17,42276584,42276884,.,1,1,1,1,1
13312,chr17,42278320,42278620,.,0,0,0,1,1
13313,chr17,42357073,42357373,.,0,1,1,1,0
13314,chr17,42365809,42366109,.,0,0,0,0,1
13315,chr17,42403995,42404295,.,1,1,1,1,1
13316,chr17,42425560,42425860,.,0,1,0,0,0
13317,chr17,42589276,42589576,.,0,1,0,1,1
13318,chr17,42619243,42619543,.,0,0,1,0,0
13319,chr17,42620565,42620865,.,0,0,1,0,0
13320,chr17,42620942,42621242,.,0,0,1,0,0
13321,chr17,42624419,42624719,.,0,0,1,0,0
13322,chr17,42633946,42634246,.,1,1,1,0,1
13323,chr17,42706134,42706434,.,0,1,1,0,0
13324,chr17,42797964,42798264,.,1,1,1,1,1
13325,chr17,42872222,42872522,.,0,0,1,0,0
13326,chr17,42919754,42920054,.,0,0,0,1,0
13327,chr17,43018342,43018642,.,0,1,1,1,1
13328,chr17,43096050,43096350,.,0,1,0,0,1
13329,chr17,43170270,43170570,.,0,0,0,1,0
13330,chr17,43199990,43200290,.,1,0,1,0,0
13331,chr17,43201380,43201680,.,1,0,1,1,1
13332,chr17,43221758,43222058,.,0,1,0,0,1
13333,chr17,43250021,43250321,.,1,1,1,1,0
13334,chr17,43253432,43253732,.,1,0,1,1,0
13335,chr17,43301163,43301463,.,0,1,0,0,0
13336,chr17,43301787,43302087,.,0,1,1,0,0
13337,chr17,43302657,43302957,.,0,1,1,0,0
13338,chr17,43303301,43303601,.,0,1,1,0,1
13339,chr17,43304537,43304837,.,1,1,1,0,1
13340,chr17,43305921,43306221,.,1,1,1,1,1
13341,chr17,43309142,43309442,.,0,1,1,0,0
13342,chr17,43385038,43385338,.,0,1,1,1,1
13343,chr17,43389473,43389773,.,0,1,0,1,0
13344,chr17,43398315,43398615,.,0,0,1,0,0
13345,chr17,43449120,43449420,.,0,0,1,1,0
13346,chr17,43490867,43491167,.,0,1,0,0,0
13347,chr17,43660842,43661142,.,0,1,1,0,1
13348,chr17,43918978,43919278,.,0,0,0,0,1
13349,chr17,43951001,43951301,.,0,0,1,0,0
13350,chr17,43993209,43993509,.,0,0,0,1,0
13351,chr17,44113885,44114185,.,0,1,1,1,1
13352,chr17,44131914,44132214,.,1,1,1,1,1
13353,chr17,44135676,44135976,.,1,0,0,0,0
13354,chr17,44155369,44155669,.,0,1,1,1,1
13355,chr17,44198071,44198371,.,0,1,0,0,0
13356,chr17,44198396,44198696,.,0,1,0,1,1
13357,chr17,44213168,44213468,.,0,1,1,0,0
13358,chr17,44232335,44232635,.,0,1,1,0,1
13359,chr17,44234352,44234652,.,0,1,0,0,0
13360,chr17,44240523,44240823,.,0,1,1,1,1
13361,chr17,44261912,44262212,.,0,1,1,1,0
13362,chr17,44268613,44268913,.,0,0,0,0,1
13363,chr17,44271948,44272248,.,0,1,0,0,0
13364,chr17,44341702,44342002,.,0,0,1,0,0
13365,chr17,44342159,44342459,.,0,0,1,0,0
13366,chr17,44344171,44344471,.,1,1,1,1,1
13367,chr17,44847640,44847940,.,0,0,0,1,1
13368,chr17,44848256,44848556,.,0,0,1,1,0
13369,chr17,44848929,44849229,.,1,0,1,1,1
13370,chr17,44849904,44850204,.,0,0,1,0,0
13371,chr17,44850545,44850845,.,0,0,0,0,1
13372,chr17,44896577,44896877,.,0,0,0,0,1
13373,chr17,45021691,45021991,.,0,0,1,1,0
13374,chr17,45144045,45144345,.,0,1,1,1,1
13375,chr17,45277579,45277879,.,0,1,0,0,0
13376,chr17,45282330,45282630,.,0,1,0,0,1
13377,chr17,45282896,45283196,.,0,1,0,0,0
13378,chr17,45317407,45317707,.,0,0,1,1,1
13379,chr17,45343338,45343638,.,0,0,0,0,1
13380,chr17,45344778,45345078,.,0,1,0,0,0
13381,chr17,45352872,45353172,.,0,0,0,0,1
13382,chr17,45356542,45356842,.,0,1,0,0,0
13383,chr17,45515543,45515843,.,0,1,1,1,1
13384,chr17,45609385,45609685,.,0,1,1,1,1
13385,chr17,45717870,45718170,.,0,1,0,0,1
13386,chr17,45725044,45725344,.,0,0,1,1,0
13387,chr17,45771090,45771390,.,1,1,0,1,1
13388,chr17,45775236,45775536,.,1,0,0,0,0
13389,chr17,45778380,45778680,.,0,1,0,0,0
13390,chr17,45797486,45797786,.,0,1,0,0,0
13391,chr17,45812183,45812483,.,0,1,0,0,0
13392,chr17,45814571,45814871,.,0,1,0,0,0
13393,chr17,45818503,45818803,.,0,1,0,0,0
13394,chr17,45980079,45980379,.,0,0,1,1,1
13395,chr17,45983738,45984038,.,0,1,1,1,1
13396,chr17,46079947,46080247,.,0,1,0,0,1
13397,chr17,46083673,46083973,.,0,0,0,0,1
13398,chr17,46101315,46101615,.,0,0,1,0,0
13399,chr17,46102478,46102778,.,1,1,1,0,0
13400,chr17,46168435,46168735,.,0,1,1,0,0
13401,chr17,46205955,46206255,.,0,1,0,0,0
13402,chr17,46226774,46227074,.,0,0,1,0,0
13403,chr17,46289120,46289420,.,1,1,1,1,1
13404,chr17,46291557,46291857,.,0,1,0,0,0
13405,chr17,46314283,46314583,.,0,1,0,0,0
13406,chr17,46315065,46315365,.,0,1,0,0,0
13407,chr17,46318458,46318758,.,0,1,0,0,1
13408,chr17,46334735,46335035,.,0,1,0,0,0
13409,chr17,46377048,46377348,.,0,1,0,0,0
13410,chr17,46395284,46395584,.,0,1,0,0,0
13411,chr17,46510476,46510776,.,0,0,1,0,0
13412,chr17,46517453,46517753,.,0,1,0,0,0
13413,chr17,46518684,46518984,.,0,1,0,0,0
13414,chr17,46569010,46569310,.,0,1,0,0,1
13415,chr17,46583181,46583481,.,0,1,0,0,0
13416,chr17,46642281,46642581,.,0,0,0,0,1
13417,chr17,46643763,46644063,.,0,1,0,0,1
13418,chr17,46654626,46654926,.,0,0,0,0,1
13419,chr17,46662164,46662464,.,0,1,1,0,1
13420,chr17,46662807,46663107,.,1,1,0,0,1
13421,chr17,46665017,46665317,.,0,0,1,0,0
13422,chr17,46680445,46680745,.,0,0,1,0,0
13423,chr17,46696948,46697248,.,0,0,0,0,1
13424,chr17,46702514,46702814,.,0,0,0,0,1
13425,chr17,47017299,47017599,.,0,0,1,1,0
13426,chr17,47048709,47049009,.,0,0,0,1,0
13427,chr17,47049739,47050039,.,0,0,0,1,1
13428,chr17,47081007,47081307,.,0,0,1,1,0
13429,chr17,47081315,47081615,.,0,1,1,1,0
13430,chr17,47091934,47092234,.,0,0,0,1,0
13431,chr17,47099870,47100170,.,0,1,1,1,0
13432,chr17,47113395,47113695,.,0,0,0,1,1
13433,chr17,47270205,47270505,.,1,1,1,1,1
13434,chr17,47290791,47291091,.,0,1,0,0,0
13435,chr17,47295489,47295789,.,0,1,0,0,0
13436,chr17,47337543,47337843,.,0,0,1,0,0
13437,chr17,47424946,47425246,.,0,1,1,0,0
13438,chr17,47465602,47465902,.,0,1,0,0,0
13439,chr17,47467898,47468198,.,0,1,1,1,1
13440,chr17,47468354,47468654,.,0,0,1,1,1
13441,chr17,47585991,47586291,.,0,0,1,1,0
13442,chr17,47647316,47647616,.,0,1,1,1,1
13443,chr17,47765394,47765694,.,0,0,0,1,0
13444,chr17,47792659,47792959,.,0,0,0,0,1
13445,chr17,47815776,47816076,.,0,0,0,1,1
13446,chr17,47913527,47913827,.,1,0,0,1,0
13447,chr17,47929109,47929409,.,1,0,0,0,0
13448,chr17,47941329,47941629,.,1,0,0,0,0
13449,chr17,47943149,47943449,.,0,0,0,1,0
13450,chr17,48104993,48105293,.,1,0,1,0,0
13451,chr17,48139862,48140162,.,0,0,1,0,0
13452,chr17,48205134,48205434,.,0,0,0,0,1
13453,chr17,48205959,48206259,.,0,1,0,0,0
13454,chr17,48208272,48208572,.,0,1,0,1,0
13455,chr17,48229120,48229420,.,1,1,1,1,1
13456,chr17,48255602,48255902,.,0,0,1,1,0
13457,chr17,48282855,48283155,.,0,0,0,1,0
13458,chr17,48287735,48288035,.,0,0,0,1,0
13459,chr17,48338391,48338691,.,0,1,0,0,1
13460,chr17,48367430,48367730,.,1,1,1,0,1
13461,chr17,48386680,48386980,.,0,1,0,0,0
13462,chr17,48421674,48421974,.,1,0,0,0,0
13463,chr17,48504775,48505075,.,0,1,1,1,0
13464,chr17,48710122,48710422,.,0,1,0,0,0
13465,chr17,48716247,48716547,.,1,0,1,1,0
13466,chr17,48716737,48717037,.,1,0,1,0,0
13467,chr17,48726544,48726844,.,0,1,1,1,1
13468,chr17,48870401,48870701,.,0,0,1,0,0
13469,chr17,48908303,48908603,.,0,0,1,0,0
13470,chr17,48942724,48943024,.,1,0,1,1,1
13471,chr17,48981562,48981862,.,0,0,0,1,0
13472,chr17,48996282,48996582,.,0,0,1,1,0
13473,chr17,48997004,48997304,.,0,1,1,1,0
13474,chr17,48998257,48998557,.,0,0,1,1,0
13475,chr17,49008501,49008801,.,0,0,1,0,0
13476,chr17,49027235,49027535,.,1,0,1,0,1
13477,chr17,49028113,49028413,.,0,0,1,0,0
13478,chr17,49031608,49031908,.,0,1,1,1,0
13479,chr17,49142770,49143070,.,0,1,0,0,0
13480,chr17,49182583,49182883,.,0,0,1,1,0
13481,chr17,49196796,49197096,.,0,1,0,0,1
13482,chr17,49210375,49210675,.,0,1,0,0,0
13483,chr17,49324569,49324869,.,0,1,0,1,1
13484,chr17,50795872,50796172,.,0,0,0,0,1
13485,chr17,50838348,50838648,.,0,0,0,0,1
13486,chr17,52502627,52502927,.,1,0,0,0,0
13487,chr17,53006776,53007076,.,1,0,1,0,0
13488,chr17,53017307,53017607,.,0,0,1,1,0
13489,chr17,53034930,53035230,.,1,1,1,1,1
13490,chr17,53047730,53048030,.,0,1,0,1,0
13491,chr17,53315650,53315950,.,0,1,1,1,1
13492,chr17,53361519,53361819,.,0,0,0,1,0
13493,chr17,53394771,53395071,.,0,1,1,1,0
13494,chr17,53494052,53494352,.,0,0,0,1,0
13495,chr17,53497260,53497560,.,0,1,1,1,1
13496,chr17,53497882,53498182,.,0,1,0,1,0
13497,chr17,53502513,53502813,.,0,1,0,0,0
13498,chr17,53510612,53510912,.,0,1,0,1,0
13499,chr17,53875513,53875813,.,0,0,0,1,0
13500,chr17,54263790,54264090,.,0,0,1,0,0
13501,chr17,54669868,54670168,.,0,1,1,0,0
13502,chr17,54833284,54833584,.,1,0,0,0,0
13503,chr17,54857208,54857508,.,0,0,0,0,1
13504,chr17,54857571,54857871,.,0,0,1,1,0
13505,chr17,54864466,54864766,.,0,1,1,1,0
13506,chr17,54876279,54876579,.,0,0,1,0,0
13507,chr17,54890788,54891088,.,0,1,0,0,0
13508,chr17,54947387,54947687,.,0,1,0,1,0
13509,chr17,54987400,54987700,.,1,1,1,1,1
13510,chr17,54993131,54993431,.,1,0,1,1,1
13511,chr17,55056134,55056434,.,0,0,0,1,0
13512,chr17,55288277,55288577,.,0,0,1,0,0
13513,chr17,55292748,55293048,.,0,0,1,0,0
13514,chr17,55432829,55433129,.,0,1,0,0,0
13515,chr17,55434866,55435166,.,0,1,0,0,0
13516,chr17,55447274,55447574,.,0,1,0,1,0
13517,chr17,55502201,55502501,.,0,0,1,1,0
13518,chr17,55504753,55505053,.,0,1,1,1,0
13519,chr17,55517812,55518112,.,0,1,0,1,0
13520,chr17,55518361,55518661,.,0,1,0,1,0
13521,chr17,55523199,55523499,.,0,1,0,1,0
13522,chr17,55540604,55540904,.,0,1,1,1,0
13523,chr17,55568690,55568990,.,0,1,0,0,0
13524,chr17,55604906,55605206,.,0,1,0,0,0
13525,chr17,55628835,55629135,.,0,1,0,0,0
13526,chr17,55655200,55655500,.,0,0,0,1,0
13527,chr17,55690044,55690344,.,0,0,0,1,1
13528,chr17,55734655,55734955,.,0,0,0,1,0
13529,chr17,55740325,55740625,.,0,0,1,0,0
13530,chr17,55741258,55741558,.,0,0,1,1,0
13531,chr17,55749411,55749711,.,0,0,1,0,0
13532,chr17,55763743,55764043,.,0,1,0,0,0
13533,chr17,55801224,55801524,.,0,0,0,0,1
13534,chr17,55938380,55938680,.,0,0,0,1,0
13535,chr17,55952759,55953059,.,0,0,0,1,0
13536,chr17,55970429,55970729,.,1,0,0,1,0
13537,chr17,55977145,55977445,.,0,0,1,0,0
13538,chr17,55979486,55979786,.,0,1,0,0,0
13539,chr17,56013370,56013670,.,0,0,0,1,0
13540,chr17,56015390,56015690,.,0,0,0,1,0
13541,chr17,56023371,56023671,.,1,1,1,1,0
13542,chr17,56025959,56026259,.,0,0,0,1,0
