,chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
17471,chr2,77375263,77380263,.,0,0,0,1,0
17472,chr2,77486048,77491048,.,0,0,1,0,0
17473,chr2,77552829,77557829,.,0,0,1,0,0
17474,chr2,78053230,78058230,.,0,0,0,1,0
17475,chr2,78325792,78330792,.,0,0,1,1,1
17476,chr2,78384647,78389647,.,0,0,0,1,0
17477,chr2,78398788,78403788,.,0,0,0,1,1
17478,chr2,78462576,78467576,.,0,0,0,1,0
17479,chr2,78476530,78481530,.,0,0,1,1,1
17480,chr2,78484181,78489181,.,0,0,1,1,1
17481,chr2,78523060,78528060,.,0,0,0,1,1
17482,chr2,78629103,78634103,.,0,0,0,1,0
17483,chr2,78630394,78635394,.,0,0,1,1,0
17484,chr2,78680985,78685985,.,0,0,0,1,1
17485,chr2,79166456,79171456,.,0,0,1,0,0
17486,chr2,79894996,79899996,.,0,0,1,0,0
17487,chr2,80007495,80012495,.,0,0,0,1,0
17488,chr2,80761338,80766338,.,0,1,0,0,0
17489,chr2,81706805,81711805,.,0,0,1,0,1
17490,chr2,81779058,81784058,.,0,0,0,0,1
17491,chr2,82210420,82215420,.,0,1,0,0,0
17492,chr2,84103865,84108865,.,0,0,0,0,1
17493,chr2,84680943,84685943,.,0,1,1,1,0
17494,chr2,84876409,84881409,.,0,0,1,0,0
17495,chr2,85031920,85036920,.,0,0,1,0,0
17496,chr2,85054904,85059904,.,0,0,1,0,1
17497,chr2,85064229,85069229,.,0,0,1,0,0
17498,chr2,85091179,85096179,.,0,0,1,0,0
17499,chr2,85113576,85118576,.,0,1,1,0,0
17500,chr2,85144670,85149670,.,0,1,1,1,1
17501,chr2,85149503,85154503,.,0,1,0,1,0
17502,chr2,85151822,85156822,.,0,1,1,1,1
17503,chr2,85164449,85169449,.,0,1,1,0,0
17504,chr2,85169158,85174158,.,0,1,0,0,0
17505,chr2,85171235,85176235,.,1,1,1,1,1
17506,chr2,85182881,85187881,.,0,0,1,0,0
17507,chr2,85184644,85189644,.,0,1,0,0,1
17508,chr2,85239833,85244833,.,0,1,1,0,0
17509,chr2,85265310,85270310,.,0,0,1,1,0
17510,chr2,85401880,85406880,.,0,0,1,0,0
17511,chr2,85565417,85570417,.,0,0,1,1,0
17512,chr2,85630391,85635391,.,0,1,1,0,0
17513,chr2,85639656,85644656,.,0,0,0,0,1
17514,chr2,85662329,85667329,.,1,1,1,0,1
17515,chr2,85670713,85675713,.,0,0,1,1,0
17516,chr2,85723872,85728872,.,0,0,1,1,0
17517,chr2,85762314,85767314,.,0,1,1,1,1
17518,chr2,85810473,85815473,.,0,0,0,0,1
17519,chr2,85812354,85817354,.,0,1,0,0,0
17520,chr2,85884890,85889890,.,0,0,0,1,0
17521,chr2,85930423,85935423,.,0,0,1,0,0
17522,chr2,85953922,85958922,.,0,0,1,1,0
17523,chr2,85967247,85972247,.,0,0,1,1,0
17524,chr2,85969780,85974780,.,0,1,0,0,0
17525,chr2,85991100,85996100,.,0,0,0,1,1
17526,chr2,86100411,86105411,.,0,0,1,0,0
17527,chr2,86111361,86116361,.,0,1,0,0,0
17528,chr2,86118621,86123621,.,1,1,1,0,0
17529,chr2,86119362,86124362,.,1,1,0,0,0
17530,chr2,86127386,86132386,.,0,1,0,0,0
17531,chr2,86130162,86135162,.,0,1,0,0,0
17532,chr2,86161137,86166137,.,1,0,1,0,0
17533,chr2,86218813,86223813,.,0,1,0,0,1
17534,chr2,86221856,86226856,.,0,1,1,0,1
17535,chr2,86222246,86227246,.,0,1,0,0,1
17536,chr2,86222759,86227759,.,0,1,1,0,0
17537,chr2,86223498,86228498,.,0,1,1,0,0
17538,chr2,86223867,86228867,.,0,1,0,0,0
17539,chr2,86242023,86247023,.,0,1,0,0,0
17540,chr2,86243358,86248358,.,0,1,0,0,0
17541,chr2,86260740,86265740,.,0,1,1,0,0
17542,chr2,86282625,86287625,.,0,1,1,1,1
17543,chr2,86297068,86302068,.,0,1,0,0,0
17544,chr2,86304639,86309639,.,1,1,0,0,0
17545,chr2,86385912,86390912,.,1,1,1,1,0
17546,chr2,86450303,86455303,.,0,1,0,0,0
17547,chr2,86560524,86565524,.,0,0,1,0,0
17548,chr2,86689868,86694868,.,0,1,0,0,0
17549,chr2,86719796,86724796,.,0,0,0,1,0
17550,chr2,86720786,86725786,.,0,1,1,1,0
17551,chr2,86758822,86763822,.,0,1,0,1,0
17552,chr2,86919880,86924880,.,1,0,0,1,0
17553,chr2,87012477,87017477,.,1,0,0,0,0
17554,chr2,87017257,87022257,.,1,0,0,0,0
17555,chr2,88351299,88356299,.,0,1,1,1,0
17556,chr2,88536925,88541925,.,0,1,0,0,0
17557,chr2,88588239,88593239,.,0,1,1,1,0
17558,chr2,88627340,88632340,.,0,1,0,0,0
17559,chr2,88800772,88805772,.,0,1,0,1,0
17560,chr2,88897331,88902331,.,0,1,0,0,1
17561,chr2,88911521,88916521,.,0,1,1,0,0
17562,chr2,88920930,88925930,.,0,1,0,0,0
17563,chr2,88956739,88961739,.,0,0,1,1,1
17564,chr2,88985946,88990946,.,0,0,1,0,0
17565,chr2,90482838,90487838,.,0,0,0,1,0
17566,chr2,91784160,91789160,.,0,0,1,0,0
17567,chr2,91813286,91818286,.,0,1,1,1,1
17568,chr2,91813513,91818513,.,0,0,1,1,0
17569,chr2,91819240,91824240,.,0,1,1,1,0
17570,chr2,91842944,91847944,.,0,0,0,1,0
17571,chr2,91933789,91938789,.,0,1,1,1,1
17572,chr2,91952133,91957133,.,1,0,0,1,0
17573,chr2,91957992,91962992,.,1,0,0,0,0
17574,chr2,92318478,92323478,.,0,0,0,0,1
17575,chr2,95701757,95706757,.,0,1,0,0,0
17576,chr2,96188505,96193505,.,0,1,0,0,0
17577,chr2,96780360,96785360,.,0,1,1,0,0
17578,chr2,96809498,96814498,.,0,1,1,0,0
17579,chr2,96811084,96816084,.,0,1,1,0,0
17580,chr2,96820588,96825588,.,0,1,0,0,0
17581,chr2,96821216,96826216,.,0,1,0,0,0
17582,chr2,96827202,96832202,.,0,1,0,0,0
17583,chr2,96828250,96833250,.,0,1,1,0,0
17584,chr2,96868552,96873552,.,0,0,1,0,0
17585,chr2,96919862,96924862,.,0,0,1,0,0
17586,chr2,96993494,96998494,.,0,1,1,1,1
17587,chr2,97010277,97015277,.,0,1,0,1,1
17588,chr2,97149338,97154338,.,0,1,0,1,0
17589,chr2,97153063,97158063,.,0,1,0,0,0
17590,chr2,97169252,97174252,.,0,0,0,1,0
17591,chr2,97172910,97177910,.,0,1,0,0,0
17592,chr2,97202067,97207067,.,0,1,0,1,1
17593,chr2,97203617,97208617,.,0,1,0,0,0
17594,chr2,97209323,97214323,.,0,1,0,0,0
17595,chr2,97220270,97225270,.,0,0,0,1,0
17596,chr2,97289351,97294351,.,1,0,0,1,1
17597,chr2,97328559,97333559,.,0,0,1,0,0
17598,chr2,97426284,97431284,.,0,1,0,0,0
17599,chr2,97469955,97474955,.,0,0,0,1,0
17600,chr2,97520434,97525434,.,0,1,1,1,0
17601,chr2,97537780,97542780,.,0,1,0,0,1
17602,chr2,97559327,97564327,.,0,0,1,0,1
17603,chr2,97562956,97567956,.,0,0,0,0,1
17604,chr2,97585415,97590415,.,0,0,0,0,1
17605,chr2,98288041,98293041,.,0,1,1,0,0
17606,chr2,98332699,98337699,.,0,1,0,0,0
17607,chr2,98361797,98366797,.,0,1,0,0,1
17608,chr2,98365627,98370627,.,1,1,1,1,1
17609,chr2,98387093,98392093,.,0,1,0,0,1
17610,chr2,98440974,98445974,.,1,1,1,1,1
17611,chr2,98463566,98468566,.,1,1,1,1,0
17612,chr2,98483415,98488415,.,0,0,1,1,0
17613,chr2,98596193,98601193,.,0,1,0,1,0
17614,chr2,98626855,98631855,.,0,1,0,0,0
17615,chr2,98820579,98825579,.,1,1,1,1,1
17616,chr2,99052940,99057940,.,0,1,0,0,0
17617,chr2,99062454,99067454,.,0,1,1,1,1
17618,chr2,99069714,99074714,.,0,1,0,0,0
17619,chr2,99075003,99080003,.,0,1,0,0,0
17620,chr2,99079043,99084043,.,0,1,0,0,0
17621,chr2,99082868,99087868,.,0,1,0,0,0
17622,chr2,99101770,99106770,.,0,1,0,0,0
17623,chr2,99116560,99121560,.,0,0,0,0,1
17624,chr2,99119588,99124588,.,0,1,0,1,0
17625,chr2,99170783,99175783,.,0,1,0,1,0
17626,chr2,99210714,99215714,.,0,1,0,0,1
17627,chr2,99248590,99253590,.,0,1,0,1,1
17628,chr2,99284971,99289971,.,0,0,0,1,0
17629,chr2,99305456,99310456,.,0,1,0,0,0
17630,chr2,99316516,99321516,.,0,0,1,1,0
17631,chr2,99342044,99347044,.,0,0,0,1,0
17632,chr2,99372287,99377287,.,0,1,0,0,0
17633,chr2,99450167,99455167,.,0,1,0,0,0
17634,chr2,99451419,99456419,.,0,0,1,0,0
17635,chr2,99789534,99794534,.,0,1,1,0,0
17636,chr2,100023943,100028943,.,0,1,0,1,0
17637,chr2,100034272,100039272,.,0,1,0,0,1
17638,chr2,100059264,100064264,.,0,1,0,1,0
17639,chr2,100079700,100084700,.,0,0,1,1,1
17640,chr2,100102761,100107761,.,1,1,1,1,1
17641,chr2,100652267,100657267,.,0,0,0,0,1
17642,chr2,100682888,100687888,.,0,0,1,1,0
17643,chr2,100905322,100910322,.,1,0,1,0,1
17644,chr2,100906226,100911226,.,1,0,1,0,1
17645,chr2,100934906,100939906,.,1,1,1,1,1
17646,chr2,101008319,101013319,.,0,1,0,0,1
17647,chr2,101267886,101272886,.,0,0,0,0,1
17648,chr2,101394917,101399917,.,0,0,0,1,0
17649,chr2,101433115,101438115,.,0,0,1,1,0
17650,chr2,101667578,101672578,.,0,0,0,1,0
17651,chr2,101677953,101682953,.,1,1,0,1,0
17652,chr2,101710391,101715391,.,1,1,1,1,0
17653,chr2,101864012,101869012,.,0,0,0,0,1
17654,chr2,101869990,101874990,.,0,0,1,1,0
17655,chr2,101882077,101887077,.,0,1,1,0,0
17656,chr2,101919830,101924830,.,0,0,1,0,1
17657,chr2,101920562,101925562,.,0,1,1,1,1
17658,chr2,101920971,101925971,.,0,1,1,1,0
17659,chr2,101944605,101949605,.,0,0,0,1,0
17660,chr2,101969933,101974933,.,0,0,1,0,0
17661,chr2,102131471,102136471,.,0,0,0,1,0
17662,chr2,102132003,102137003,.,0,0,0,1,0
17663,chr2,102171143,102176143,.,0,0,0,1,0
17664,chr2,102237289,102242289,.,0,1,0,0,0
17665,chr2,102239602,102244602,.,0,1,0,1,0
17666,chr2,102241454,102246454,.,0,0,0,1,0
17667,chr2,102324806,102329806,.,0,1,0,0,0
17668,chr2,102331205,102336205,.,0,1,0,1,0
17669,chr2,102337114,102342114,.,0,1,0,1,0
17670,chr2,102350955,102355955,.,0,1,1,1,1
17671,chr2,102366503,102371503,.,0,1,0,1,1
17672,chr2,102377954,102382954,.,0,1,0,0,1
17673,chr2,102380424,102385424,.,0,0,1,1,1
17674,chr2,102381067,102386067,.,0,0,0,1,1
17675,chr2,102397469,102402469,.,0,0,0,1,1
17676,chr2,102476542,102481542,.,0,1,0,0,0
17677,chr2,102512659,102517659,.,0,0,0,1,1
17678,chr2,102601917,102606917,.,0,0,0,1,0
17679,chr2,102645176,102650176,.,0,0,0,1,0
17680,chr2,102647553,102652553,.,0,1,0,1,0
17681,chr2,102655491,102660491,.,0,1,0,0,0
17682,chr2,102697171,102702171,.,0,1,0,0,0
17683,chr2,102709076,102714076,.,0,1,0,1,0
17684,chr2,102710167,102715167,.,0,0,0,1,0
17685,chr2,102720209,102725209,.,0,1,0,1,0
17686,chr2,102725279,102730279,.,0,1,0,0,0
17687,chr2,102728532,102733532,.,0,1,0,0,0
17688,chr2,102741871,102746871,.,0,0,0,1,0
17689,chr2,102823514,102828514,.,0,0,0,1,0
17690,chr2,102839542,102844542,.,0,0,0,0,1
17691,chr2,102841934,102846934,.,0,1,1,1,1
17692,chr2,102852490,102857490,.,0,0,1,0,0
17693,chr2,102854812,102859812,.,0,1,0,1,0
17694,chr2,103035947,103040947,.,0,0,0,0,1
17695,chr2,103038935,103043935,.,0,1,0,0,0
17696,chr2,103278516,103283516,.,0,1,1,1,1
17697,chr2,103388040,103393040,.,0,1,1,1,1
17698,chr2,104581631,104586631,.,0,1,0,0,0
17699,chr2,105456963,105461963,.,0,0,0,1,0
17700,chr2,105459135,105464135,.,1,0,0,0,0
17701,chr2,105503353,105508353,.,0,0,1,0,0
17702,chr2,105653238,105658238,.,0,0,0,1,0
17703,chr2,105661728,105666728,.,0,0,0,0,1
17704,chr2,105911040,105916040,.,0,0,0,1,0
17705,chr2,105971052,105976052,.,0,0,1,1,0
17706,chr2,106006785,106011785,.,1,1,0,0,1
17707,chr2,106017653,106022653,.,0,0,1,0,0
17708,chr2,106018282,106023282,.,0,0,0,1,0
17709,chr2,106327336,106332336,.,0,0,0,0,1
17710,chr2,106362110,106367110,.,0,0,0,1,0
17711,chr2,106368249,106373249,.,0,1,0,0,0
17712,chr2,106371709,106376709,.,0,1,0,0,0
17713,chr2,106405222,106410222,.,0,1,0,0,0
17714,chr2,106410174,106415174,.,0,1,0,0,0
17715,chr2,106411658,106416658,.,0,1,0,0,0
17716,chr2,106412879,106417879,.,0,1,0,0,0
17717,chr2,106415254,106420254,.,0,0,0,0,1
17718,chr2,106416677,106421677,.,0,1,0,0,0
17719,chr2,106417432,106422432,.,0,1,0,0,0
17720,chr2,106471913,106476913,.,0,1,1,1,1
17721,chr2,106487898,106492898,.,0,1,0,0,1
17722,chr2,106542645,106547645,.,0,0,0,1,0
17723,chr2,106709853,106714853,.,0,0,1,0,0
17724,chr2,106753536,106758536,.,0,0,0,1,0
17725,chr2,106758750,106763750,.,0,1,0,1,0
17726,chr2,107196014,107201014,.,0,0,1,0,0
17727,chr2,108098185,108103185,.,0,0,0,0,1
17728,chr2,108144233,108149233,.,0,1,1,0,0
17729,chr2,109199497,109204497,.,1,1,0,1,1
17730,chr2,109203924,109208924,.,0,1,0,1,0
17731,chr2,109207751,109212751,.,0,1,0,0,1
17732,chr2,109208310,109213310,.,0,1,0,1,0
17733,chr2,109209062,109214062,.,0,1,0,1,1
17734,chr2,109226309,109231309,.,0,1,0,1,0
17735,chr2,109226807,109231807,.,0,1,0,0,0
17736,chr2,109504050,109509050,.,0,0,1,0,0
17737,chr2,109512298,109517298,.,0,0,1,0,1
17738,chr2,109645927,109650927,.,0,1,0,0,1
17739,chr2,109683931,109688931,.,0,0,0,1,0
17740,chr2,109703785,109708785,.,0,0,0,0,1
17741,chr2,109827851,109832851,.,0,1,1,0,0
17742,chr2,109852720,109857720,.,0,1,0,0,0
17743,chr2,109856995,109861995,.,0,0,1,0,0
17744,chr2,109861887,109866887,.,0,1,0,0,0
17745,chr2,109881149,109886149,.,0,0,0,1,0
17746,chr2,109932174,109937174,.,0,0,0,1,0
17747,chr2,110013999,110018999,.,0,1,1,0,0
17748,chr2,110269335,110274335,.,0,1,0,0,0
17749,chr2,110315743,110320743,.,0,1,1,1,0
17750,chr2,110317192,110322192,.,0,1,1,0,0
17751,chr2,110399899,110404899,.,0,0,0,1,0
17752,chr2,110429618,110434618,.,0,0,0,1,0
17753,chr2,110856712,110861712,.,1,0,1,1,0
17754,chr2,110861262,110866262,.,0,0,0,1,1
17755,chr2,110869499,110874499,.,1,0,1,0,0
17756,chr2,111603856,111608856,.,0,1,0,0,0
17757,chr2,111826984,111831984,.,0,1,0,0,0
17758,chr2,111876617,111881617,.,1,1,0,1,1
17759,chr2,111956570,111961570,.,0,1,0,0,0
17760,chr2,111974637,111979637,.,0,1,0,0,0
17761,chr2,112373050,112378050,.,0,0,1,1,0
17762,chr2,112374250,112379250,.,0,0,0,1,0
17763,chr2,112381327,112386327,.,0,0,1,0,0
17764,chr2,112414683,112419683,.,0,0,1,1,0
17765,chr2,112454128,112459128,.,1,0,1,1,1
17766,chr2,112457372,112462372,.,0,0,0,1,0
17767,chr2,112461292,112466292,.,0,0,1,0,0
17768,chr2,112787121,112792121,.,0,1,0,0,0
17769,chr2,112809377,112814377,.,0,0,1,1,1
17770,chr2,113006640,113011640,.,0,0,1,0,0
17771,chr2,113056400,113061400,.,0,0,0,0,1
17772,chr2,113290331,113295331,.,0,0,1,1,1
17773,chr2,113338651,113343651,.,0,1,0,1,1
17774,chr2,113377822,113382822,.,0,0,1,0,0
17775,chr2,113382630,113387630,.,0,0,1,0,0
17776,chr2,113386335,113391335,.,0,1,0,0,1
17777,chr2,113389596,113394596,.,0,1,0,0,0
17778,chr2,113396022,113401022,.,0,0,0,1,1
17779,chr2,113441789,113446789,.,0,0,0,0,1
17780,chr2,113445949,113450949,.,0,1,0,1,0
17781,chr2,113446284,113451284,.,1,1,1,1,1
17782,chr2,113447730,113452730,.,1,1,1,1,1
17783,chr2,113448351,113453351,.,0,1,1,0,0
17784,chr2,113455564,113460564,.,0,1,0,0,0
17785,chr2,113456236,113461236,.,0,1,0,0,0
17786,chr2,113463451,113468451,.,0,1,0,0,0
17787,chr2,113509873,113514873,.,0,1,1,0,0
17788,chr2,113549426,113554426,.,0,0,1,0,1
17789,chr2,113550146,113555146,.,0,0,1,0,0
17790,chr2,113554573,113559573,.,0,1,0,0,0
17791,chr2,113559457,113564457,.,0,0,0,1,0
17792,chr2,113560066,113565066,.,0,1,0,0,0
17793,chr2,113560823,113565823,.,0,1,0,0,0
17794,chr2,113567182,113572182,.,0,1,1,1,0
17795,chr2,113567997,113572997,.,0,1,0,0,0
17796,chr2,113573872,113578872,.,0,1,0,1,0
17797,chr2,113579509,113584509,.,0,0,1,1,0
17798,chr2,113626692,113631692,.,0,0,0,1,0
17799,chr2,113635289,113640289,.,0,1,0,0,0
17800,chr2,113636460,113641460,.,0,1,0,0,0
17801,chr2,113655436,113660436,.,0,0,1,0,1
17802,chr2,113874380,113879380,.,0,0,0,0,1
17803,chr2,113913597,113918597,.,0,0,0,1,0
17804,chr2,113922502,113927502,.,0,0,0,1,0
17805,chr2,113943116,113948116,.,0,1,0,0,0
17806,chr2,113967610,113972610,.,0,0,0,1,0
17807,chr2,114043947,114048947,.,0,0,1,1,0
17808,chr2,114080022,114085022,.,1,0,1,1,0
17809,chr2,114130159,114135159,.,0,1,0,0,0
17810,chr2,114455508,114460508,.,0,1,0,1,0
17811,chr2,114467221,114472221,.,0,1,1,1,0
17812,chr2,114612752,114617752,.,0,1,0,0,0
17813,chr2,114614035,114619035,.,0,1,0,0,0
17814,chr2,114632038,114637038,.,0,0,1,1,0
17815,chr2,114641698,114646698,.,0,1,1,0,1
17816,chr2,114646575,114651575,.,0,1,1,1,1
17817,chr2,114649534,114654534,.,0,1,0,1,1
17818,chr2,114650589,114655589,.,0,0,0,1,0
17819,chr2,114670414,114675414,.,0,1,1,1,0
17820,chr2,115175061,115180061,.,0,1,1,1,1
17821,chr2,115894933,115899933,.,0,0,0,1,0
17822,chr2,115980534,115985534,.,1,0,0,0,0
17823,chr2,116024825,116029825,.,0,0,0,1,0
17824,chr2,116512619,116517619,.,0,1,0,0,0
17825,chr2,118430219,118435219,.,1,0,0,0,0
17826,chr2,118575694,118580694,.,0,1,0,0,1
17827,chr2,118720316,118725316,.,0,1,0,0,0
17828,chr2,118735528,118740528,.,1,0,0,0,1
17829,chr2,118737229,118742229,.,0,1,1,1,0
17830,chr2,118738397,118743397,.,0,0,1,0,0
17831,chr2,118739492,118744492,.,0,0,0,1,0
17832,chr2,118844586,118849586,.,0,1,0,1,0
17833,chr2,118875679,118880679,.,0,1,0,0,0
17834,chr2,118980194,118985194,.,0,1,0,0,0
17835,chr2,118980839,118985839,.,0,1,0,0,0
17836,chr2,119065236,119070236,.,0,0,0,0,1
17837,chr2,119987265,119992265,.,0,1,1,0,0
17838,chr2,120022902,120027902,.,0,1,0,0,0
17839,chr2,120037460,120042460,.,1,0,0,0,0
17840,chr2,120188112,120193112,.,0,0,0,1,0
17841,chr2,120189068,120194068,.,0,0,0,1,0
17842,chr2,120190453,120195453,.,0,0,0,1,0
17843,chr2,120220213,120225213,.,0,0,0,1,0
17844,chr2,120469405,120474405,.,1,0,0,0,0
17845,chr2,120489732,120494732,.,0,0,0,0,1
17846,chr2,120583417,120588417,.,1,0,0,0,0
17847,chr2,120885409,120890409,.,0,1,0,1,1
17848,chr2,120889620,120894620,.,0,1,0,0,0
17849,chr2,120903485,120908485,.,0,0,0,1,0
17850,chr2,120969435,120974435,.,0,0,0,1,0
17851,chr2,120993997,120998997,.,0,0,1,1,0
17852,chr2,121009495,121014495,.,0,0,0,0,1
17853,chr2,121037990,121042990,.,0,1,0,0,1
17854,chr2,121154490,121159490,.,1,0,0,1,0
17855,chr2,121211120,121216120,.,0,0,0,1,0
17856,chr2,121301525,121306525,.,0,0,0,1,0
17857,chr2,121353068,121358068,.,0,1,0,0,0
17858,chr2,121477870,121482870,.,0,0,1,0,0
17859,chr2,121573076,121578076,.,0,0,0,1,0
17860,chr2,121622500,121627500,.,0,1,0,0,0
17861,chr2,121648441,121653441,.,0,0,1,0,0
17862,chr2,121940900,121945900,.,0,0,0,1,0
17863,chr2,122224359,122229359,.,0,1,0,1,0
17864,chr2,122272954,122277954,.,0,1,1,0,0
17865,chr2,122295120,122300120,.,1,1,0,0,0
17866,chr2,122310961,122315961,.,0,1,0,0,0
17867,chr2,122403359,122408359,.,0,1,1,1,1
17868,chr2,122454666,122459666,.,0,0,0,1,0
17869,chr2,122455802,122460802,.,0,0,0,1,0
17870,chr2,122477831,122482831,.,0,0,1,0,0
17871,chr2,122922200,122927200,.,0,1,0,0,0
17872,chr2,122992117,122997117,.,0,0,0,0,1
17873,chr2,123095486,123100486,.,0,1,0,0,0
17874,chr2,123416725,123421725,.,0,0,1,0,0
17875,chr2,123459286,123464286,.,0,1,0,0,0
17876,chr2,123462528,123467528,.,0,1,0,0,0
17877,chr2,123494974,123499974,.,0,1,0,0,0
17878,chr2,123564034,123569034,.,0,1,0,0,0
17879,chr2,123585373,123590373,.,0,1,0,0,0
17880,chr2,126398555,126403555,.,0,1,0,0,0
17881,chr2,127414385,127419385,.,0,1,0,0,1
17882,chr2,127795449,127800449,.,0,1,0,0,0
17883,chr2,127822270,127827270,.,0,1,0,0,0
17884,chr2,127834122,127839122,.,0,1,0,0,0
17885,chr2,127834931,127839931,.,0,1,0,0,0
17886,chr2,127835853,127840853,.,0,1,0,0,0
17887,chr2,127842227,127847227,.,0,1,0,0,0
17888,chr2,127861012,127866012,.,0,0,1,0,0
17889,chr2,127912921,127917921,.,0,1,1,0,1
17890,chr2,127973219,127978219,.,0,0,1,0,0
17891,chr2,128088213,128093213,.,0,1,0,1,1
17892,chr2,128117075,128122075,.,0,0,0,0,1
17893,chr2,128141522,128146522,.,0,1,1,1,1
17894,chr2,128144996,128149996,.,0,1,0,0,0
17895,chr2,128163033,128168033,.,0,0,0,1,0
17896,chr2,128167401,128172401,.,0,0,1,0,0
17897,chr2,128169079,128174079,.,0,0,0,1,0
17898,chr2,128171230,128176230,.,1,0,0,0,0
17899,chr2,128256147,128261147,.,0,1,1,1,1
17900,chr2,128280671,128285671,.,1,1,1,1,1
17901,chr2,128451397,128456397,.,0,0,1,0,0
17902,chr2,128466678,128471678,.,0,1,1,1,1
17903,chr2,128467635,128472635,.,0,0,1,1,0
17904,chr2,128560070,128565070,.,0,1,1,1,1
17905,chr2,128585187,128590187,.,0,1,0,0,0
17906,chr2,128596552,128601552,.,0,1,1,1,1
17907,chr2,128614963,128619963,.,0,0,0,1,1
17908,chr2,128648846,128653846,.,0,0,0,1,0
17909,chr2,128759278,128764278,.,0,1,1,0,1
17910,chr2,128771082,128776082,.,0,1,0,1,1
17911,chr2,128798197,128803197,.,0,0,1,0,0
17912,chr2,128917507,128922507,.,0,0,1,0,0
17913,chr2,128924820,128929820,.,0,0,0,1,1
17914,chr2,129071611,129076611,.,0,0,1,1,0
17915,chr2,129072387,129077387,.,0,1,1,1,0
17916,chr2,129292388,129297388,.,0,0,0,1,0
17917,chr2,129379210,129384210,.,0,1,1,1,0
17918,chr2,129488350,129493350,.,0,1,0,0,0
17919,chr2,129899351,129904351,.,0,0,1,0,0
17920,chr2,130084727,130089727,.,0,0,1,0,0
17921,chr2,130198584,130203584,.,0,1,1,0,1
17922,chr2,130926037,130931037,.,0,1,0,0,1
17923,chr2,131107775,131112775,.,0,1,0,0,1
17924,chr2,131110405,131115405,.,0,0,0,1,0
17925,chr2,131146407,131151407,.,0,1,1,1,1
17926,chr2,131146909,131151909,.,0,1,1,1,1
17927,chr2,131482838,131487838,.,0,1,0,0,1
17928,chr2,131553188,131558188,.,0,1,1,1,0
17929,chr2,131578401,131583401,.,0,0,0,1,0
17930,chr2,131579734,131584734,.,0,1,1,0,0
17931,chr2,131584271,131589271,.,0,0,1,0,0
17932,chr2,131742646,131747646,.,0,0,1,0,0
17933,chr2,131826293,131831293,.,0,1,1,1,0
17934,chr2,131861489,131866489,.,0,1,1,1,0
17935,chr2,132127873,132132873,.,0,0,1,0,0
17936,chr2,132149880,132154880,.,0,0,0,1,1
17937,chr2,132424161,132429161,.,0,1,0,0,0
17938,chr2,132508642,132513642,.,0,1,0,0,0
17939,chr2,133009037,133014037,.,0,0,0,1,1
17940,chr2,133023087,133028087,.,0,1,0,0,0
17941,chr2,133108715,133113715,.,1,0,0,0,0
17942,chr2,133447011,133452011,.,0,1,0,0,0
17943,chr2,133559349,133564349,.,0,1,0,0,0
17944,chr2,133638125,133643125,.,0,0,1,0,0
17945,chr2,133735005,133740005,.,0,1,0,0,0
17946,chr2,133912066,133917066,.,0,1,1,0,1
17947,chr2,134081800,134086800,.,0,0,1,0,0
17948,chr2,134190561,134195561,.,0,0,1,0,0
17949,chr2,134876108,134881108,.,1,1,1,1,0
17950,chr2,134876496,134881496,.,0,1,1,1,0
17951,chr2,135017864,135022864,.,0,1,0,0,0
17952,chr2,135059874,135064874,.,0,1,0,1,0
17953,chr2,135688764,135693764,.,0,0,0,1,1
17954,chr2,135698812,135703812,.,0,1,0,1,0
17955,chr2,135928784,135933784,.,0,0,0,1,1
17956,chr2,136215055,136220055,.,0,1,0,0,1
17957,chr2,136240013,136245013,.,0,0,0,1,1
17958,chr2,136265929,136270929,.,0,1,1,1,1
17959,chr2,136335169,136340169,.,0,0,0,0,1
17960,chr2,136387617,136392617,.,0,1,0,0,0
17961,chr2,136501960,136506960,.,0,1,1,1,1
17962,chr2,136630807,136635807,.,0,1,1,1,1
17963,chr2,136717838,136722838,.,0,1,0,0,0
17964,chr2,136772091,136777091,.,0,1,0,0,0
17965,chr2,136807689,136812689,.,0,1,0,0,0
17966,chr2,136814421,136819421,.,0,1,0,0,0
17967,chr2,136884859,136889859,.,0,0,0,1,0
17968,chr2,136886694,136891694,.,0,1,0,0,0
17969,chr2,136887258,136892258,.,0,1,0,0,0
17970,chr2,136889413,136894413,.,0,1,0,0,0
17971,chr2,136891418,136896418,.,0,1,0,0,0
17972,chr2,136961927,136966927,.,0,1,0,0,0
17973,chr2,136962421,136967421,.,0,1,0,0,0
17974,chr2,136968032,136973032,.,0,1,0,0,0
17975,chr2,136969530,136974530,.,0,1,1,0,0
17976,chr2,136994018,136999018,.,0,1,1,0,0
17977,chr2,137001456,137006456,.,0,1,1,0,0
17978,chr2,137010827,137015827,.,0,1,0,0,0
17979,chr2,137036847,137041847,.,0,1,0,0,0
17980,chr2,137060876,137065876,.,0,1,0,0,0
17981,chr2,137081313,137086313,.,0,1,0,0,0
17982,chr2,137082738,137087738,.,0,1,0,0,0
17983,chr2,137137528,137142528,.,0,1,0,0,0
17984,chr2,137139705,137144705,.,0,1,0,0,0
17985,chr2,138049871,138054871,.,0,1,0,0,0
17986,chr2,138057039,138062039,.,0,1,0,0,0
17987,chr2,138707958,138712958,.,0,1,0,0,0
