chromosome,start,end,strand,A549,CACO2,GM12878,H1,H9,HEK293,HELAS3,HEPG2,HL60,JURKAT,K562,MCF7,PC3
chr2,118737778,118738278,.,1,0,0,0,0,0,0,0,0,0,1,0,0
chr2,118738400,118738900,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,118739479,118739979,.,0,1,1,0,0,0,1,1,1,1,0,1,0
chr2,118740647,118741147,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,118741742,118742242,.,0,0,0,1,0,0,0,1,0,0,0,0,1
chr2,118774434,118774934,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,118846836,118847336,.,0,0,1,0,0,0,0,1,0,0,0,0,1
chr2,118877929,118878429,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,118982444,118982944,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr2,118983089,118983589,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,119067486,119067986,.,0,0,0,1,1,0,0,0,0,1,1,0,0
chr2,119068290,119068790,.,0,1,0,1,1,0,0,0,0,0,0,0,0
chr2,119076803,119077303,.,0,0,0,1,1,0,0,0,0,1,0,0,0
chr2,119145070,119145570,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,119498567,119499067,.,0,0,0,1,0,1,0,0,0,0,0,0,0
chr2,119931979,119932479,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,119989515,119990015,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr2,120025152,120025652,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr2,120039710,120040210,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr2,120190362,120190862,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr2,120191318,120191818,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr2,120192703,120193203,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,120222463,120222963,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,120471655,120472155,.,1,0,0,0,1,0,0,0,0,0,0,0,0
chr2,120491982,120492482,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,120585667,120586167,.,1,0,0,0,0,1,0,0,0,0,0,0,0
chr2,120887659,120888159,.,0,0,1,0,0,0,0,1,0,0,1,0,0
chr2,120891870,120892370,.,0,0,1,0,0,0,0,0,0,0,0,1,0
chr2,120905735,120906235,.,0,0,0,1,0,1,0,1,0,0,0,1,0
chr2,120971685,120972185,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr2,120996247,120996747,.,0,1,0,0,0,0,1,1,0,0,0,0,1
chr2,121011745,121012245,.,0,0,0,1,0,0,0,0,0,0,1,0,0
chr2,121040240,121040740,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,121155457,121155957,.,0,1,0,0,0,0,0,0,0,0,0,1,1
chr2,121156740,121157240,.,1,1,0,0,0,0,0,1,0,0,0,0,0
chr2,121200446,121200946,.,0,1,0,1,1,0,0,0,0,0,0,1,1
chr2,121213370,121213870,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,121303775,121304275,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,121355318,121355818,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr2,121480120,121480620,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,121495310,121495810,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,121495860,121496360,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,121523512,121524012,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,121556042,121556542,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,121575326,121575826,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,121614793,121615293,.,0,0,0,0,1,1,0,0,0,0,0,0,1
chr2,121624750,121625250,.,0,0,1,1,0,0,0,0,0,0,0,0,1
chr2,121650691,121651191,.,0,0,0,1,0,0,1,0,0,0,0,0,0
chr2,121943150,121943650,.,0,0,0,1,0,0,0,1,0,0,0,0,0
chr2,122132478,122132978,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,122226609,122227109,.,0,0,1,0,1,0,0,1,1,1,0,0,0
chr2,122275204,122275704,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr2,122297370,122297870,.,1,0,1,0,0,0,0,0,0,0,0,0,0
chr2,122313211,122313711,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,122405609,122406109,.,0,0,1,1,1,0,1,1,0,0,1,0,0
chr2,122456916,122457416,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,122458052,122458552,.,0,0,0,0,0,0,0,1,1,1,0,0,0
chr2,122479517,122480017,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr2,122480081,122480581,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,122536308,122536808,.,0,1,0,0,1,1,0,0,0,0,0,0,0
chr2,122924450,122924950,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,122994367,122994867,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,123097736,123098236,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,123418975,123419475,.,0,0,0,1,1,0,1,0,0,0,0,0,0
chr2,123461536,123462036,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,123464778,123465278,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr2,123497224,123497724,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,123566284,123566784,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,123587623,123588123,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,124260546,124261046,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,125343011,125343511,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,125926564,125927064,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,126400805,126401305,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,127416635,127417135,.,0,0,1,1,0,0,0,0,0,0,1,0,0
chr2,127762534,127763034,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,127772249,127772749,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,127797033,127797533,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,127797699,127798199,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr2,127824520,127825020,.,0,0,1,1,0,0,0,0,0,1,0,1,0
chr2,127836372,127836872,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,127837181,127837681,.,0,1,1,0,1,0,0,0,0,0,0,1,0
chr2,127838103,127838603,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,127844477,127844977,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,127862386,127862886,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr2,127862872,127863372,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,127863262,127863762,.,0,0,0,1,0,0,1,0,0,0,0,0,0
chr2,127915171,127915671,.,0,0,1,1,0,0,1,0,0,0,1,1,0
chr2,127975469,127975969,.,0,0,0,0,0,0,1,0,0,1,0,0,1
chr2,128090463,128090963,.,0,1,1,0,0,1,0,1,0,0,1,0,1
chr2,128119325,128119825,.,0,0,0,0,0,0,0,0,0,1,1,1,0
chr2,128143772,128144272,.,0,0,1,0,0,0,1,1,0,0,1,0,0
chr2,128147246,128147746,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr2,128165283,128165783,.,0,0,0,1,0,0,0,1,0,0,0,0,0
chr2,128169651,128170151,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,128171329,128171829,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr2,128173480,128173980,.,1,1,0,0,0,1,0,0,0,0,0,0,0
chr2,128207133,128207633,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr2,128258397,128258897,.,0,0,1,1,1,0,1,1,1,1,1,0,1
chr2,128266097,128266597,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,128282921,128283421,.,1,1,1,1,0,0,1,1,1,0,1,1,0
chr2,128375842,128376342,.,0,0,0,0,0,0,0,0,0,1,0,0,1
chr2,128453647,128454147,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,128468928,128469428,.,0,0,1,1,1,0,1,1,0,0,1,0,0
chr2,128469885,128470385,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr2,128562320,128562820,.,0,0,1,1,1,1,1,1,1,1,1,0,0
chr2,128587437,128587937,.,0,0,1,1,1,0,0,0,0,1,0,0,1
chr2,128598802,128599302,.,0,0,1,1,1,0,1,1,1,1,1,1,1
chr2,128617213,128617713,.,0,0,0,1,1,0,0,1,0,0,1,1,1
chr2,128651096,128651596,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,128761528,128762028,.,0,0,1,0,0,0,1,0,0,0,1,1,1
chr2,128773332,128773832,.,0,1,1,0,1,1,0,1,0,0,1,0,0
chr2,128800447,128800947,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,128919757,128920257,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,128927070,128927570,.,0,0,0,0,1,0,0,1,0,1,1,0,0
chr2,129038062,129038562,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr2,129073861,129074361,.,0,0,0,1,0,0,1,1,0,1,0,1,0
chr2,129074637,129075137,.,0,0,1,1,1,0,1,1,0,0,0,0,0
chr2,129131725,129132225,.,0,1,0,0,0,0,0,0,1,0,0,0,0
chr2,129294638,129295138,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr2,129381460,129381960,.,0,0,1,1,0,0,1,1,0,0,0,0,0
chr2,129393025,129393525,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,129396287,129396787,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,129490600,129491100,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,129901601,129902101,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,130086977,130087477,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,130200834,130201334,.,0,0,1,0,1,1,1,0,1,1,1,0,0
chr2,130928287,130928787,.,0,0,1,0,0,0,0,0,0,0,1,0,1
chr2,131110025,131110525,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,131112655,131113155,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,131148657,131149157,.,0,1,1,1,1,1,1,1,1,0,1,0,0
chr2,131149159,131149659,.,0,1,1,1,1,1,1,1,1,0,1,0,0
chr2,131485088,131485588,.,0,0,1,1,1,1,0,0,0,0,1,0,1
chr2,131555438,131555938,.,0,0,1,1,1,1,1,1,0,0,0,0,0
chr2,131580651,131581151,.,0,0,0,1,0,0,0,1,0,0,0,0,0
chr2,131581984,131582484,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr2,131586521,131587021,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,131744896,131745396,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,131828543,131829043,.,0,0,1,1,1,0,1,1,1,0,0,1,0
chr2,131863739,131864239,.,0,0,1,0,0,0,1,1,0,0,0,1,1
chr2,132130123,132130623,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,132152130,132152630,.,0,0,0,1,1,0,0,1,0,0,1,0,0
chr2,132182522,132183022,.,0,0,0,1,1,1,0,0,0,0,0,1,0
chr2,132426411,132426911,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,132510892,132511392,.,0,0,1,0,1,0,0,0,0,1,0,0,0
chr2,132994838,132995338,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,133011287,133011787,.,0,0,0,1,0,0,0,1,0,0,1,0,0
chr2,133025337,133025837,.,0,0,1,1,1,0,0,0,0,1,0,0,0
chr2,133035076,133035576,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,133110965,133111465,.,1,0,0,1,1,0,0,0,0,0,0,0,0
chr2,133226367,133226867,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr2,133304170,133304670,.,0,0,0,1,0,1,0,0,0,0,0,0,0
chr2,133319388,133319888,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,133433549,133434049,.,0,0,0,1,0,1,0,0,0,1,0,1,1
chr2,133449261,133449761,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,133561599,133562099,.,0,0,1,1,0,0,0,0,0,0,0,0,1
chr2,133609067,133609567,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr2,133640375,133640875,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,133737255,133737755,.,0,0,1,0,0,0,0,0,0,0,0,1,0
chr2,133755184,133755684,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,133803381,133803881,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,133914316,133914816,.,0,0,1,0,1,0,1,0,0,1,1,0,0
chr2,134084050,134084550,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,134192811,134193311,.,0,0,0,0,0,0,1,0,0,0,0,1,0
chr2,134472170,134472670,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,134570738,134571238,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,134878358,134878858,.,1,0,1,1,0,1,1,1,1,0,0,0,1
chr2,134878746,134879246,.,0,0,1,1,1,0,1,1,1,0,0,0,0
chr2,134918608,134919108,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,135020114,135020614,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,135054609,135055109,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,135062124,135062624,.,0,0,1,0,0,0,0,1,1,1,0,0,0
chr2,135426319,135426819,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr2,135437240,135437740,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr2,135520818,135521318,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,135691014,135691514,.,0,1,0,0,0,0,0,1,0,1,1,0,1
chr2,135701062,135701562,.,0,0,1,1,1,1,0,1,1,1,0,0,1
chr2,135931034,135931534,.,0,0,0,0,1,0,0,1,0,1,1,0,0
chr2,136217305,136217805,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,136242263,136242763,.,0,0,0,1,0,0,0,1,0,1,1,0,0
chr2,136268179,136268679,.,0,0,1,1,1,1,1,1,0,1,1,0,1
chr2,136314037,136314537,.,0,0,0,1,1,1,0,0,0,0,0,0,0
chr2,136337419,136337919,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr2,136389867,136390367,.,0,0,1,1,0,0,0,0,1,0,0,0,0
chr2,136404246,136404746,.,0,0,0,0,0,0,0,0,1,1,0,0,0
chr2,136504210,136504710,.,0,0,1,0,1,1,1,1,0,1,1,0,0
chr2,136633057,136633557,.,0,1,1,1,1,0,1,1,1,1,1,1,0
chr2,136720088,136720588,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr2,136765640,136766140,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,136774341,136774841,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,136783023,136783523,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr2,136809939,136810439,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,136816671,136817171,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,136883339,136883839,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,136887109,136887609,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,136888944,136889444,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,136889508,136890008,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr2,136891663,136892163,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,136893668,136894168,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr2,136964177,136964677,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,136964671,136965171,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,136970282,136970782,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,136971780,136972280,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr2,136996268,136996768,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr2,137003706,137004206,.,0,0,1,0,0,0,1,0,1,0,0,0,0
chr2,137011020,137011520,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,137013077,137013577,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,137039097,137039597,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,137063126,137063626,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,137083563,137084063,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,137084988,137085488,.,0,0,1,1,0,0,0,0,0,1,0,0,0
chr2,137139778,137140278,.,0,0,1,0,0,0,0,0,1,1,0,0,0
chr2,137141955,137142455,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,138052121,138052621,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,138059289,138059789,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,138710208,138710708,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,138764872,138765372,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,138825099,138825599,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr2,138829711,138830211,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,138845530,138846030,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr2,138909348,138909848,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,139112129,139112629,.,0,0,1,1,1,0,0,1,0,0,0,0,0
chr2,139226271,139226771,.,0,0,0,0,0,0,0,1,1,0,1,0,0
chr2,139259995,139260495,.,0,1,1,0,1,1,1,1,0,0,0,0,0
chr2,139260669,139261169,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr2,139289005,139289505,.,0,0,0,0,1,0,0,0,1,0,1,0,0
chr2,139342025,139342525,.,0,1,1,0,0,0,1,1,1,0,0,0,0
chr2,139464417,139464917,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,139536771,139537271,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,140168749,140169249,.,1,0,0,0,0,0,0,0,1,1,1,0,0
chr2,140977855,140978355,.,0,0,0,1,1,1,0,1,0,0,0,0,0
chr2,141284163,141284663,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,141475918,141476418,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,141602454,141602954,.,0,0,0,0,0,0,1,0,1,0,0,0,0
chr2,141612814,141613314,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,141778680,141779180,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,141813389,141813889,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,141844086,141844586,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,142137544,142138044,.,1,0,0,0,0,1,0,0,0,0,0,0,0
chr2,142150148,142150648,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,142222830,142223330,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,142254341,142254841,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,142343195,142343695,.,0,0,0,0,0,1,1,0,0,0,0,0,0
chr2,142404691,142405191,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,142448753,142449253,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,142490444,142490944,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,142647313,142647813,.,0,0,0,0,0,1,1,0,0,0,0,0,0
chr2,142789395,142789895,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,142874645,142875145,.,0,0,0,0,0,0,1,0,0,0,1,0,0
chr2,142886801,142887301,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,143077795,143078295,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,143451162,143451662,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,143598009,143598509,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr2,143611433,143611933,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,143614659,143615159,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,143615280,143615780,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,143615831,143616331,.,0,0,0,0,0,0,1,0,0,0,0,1,1
chr2,143620813,143621313,.,0,0,0,0,0,1,1,0,0,0,0,0,0
chr2,143621264,143621764,.,0,0,0,0,0,0,1,0,0,0,1,0,0
chr2,143621951,143622451,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr2,143624628,143625128,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,143625675,143626175,.,1,0,1,0,0,0,1,0,0,0,0,0,0
chr2,143627165,143627665,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr2,143628174,143628674,.,1,0,0,0,0,0,1,1,0,0,0,0,0
chr2,143630920,143631420,.,1,0,1,0,0,0,1,1,0,0,0,1,1
chr2,143688461,143688961,.,1,0,0,0,0,0,1,0,0,0,1,1,0
chr2,143695764,143696264,.,0,0,1,0,0,0,1,1,0,0,0,0,0
chr2,143697199,143697699,.,1,0,1,0,0,0,1,1,0,0,0,0,0
chr2,143699664,143700164,.,0,0,1,0,0,0,1,0,0,0,0,1,0
chr2,143720478,143720978,.,0,0,1,0,0,0,1,1,0,0,0,0,0
chr2,143756434,143756934,.,0,0,0,0,0,0,1,0,0,0,1,1,0
chr2,143787665,143788165,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr2,143841087,143841587,.,1,0,0,0,0,0,1,1,0,0,0,0,0
chr2,143852107,143852607,.,0,0,0,1,0,0,0,1,1,0,0,0,0
chr2,143907826,143908326,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,143910096,143910596,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,143959970,143960470,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,143962738,143963238,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr2,143964271,143964771,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,144013577,144014077,.,0,0,1,0,0,0,0,0,1,1,0,0,0
chr2,144019598,144020098,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr2,144020550,144021050,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,144048709,144049209,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,144141470,144141970,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr2,144155382,144155882,.,0,0,0,0,0,1,1,0,0,0,0,0,1
chr2,144159846,144160346,.,0,0,1,0,0,1,0,0,0,1,1,0,0
chr2,144282732,144283232,.,0,0,1,0,0,1,0,0,0,0,0,0,0
chr2,144333753,144334253,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,144380122,144380622,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,144403671,144404171,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,144476370,144476870,.,0,0,0,0,1,0,0,0,0,1,0,0,0
chr2,144488236,144488736,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr2,144499591,144500091,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,144769060,144769560,.,0,1,1,1,0,1,0,0,0,0,0,0,0
chr2,144941268,144941768,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,144991687,144992187,.,0,0,0,0,0,1,0,1,0,0,0,0,0
chr2,144998485,144998985,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,145078041,145078541,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr2,145107600,145108100,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,145113844,145114344,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,145115478,145115978,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,145116384,145116884,.,0,1,1,1,1,0,0,0,0,0,1,0,0
chr2,145122468,145122968,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,145136093,145136593,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr2,145212364,145212864,.,0,0,0,0,0,1,0,0,0,0,1,0,0
chr2,145215406,145215906,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,145287286,145287786,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,145338159,145338659,.,0,0,0,0,0,1,0,0,0,0,1,0,0
chr2,145420747,145421247,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr2,145423576,145424076,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr2,145439772,145440272,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr2,145450761,145451261,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,145459530,145460030,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr2,145461333,145461833,.,0,0,0,0,0,1,0,0,1,0,0,0,0
chr2,145583179,145583679,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,145755949,145756449,.,0,0,0,0,1,1,0,0,0,0,0,0,0
chr2,145785670,145786170,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,145795819,145796319,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,145942417,145942917,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,146316939,146317439,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,146447672,146448172,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr2,146450631,146451131,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr2,146500536,146501036,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr2,146509083,146509583,.,0,0,1,0,0,0,1,0,1,0,0,0,0
chr2,146509976,146510476,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,147189056,147189556,.,0,0,1,0,0,0,0,0,0,0,0,1,1
chr2,147562751,147563251,.,0,0,1,0,1,0,0,0,1,0,0,0,0
chr2,148094547,148095047,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr2,148126488,148126988,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr2,148206913,148207413,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,148290015,148290515,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,148296401,148296901,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr2,148366023,148366523,.,0,0,0,0,1,1,0,0,0,0,0,0,0
chr2,148386365,148386865,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,148388059,148388559,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,148388909,148389409,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr2,148389709,148390209,.,0,0,1,1,0,0,0,0,1,0,0,0,0
chr2,148394164,148394664,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,148640232,148640732,.,0,0,0,1,0,1,0,1,0,0,0,0,0
chr2,148671161,148671661,.,1,1,1,0,1,0,1,0,0,0,1,1,1
chr2,149266882,149267382,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr2,149371795,149372295,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr2,149372145,149372645,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr2,149403569,149404069,.,1,1,1,1,0,0,0,1,0,1,1,0,0
chr2,149416625,149417125,.,0,0,0,1,0,0,0,1,0,0,0,0,1
chr2,149527489,149527989,.,1,1,0,0,0,0,0,0,1,0,0,0,0
chr2,149566168,149566668,.,0,0,0,0,0,0,0,0,0,1,1,0,0
chr2,149571106,149571606,.,0,0,1,1,1,0,0,0,0,0,0,0,1
chr2,149633728,149634228,.,0,0,0,1,1,0,0,0,0,0,1,0,0
