chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
chr20,43021694,43022194,.,0,0,0,1,0
chr20,43023058,43023558,.,0,0,0,1,0
chr20,43062715,43063215,.,0,0,0,1,0
chr20,43095753,43096253,.,0,0,0,1,0
chr20,43123837,43124337,.,0,0,1,1,0
chr20,43181909,43182409,.,0,0,0,1,0
chr20,43214118,43214618,.,0,1,0,0,0
chr20,43214852,43215352,.,0,1,0,0,0
chr20,43223407,43223907,.,0,1,0,0,0
chr20,43238625,43239125,.,0,1,1,1,0
chr20,43239147,43239647,.,0,1,0,0,0
chr20,43271147,43271647,.,0,1,1,0,0
chr20,43272098,43272598,.,0,1,0,0,0
chr20,43272587,43273087,.,0,1,0,0,0
chr20,43273280,43273780,.,0,1,0,0,0
chr20,43274639,43275139,.,0,1,0,0,0
chr20,43275396,43275896,.,0,1,0,0,0
chr20,43292789,43293289,.,0,0,1,0,0
chr20,43321567,43322067,.,0,0,1,0,0
chr20,43326985,43327485,.,0,0,1,0,0
chr20,43517756,43518256,.,1,1,1,1,1
chr20,43540053,43540553,.,1,0,0,1,1
chr20,43569780,43570280,.,0,0,1,0,0
chr20,43582084,43582584,.,0,1,1,1,0
chr20,43596061,43596561,.,0,1,1,0,1
chr20,43598115,43598615,.,0,1,1,1,0
chr20,43607822,43608322,.,0,1,0,0,0
chr20,43689919,43690419,.,1,1,1,1,1
chr20,43699872,43700372,.,0,0,1,0,0
chr20,43744477,43744977,.,0,1,0,0,0
chr20,43869348,43869848,.,1,0,1,0,0
chr20,43969975,43970475,.,0,0,1,1,0
chr20,43971995,43972495,.,0,1,1,1,0
chr20,43972736,43973236,.,0,0,1,1,0
chr20,43974005,43974505,.,0,0,1,1,1
chr20,44001367,44001867,.,0,0,1,1,0
chr20,44056393,44056893,.,0,1,1,1,0
chr20,44135625,44136125,.,1,0,0,0,0
chr20,44410123,44410623,.,0,0,1,0,1
chr20,44603827,44604327,.,0,1,0,1,0
chr20,44621993,44622493,.,0,0,1,0,0
chr20,44626909,44627409,.,0,0,0,1,0
chr20,44633626,44634126,.,0,1,0,0,0
chr20,44736935,44737435,.,0,1,0,0,0
chr20,44737462,44737962,.,0,0,0,1,0
chr20,44739831,44740331,.,0,1,0,0,0
chr20,44855223,44855723,.,0,0,0,0,1
chr20,45006208,45006708,.,0,1,1,1,1
chr20,45028762,45029262,.,0,0,0,1,0
chr20,45180405,45180905,.,0,1,0,1,0
chr20,45181535,45182035,.,0,1,0,0,0
chr20,45210485,45210985,.,0,0,0,1,0
chr20,45215645,45216145,.,0,1,0,0,0
chr20,45251555,45252055,.,0,0,0,1,1
chr20,45257884,45258384,.,0,0,0,1,0
chr20,45259805,45260305,.,0,0,0,1,0
chr20,45266651,45267151,.,0,0,0,1,0
chr20,45324486,45324986,.,0,0,0,0,1
chr20,45398958,45399458,.,0,1,0,0,0
chr20,45526529,45527029,.,0,1,0,0,0
chr20,45599843,45600343,.,1,0,0,0,0
chr20,45787014,45787514,.,0,1,0,0,0
chr20,45824966,45825466,.,0,1,0,1,0
chr20,45858663,45859163,.,0,0,1,0,0
chr20,45870063,45870563,.,0,1,1,1,1
chr20,45943745,45944245,.,0,0,1,1,1
chr20,45944342,45944842,.,0,0,1,0,0
chr20,45946015,45946515,.,0,1,1,1,1
chr20,45959982,45960482,.,0,1,0,1,1
chr20,45962765,45963265,.,1,0,1,1,0
chr20,45987635,45988135,.,1,0,1,1,1
chr20,45988833,45989333,.,1,0,1,1,0
chr20,45989340,45989840,.,0,1,1,1,1
chr20,46044094,46044594,.,0,1,0,0,0
chr20,46067581,46068081,.,0,1,0,0,1
chr20,46067827,46068327,.,0,1,0,1,1
chr20,46082105,46082605,.,0,1,1,1,0
chr20,46097195,46097695,.,0,1,0,0,1
chr20,46115768,46116268,.,0,1,0,0,0
chr20,46116312,46116812,.,0,1,0,0,0
chr20,46122144,46122644,.,0,1,0,1,0
chr20,46161926,46162426,.,1,1,0,0,0
chr20,46239239,46239739,.,0,1,1,0,0
chr20,46299561,46300061,.,0,1,0,0,1
chr20,46316024,46316524,.,0,0,0,1,0
chr20,46319978,46320478,.,1,0,0,1,0
chr20,46351036,46351536,.,0,0,0,1,0
chr20,46356171,46356671,.,0,1,1,0,0
chr20,46376044,46376544,.,0,0,0,1,0
chr20,46390298,46390798,.,0,1,0,0,0
chr20,46438403,46438903,.,0,1,0,0,0
chr20,46620359,46620859,.,0,1,0,0,0
chr20,46620792,46621292,.,0,1,0,0,0
chr20,46631254,46631754,.,0,1,0,0,0
chr20,46631961,46632461,.,0,1,0,0,0
chr20,46653679,46654179,.,0,1,1,0,0
chr20,46924139,46924639,.,0,0,0,1,0
chr20,47316119,47316619,.,0,1,1,0,0
chr20,47336973,47337473,.,0,1,0,0,0
chr20,47339230,47339730,.,0,1,0,0,0
chr20,47343605,47344105,.,0,1,1,0,0
chr20,47355432,47355932,.,0,1,0,1,0
chr20,47373309,47373809,.,0,0,1,0,1
chr20,47376776,47377276,.,0,1,0,0,0
chr20,47377894,47378394,.,0,1,0,0,0
chr20,47383998,47384498,.,0,1,0,0,0
chr20,47385967,47386467,.,0,1,0,0,0
chr20,47390505,47391005,.,0,1,0,0,1
chr20,47397830,47398330,.,0,1,0,0,0
chr20,47398509,47399009,.,0,1,0,0,0
chr20,47400231,47400731,.,0,1,1,0,0
chr20,47405082,47405582,.,0,1,1,0,0
chr20,47407331,47407831,.,0,1,0,0,0
chr20,47413797,47414297,.,0,0,0,0,1
chr20,47434916,47435416,.,0,1,0,0,0
chr20,47439421,47439921,.,0,1,0,0,0
chr20,47443376,47443876,.,0,1,1,0,0
chr20,47455475,47455975,.,0,1,0,0,1
chr20,47463265,47463765,.,0,1,0,0,0
chr20,47470438,47470938,.,1,0,1,0,1
chr20,47544259,47544759,.,0,0,0,1,0
chr20,47547371,47547871,.,1,1,1,1,1
chr20,47750772,47751272,.,0,1,1,1,1
chr20,47784274,47784774,.,0,1,0,1,1
chr20,47796475,47796975,.,0,1,1,1,0
chr20,47803514,47804014,.,1,1,1,1,1
chr20,47892987,47893487,.,0,1,1,1,0
chr20,48040214,48040714,.,0,0,0,0,1
chr20,48065394,48065894,.,0,1,0,0,0
chr20,48200538,48201038,.,0,0,0,1,0
chr20,48236861,48237361,.,0,1,0,0,0
chr20,48285062,48285562,.,0,1,0,0,1
chr20,48291061,48291561,.,1,1,1,1,1
chr20,48293392,48293892,.,0,1,0,0,1
chr20,48311168,48311668,.,0,1,0,1,0
chr20,48313115,48313615,.,0,1,0,0,0
chr20,48315704,48316204,.,0,1,1,1,1
chr20,48316259,48316759,.,0,0,1,0,1
chr20,48317118,48317618,.,1,0,1,1,1
chr20,48317679,48318179,.,0,1,1,0,0
chr20,48327466,48327966,.,1,1,1,1,1
chr20,48334181,48334681,.,0,0,1,0,0
chr20,48366953,48367453,.,0,1,0,1,0
chr20,48381597,48382097,.,0,0,0,0,1
chr20,48383557,48384057,.,0,0,0,1,0
chr20,48384735,48385235,.,0,0,0,1,0
chr20,48385153,48385653,.,0,0,0,1,0
chr20,48388829,48389329,.,1,0,1,1,0
chr20,48391747,48392247,.,0,0,1,1,1
chr20,48402217,48402717,.,0,1,0,0,0
chr20,48406486,48406986,.,0,0,1,0,0
chr20,48406820,48407320,.,0,0,1,1,1
chr20,48411252,48411752,.,0,0,1,0,0
chr20,48416678,48417178,.,0,1,0,0,0
chr20,48417190,48417690,.,0,1,0,0,0
chr20,48496649,48497149,.,0,1,0,0,0
chr20,48532754,48533254,.,0,0,0,1,0
chr20,48533720,48534220,.,0,0,1,1,0
chr20,48598508,48599008,.,0,0,1,0,0
chr20,48615827,48616327,.,0,1,1,0,0
chr20,48617262,48617762,.,0,1,0,0,0
chr20,48619726,48620226,.,0,1,0,0,0
chr20,48644344,48644844,.,0,0,1,1,0
chr20,48646397,48646897,.,0,0,1,1,0
chr20,48650338,48650838,.,0,0,1,1,0
chr20,48663489,48663989,.,0,0,1,0,0
chr20,48707524,48708024,.,0,1,0,1,0
chr20,48717531,48718031,.,0,0,1,1,0
chr20,48726591,48727091,.,0,0,0,0,1
chr20,48753621,48754121,.,0,0,1,1,0
chr20,48760838,48761338,.,0,0,1,0,0
chr20,48763286,48763786,.,0,1,1,0,1
chr20,48803928,48804428,.,0,0,1,1,1
chr20,48809576,48810076,.,0,0,1,1,0
chr20,48837996,48838496,.,0,0,1,0,0
chr20,48876640,48877140,.,0,0,1,0,0
chr20,48886202,48886702,.,0,0,0,1,0
chr20,48900474,48900974,.,0,0,1,0,0
chr20,48901189,48901689,.,0,0,1,0,0
chr20,48902362,48902862,.,0,0,1,0,1
chr20,48903108,48903608,.,0,0,1,0,0
chr20,48921793,48922293,.,0,0,0,1,0
chr20,48922322,48922822,.,0,0,0,1,0
chr20,48924990,48925490,.,1,0,1,1,1
chr20,48938410,48938910,.,0,0,1,0,0
chr20,48950350,48950850,.,0,0,1,0,1
chr20,48951632,48952132,.,1,0,1,1,0
chr20,48955327,48955827,.,0,1,0,0,0
chr20,48955999,48956499,.,0,1,0,0,0
chr20,48995649,48996149,.,0,0,1,0,0
chr20,49032113,49032613,.,1,0,1,1,0
chr20,49044176,49044676,.,0,0,1,0,0
chr20,49055478,49055978,.,0,0,1,1,0
chr20,49056904,49057404,.,0,0,1,1,0
chr20,49058110,49058610,.,0,0,0,1,0
chr20,49067370,49067870,.,0,0,1,0,0
chr20,49067857,49068357,.,0,0,1,1,0
chr20,49072296,49072796,.,0,1,0,1,0
chr20,49075208,49075708,.,0,0,0,0,1
chr20,49100035,49100535,.,0,1,1,1,1
chr20,49130257,49130757,.,0,1,1,0,1
chr20,49133052,49133552,.,0,1,1,0,0
chr20,49134834,49135334,.,0,1,0,1,0
chr20,49136800,49137300,.,0,0,1,0,0
chr20,49157514,49158014,.,0,0,0,1,0
chr20,49170226,49170726,.,0,1,0,0,1
chr20,49286732,49287232,.,0,0,1,0,0
chr20,49306470,49306970,.,0,0,0,0,1
chr20,49341335,49341835,.,0,0,0,0,1
chr20,49345520,49346020,.,0,0,0,1,0
chr20,49346480,49346980,.,0,0,1,1,0
chr20,49350037,49350537,.,0,0,0,1,0
chr20,49358309,49358809,.,0,0,0,1,0
chr20,49378279,49378779,.,1,0,1,1,0
chr20,49406764,49407264,.,0,0,1,0,0
chr20,49407122,49407622,.,0,1,1,1,1
chr20,49429977,49430477,.,0,1,0,0,0
chr20,49431945,49432445,.,0,1,1,0,0
chr20,49454177,49454677,.,0,1,0,0,0
chr20,49487112,49487612,.,0,0,0,1,0
chr20,49516125,49516625,.,1,1,0,1,1
chr20,49524352,49524852,.,1,1,1,1,1
chr20,49538821,49539321,.,0,1,1,1,1
chr20,49574194,49574694,.,0,1,1,1,1
chr20,49598762,49599262,.,0,1,0,0,1
chr20,49641179,49641679,.,0,0,0,0,1
chr20,49650175,49650675,.,0,1,1,0,1
chr20,49838438,49838938,.,0,0,1,0,0
chr20,49963226,49963726,.,0,0,1,0,0
chr20,49967569,49968069,.,0,0,1,0,0
chr20,49982080,49982580,.,0,0,1,0,0
chr20,49982821,49983321,.,0,0,1,0,0
chr20,49996307,49996807,.,0,0,0,0,1
chr20,50016932,50017432,.,0,1,0,0,0
chr20,50021130,50021630,.,0,1,0,0,1
chr20,50027350,50027850,.,0,0,0,1,0
chr20,50033451,50033951,.,0,0,1,0,0
chr20,50040672,50041172,.,0,1,0,1,0
chr20,50053953,50054453,.,0,0,0,1,0
chr20,50073148,50073648,.,0,1,1,1,0
chr20,50097045,50097545,.,0,1,0,0,0
chr20,50097998,50098498,.,0,1,0,0,0
chr20,50100418,50100918,.,0,1,0,1,1
chr20,50114480,50114980,.,0,1,0,0,0
chr20,50134520,50135020,.,0,1,0,0,0
chr20,50141963,50142463,.,0,1,0,0,1
chr20,50145114,50145614,.,0,1,0,0,0
chr20,50145530,50146030,.,0,0,0,1,0
chr20,50146299,50146799,.,0,1,0,0,0
chr20,50149519,50150019,.,0,1,0,1,0
chr20,50151435,50151935,.,0,1,0,0,0
chr20,50247776,50248276,.,0,1,1,0,0
chr20,50252648,50253148,.,0,1,0,0,0
chr20,50361003,50361503,.,0,0,0,1,0
chr20,50366128,50366628,.,0,0,1,0,0
chr20,50366737,50367237,.,1,1,1,1,0
chr20,50383579,50384079,.,1,0,1,1,0
chr20,50416270,50416770,.,0,0,1,0,0
chr20,50416493,50416993,.,0,0,1,0,0
chr20,50416824,50417324,.,0,0,0,1,0
chr20,50526906,50527406,.,0,0,1,0,0
chr20,50601382,50601882,.,0,0,1,0,0
chr20,50692800,50693300,.,0,0,1,0,0
chr20,51109862,51110362,.,0,0,0,0,1
chr20,51610891,51611391,.,0,0,1,0,0
chr20,51694091,51694591,.,0,0,1,1,0
chr20,51778819,51779319,.,0,0,1,0,0
chr20,52195278,52195778,.,0,1,0,1,0
chr20,52195931,52196431,.,0,1,1,1,1
chr20,52196477,52196977,.,0,1,0,1,0
chr20,52201382,52201882,.,0,1,1,1,1
chr20,52212761,52213261,.,0,0,1,1,0
chr20,52212996,52213496,.,0,0,0,1,0
chr20,52238038,52238538,.,0,1,1,1,0
chr20,52238338,52238838,.,0,1,1,0,1
chr20,52239906,52240406,.,1,1,1,1,1
chr20,52268742,52269242,.,0,1,0,1,0
chr20,52271439,52271939,.,0,1,0,0,0
chr20,52272624,52273124,.,0,1,0,0,0
chr20,52277453,52277953,.,0,1,0,0,0
chr20,52294540,52295040,.,0,1,0,1,1
chr20,52322946,52323446,.,0,1,0,0,1
chr20,52346071,52346571,.,0,1,0,0,1
chr20,52353830,52354330,.,0,1,0,0,0
chr20,52354912,52355412,.,1,0,0,1,1
chr20,52356724,52357224,.,0,1,0,1,1
chr20,52364709,52365209,.,0,0,0,1,0
chr20,52367667,52368167,.,0,1,0,0,0
chr20,52370920,52371420,.,0,1,0,0,0
chr20,52380333,52380833,.,0,0,0,1,0
chr20,52390245,52390745,.,0,0,0,1,0
chr20,52392770,52393270,.,0,1,1,0,0
chr20,52445827,52446327,.,0,1,1,0,0
chr20,52446346,52446846,.,0,1,0,1,0
chr20,52451977,52452477,.,0,1,0,0,0
chr20,52456058,52456558,.,0,1,0,0,0
chr20,52458671,52459171,.,0,1,0,0,0
chr20,52482604,52483104,.,0,1,0,1,0
chr20,52483695,52484195,.,0,1,1,0,0
chr20,52489280,52489780,.,0,1,0,0,0
chr20,52516030,52516530,.,0,1,0,0,0
chr20,52516977,52517477,.,0,1,0,0,0
chr20,52520164,52520664,.,0,1,0,0,0
chr20,52523717,52524217,.,0,1,0,0,0
chr20,52524576,52525076,.,0,1,0,0,0
chr20,52526895,52527395,.,0,1,0,0,0
chr20,52530785,52531285,.,0,1,0,0,0
chr20,52531840,52532340,.,0,1,1,0,0
chr20,52532352,52532852,.,0,1,1,1,1
chr20,52533792,52534292,.,0,1,0,0,0
chr20,52542523,52543023,.,0,1,0,0,0
chr20,52543063,52543563,.,0,1,1,1,0
chr20,52546698,52547198,.,0,1,0,0,0
chr20,52547367,52547867,.,0,1,0,0,0
chr20,52551001,52551501,.,0,1,0,0,1
chr20,52551847,52552347,.,0,1,0,0,0
chr20,52565762,52566262,.,0,1,0,0,0
chr20,52570328,52570828,.,0,0,0,1,0
chr20,52634516,52635016,.,0,1,0,0,0
chr20,52684043,52684543,.,1,0,0,0,0
chr20,52726497,52726997,.,0,0,0,1,0
chr20,52730020,52730520,.,0,0,0,1,0
chr20,52731517,52732017,.,0,1,0,0,0
chr20,52732296,52732796,.,0,0,0,1,0
chr20,52738234,52738734,.,0,0,0,1,0
chr20,52738701,52739201,.,0,0,0,1,0
chr20,52740122,52740622,.,0,0,1,1,0
chr20,52749156,52749656,.,0,0,1,1,0
chr20,52749828,52750328,.,0,0,0,1,0
chr20,52757347,52757847,.,0,0,0,1,0
chr20,52784481,52784981,.,1,0,0,1,0
chr20,52811802,52812302,.,0,0,0,1,0
chr20,52812379,52812879,.,0,0,0,1,0
chr20,52831103,52831603,.,0,1,0,1,0
chr20,53116241,53116741,.,0,0,0,1,0
chr20,53262387,53262887,.,1,0,0,0,0
chr20,53716149,53716649,.,0,0,0,0,1
chr20,54729843,54730343,.,0,0,1,0,0
chr20,54937767,54938267,.,0,0,0,0,1
chr20,54984562,54985062,.,0,1,0,0,0
chr20,54993970,54994470,.,1,0,0,0,0
chr20,54997655,54998155,.,0,0,0,1,0
chr20,55014823,55015323,.,0,0,0,0,1
chr20,55264242,55264742,.,0,0,1,0,0
chr20,55362574,55363074,.,1,0,1,0,0
chr20,55363324,55363824,.,0,0,1,0,0
chr20,55403376,55403876,.,0,1,1,0,0
chr20,55434308,55434808,.,0,1,0,0,0
chr20,55723305,55723805,.,0,0,0,0,1
chr20,55964062,55964562,.,0,1,1,1,0
chr20,55965525,55966025,.,0,1,0,0,0
chr20,55968894,55969394,.,0,1,0,0,0
chr20,55973388,55973888,.,0,1,0,1,0
chr20,55976242,55976742,.,0,1,0,1,0
chr20,56007919,56008419,.,0,1,0,0,1
chr20,56010585,56011085,.,0,1,0,1,0
chr20,56016012,56016512,.,0,0,0,1,0
chr20,56026940,56027440,.,0,1,1,0,1
chr20,56032194,56032694,.,0,1,1,1,1
chr20,56055814,56056314,.,0,1,0,0,0
chr20,56058051,56058551,.,0,1,0,0,0
chr20,56119847,56120347,.,0,1,0,0,0
chr20,56193911,56194411,.,0,1,0,0,0
chr20,56255238,56255738,.,0,1,1,0,1
chr20,56256200,56256700,.,0,1,0,0,0
chr20,56257745,56258245,.,0,1,0,0,0
chr20,56270033,56270533,.,0,0,1,0,0
chr20,56273226,56273726,.,0,0,1,0,0
chr20,56293443,56293943,.,0,0,1,0,0
chr20,56323595,56324095,.,0,0,1,0,0
chr20,56355522,56356022,.,0,1,0,0,0
chr20,56592145,56592645,.,0,0,0,1,0
chr20,56881396,56881896,.,0,0,1,0,0
chr20,56881913,56882413,.,0,1,1,0,1
chr20,56983490,56983990,.,0,0,0,1,1
chr20,57017996,57018496,.,0,1,1,1,0
chr20,57125570,57126070,.,0,1,0,0,0
chr20,57198809,57199309,.,1,0,1,1,1
chr20,57228095,57228595,.,0,0,0,1,0
chr20,57236324,57236824,.,1,1,0,0,1
chr20,57270207,57270707,.,0,1,1,0,0
chr20,57420385,57420885,.,0,1,0,0,0
chr20,57557749,57558249,.,0,1,1,1,1
chr20,57579720,57580220,.,0,1,0,1,0
chr20,57585664,57586164,.,0,0,0,1,0
chr20,57596064,57596564,.,0,1,0,0,1
chr20,57697567,57698067,.,0,0,1,0,0
chr20,57722064,57722564,.,0,0,0,0,1
chr20,57975715,57976215,.,0,0,1,0,0
chr20,57983982,57984482,.,0,0,0,1,0
chr20,58327651,58328151,.,0,1,0,0,0
chr20,58451354,58451854,.,0,0,1,0,0
chr20,58536089,58536589,.,0,1,0,0,0
chr20,59761056,59761556,.,0,1,0,0,0
chr20,60033697,60034197,.,0,0,1,0,0
chr20,60256669,60257169,.,0,1,0,0,0
chr20,60328259,60328759,.,0,0,0,0,1
chr20,60500291,60500791,.,1,0,0,0,0
chr20,60529637,60530137,.,0,0,1,0,0
chr20,60561442,60561942,.,0,0,1,0,0
chr20,60605741,60606241,.,0,0,1,0,0
chr20,60719301,60719801,.,0,1,1,1,1
chr20,60735120,60735620,.,0,1,0,0,0
chr20,60758410,60758910,.,0,0,1,0,1
chr20,60803017,60803517,.,0,0,1,1,1
chr20,60874826,60875326,.,0,1,0,0,0
chr20,60914697,60915197,.,0,1,1,0,0
chr20,60924438,60924938,.,0,0,1,1,1
chr20,60933334,60933834,.,1,0,1,0,1
chr20,60934016,60934516,.,1,0,1,1,1
chr20,60935273,60935773,.,0,0,1,0,0
chr20,60940792,60941292,.,1,0,1,1,1
chr20,60941389,60941889,.,1,0,1,1,1
chr20,60943514,60944014,.,1,0,1,1,0
chr20,60944165,60944665,.,1,0,1,1,0
chr20,60956266,60956766,.,0,0,1,1,1
chr20,60956731,60957231,.,1,1,1,1,0
chr20,60972666,60973166,.,0,0,1,0,0
chr20,61057498,61057998,.,0,0,0,0,1
chr20,61076796,61077296,.,0,1,0,0,1
chr20,61077658,61078158,.,0,0,0,0,1
chr20,61187490,61187990,.,0,0,1,0,0
chr20,61192582,61193082,.,0,0,1,0,0
chr20,61200799,61201299,.,0,1,0,0,0
chr20,61267745,61268245,.,0,0,0,1,1
chr20,61282603,61283103,.,0,1,1,1,1
chr20,61283288,61283788,.,0,1,1,1,0
chr20,61335825,61336325,.,0,0,1,0,0
chr20,61336976,61337476,.,0,0,1,0,0
chr20,61370840,61371340,.,0,0,0,1,0
chr20,61371483,61371983,.,0,0,1,1,1
chr20,61400077,61400577,.,0,0,1,0,0
chr20,61425479,61425979,.,1,1,1,1,1
chr20,61505484,61505984,.,0,1,1,1,0
chr20,61506144,61506644,.,0,0,1,1,1
chr20,61553751,61554251,.,0,0,1,1,0
chr20,61554638,61555138,.,0,0,0,1,0
chr20,61555993,61556493,.,1,1,1,1,1
chr20,61560348,61560848,.,0,1,0,1,0
chr20,61585106,61585606,.,0,1,0,1,0
chr20,61585414,61585914,.,0,1,0,1,0
chr20,61620558,61621058,.,0,0,0,0,1
chr20,61641623,61642123,.,0,1,0,0,0
chr20,61645966,61646466,.,0,1,0,0,1
chr20,61687842,61688342,.,0,1,1,1,0
chr20,61723913,61724413,.,1,0,1,0,0
chr20,61806613,61807113,.,0,0,0,1,0
chr20,61822669,61823169,.,1,0,1,0,0
chr20,61903218,61903718,.,0,0,0,1,1
chr20,62072507,62073007,.,0,1,0,0,0
chr20,62243582,62244082,.,0,0,0,1,0
chr20,62285787,62286287,.,0,0,0,1,0
chr20,62313753,62314253,.,1,0,1,0,0
chr20,62434653,62435153,.,0,1,0,0,0
chr20,62461423,62461923,.,0,1,0,0,0
chr20,62466244,62466744,.,0,0,1,0,0
chr20,62477906,62478406,.,0,1,0,1,1
chr20,62479455,62479955,.,0,1,0,0,1
chr20,62481866,62482366,.,0,1,0,0,0
chr20,62485348,62485848,.,0,1,0,0,0
chr20,62495156,62495656,.,1,1,1,1,1
chr20,62527540,62528040,.,0,1,1,1,0
chr20,62545240,62545740,.,0,1,1,0,1
chr20,62609036,62609536,.,0,1,1,1,1
chr20,62676022,62676522,.,0,0,1,0,0
chr20,62683003,62683503,.,0,0,0,1,0
chr20,62685219,62685719,.,0,0,0,1,0
chr20,62687209,62687709,.,0,1,0,1,0
chr20,62709079,62709579,.,0,1,0,1,0
chr20,62739365,62739865,.,0,1,0,0,0
chr20,62820445,62820945,.,0,0,0,1,1
chr20,62887792,62888292,.,0,1,1,1,1
chr20,62908195,62908695,.,0,0,0,0,1
chr21,9881752,9882252,.,0,0,1,1,1
chr21,11090071,11090571,.,0,0,0,0,1
chr21,11095691,11096191,.,0,0,0,0,1
chr21,11118186,11118686,.,0,0,1,0,1
chr21,11122477,11122977,.,0,0,0,0,1
chr21,11128312,11128812,.,0,0,0,0,1
chr21,11174462,11174962,.,0,0,1,0,1
chr21,11184697,11185197,.,1,0,1,0,1
chr21,15442583,15443083,.,1,0,1,1,0
chr21,15449575,15450075,.,0,0,0,1,0
chr21,15450395,15450895,.,0,1,1,1,0
chr21,15825581,15826081,.,0,1,0,0,0
chr21,15851363,15851863,.,0,0,0,0,1
chr21,15854403,15854903,.,0,1,0,0,1
chr21,15899145,15899645,.,0,1,0,0,1
chr21,15906147,15906647,.,0,1,0,0,1
chr21,15913867,15914367,.,0,1,0,0,1
chr21,15919554,15920054,.,0,0,0,0,1
chr21,15962172,15962672,.,0,1,0,0,0
chr21,16059490,16059990,.,0,1,0,0,0
chr21,16064315,16064815,.,0,1,0,0,0
chr21,16128146,16128646,.,0,0,0,0,1
chr21,16129870,16130370,.,0,0,0,1,1
chr21,16222638,16223138,.,0,0,1,0,0
chr21,16235909,16236409,.,0,0,0,1,1
chr21,16238547,16239047,.,0,1,0,0,0
chr21,16241097,16241597,.,0,1,0,0,0
chr21,16251806,16252306,.,0,1,0,1,0
chr21,16288454,16288954,.,0,0,0,1,0
chr21,16345720,16346220,.,0,0,0,1,0
chr21,16354611,16355111,.,1,0,1,1,0
chr21,16368208,16368708,.,0,0,0,1,0
chr21,16431116,16431616,.,0,0,0,1,1
chr21,16435426,16435926,.,0,0,0,1,0
chr21,16594179,16594679,.,0,0,1,0,0
chr21,16662815,16663315,.,0,0,0,1,0
chr21,16796335,16796835,.,0,1,0,0,0
chr21,16886224,16886724,.,0,0,0,1,0
chr21,17103493,17103993,.,0,1,1,1,1
chr21,17104657,17105157,.,0,1,1,1,0
chr21,17125254,17125754,.,1,1,0,0,0
chr21,17153615,17154115,.,0,0,0,0,1
chr21,17264025,17264525,.,0,0,0,1,0
chr21,17567829,17568329,.,1,0,1,0,0
chr21,17656009,17656509,.,0,0,1,0,0
chr21,17659995,17660495,.,0,0,1,0,0
chr21,17671955,17672455,.,0,0,1,0,0
chr21,17678094,17678594,.,0,0,1,0,0
chr21,17681920,17682420,.,1,0,1,0,0
chr21,17745868,17746368,.,0,0,1,0,0
chr21,17790431,17790931,.,0,0,1,0,0
chr21,17842312,17842812,.,0,0,1,0,0
chr21,17882486,17882986,.,0,0,1,0,0
chr21,17907147,17907647,.,0,0,1,0,1
chr21,17924199,17924699,.,0,0,0,0,1
chr21,17947787,17948287,.,0,0,1,0,0
chr21,17958804,17959304,.,0,0,1,0,0
chr21,17959326,17959826,.,1,0,1,0,1
chr21,17960736,17961236,.,0,0,1,0,0
chr21,18147369,18147869,.,0,0,0,1,0
chr21,18443566,18444066,.,0,1,0,0,0
chr21,18886255,18886755,.,1,0,1,1,0
chr21,18891153,18891653,.,0,1,1,1,0
chr21,18984208,18984708,.,0,1,1,1,1
chr21,19148071,19148571,.,0,1,0,0,0
chr21,19151736,19152236,.,0,1,0,0,0
chr21,19152696,19153196,.,0,1,0,0,0
chr21,19155990,19156490,.,0,1,0,0,0
chr21,19156449,19156949,.,0,1,0,1,0
chr21,19157004,19157504,.,0,1,0,0,0
chr21,19171660,19172160,.,0,1,0,1,0
chr21,19331123,19331623,.,0,0,0,0,1
chr21,20000672,20001172,.,0,0,0,0,1
chr21,20332081,20332581,.,0,1,0,0,0
chr21,20834075,20834575,.,0,1,0,0,0
chr21,20866256,20866756,.,0,1,1,0,1
chr21,21370964,21371464,.,0,1,0,0,0
chr21,22544934,22545434,.,0,1,1,1,1
chr21,22555284,22555784,.,0,0,0,0,1
chr21,22572539,22573039,.,0,0,0,0,1
chr21,22573145,22573645,.,0,0,0,0,1
chr21,23435049,23435549,.,0,0,0,0,1
chr21,23537779,23538279,.,0,0,0,0,1
chr21,26442703,26443203,.,0,1,0,0,0
chr21,26724167,26724667,.,0,1,0,0,0
chr21,26735177,26735677,.,0,1,0,0,0
chr21,26745239,26745739,.,0,1,0,0,0
chr21,26752754,26753254,.,0,1,0,0,0
chr21,26762777,26763277,.,0,1,0,0,0
chr21,26771453,26771953,.,0,1,0,0,0
chr21,26789512,26790012,.,0,1,0,0,0
chr21,26795218,26795718,.,0,1,0,0,0
chr21,26797404,26797904,.,0,1,0,0,0
chr21,26800800,26801300,.,0,1,0,0,0
chr21,26823532,26824032,.,0,1,0,0,1
chr21,26823903,26824403,.,0,1,0,0,0
chr21,26829737,26830237,.,0,1,0,0,0
chr21,26831570,26832070,.,0,1,0,0,0
chr21,26834747,26835247,.,0,1,0,0,0
chr21,26836465,26836965,.,0,1,0,0,0
chr21,26840221,26840721,.,0,1,0,0,0
chr21,26859497,26859997,.,0,1,0,0,0
chr21,26874020,26874520,.,0,1,1,0,0
chr21,26874578,26875078,.,0,1,0,0,0
chr21,26882186,26882686,.,0,1,0,1,0
chr21,26932508,26933008,.,0,1,0,0,0
chr21,26951917,26952417,.,1,1,1,1,1
chr21,26952385,26952885,.,0,1,0,1,1
